Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,9,"(-0.9792516922286001, 0.011247552892432289)",0.9999568045274329,0.03360036265639108,0.0008202128221241334,0.0008764629243357837,0.0009781017427923366,1.0,4.0,0.0,0.0,5.512842655181885,7.559901026468853,0.0,,
SSR,50,0.002,0.01,400,2400,9,"(-0.9792516922286001, 0.011247552892432289)",0.9999621510385716,0.03127288677850665,0.0005645852903195248,0.0006441006542695278,0.0007682553763355138,1.0,4,0,0,0.24417710304260254,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,9,"(-0.9792516922286001, 0.011247552892432289)",0.9999568045274329,0.03360036265639108,0.0008202128221241334,0.0008764629243357837,0.0009781017427923366,1.0,4.0,0.0,0.0,185.00366377830505,7.559901026468853,,0.03333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,9,"(-0.9792516922286001, 0.011247552892432289)",0.9999588183855579,0.03275206833076282,0.0007884840238759072,0.0010769849814914246,0.0015675140788461068,1.0,4.0,0.0,0.0,9.492554664611816,8.229565867810216,0.0,,
MIOSR,50,0.002,0.01,400,2400,9,"(-0.9792516922286001, 0.011247552892432289)",0.9999568045274329,0.03360036265639108,0.0008202128221241334,0.0008764629243357837,0.0009781017427923366,1.0,4,0,0,54.875248670578,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,9,"(-0.9792516922286001, 0.011247552892432289)",0.9999568336773592,0.03357355379158226,0.000861723130280212,0.0008937047611060873,0.0009521653332262107,1.0,4.0,0.0,0.0,5.165663957595825,14.907425106188498,0.0,,
SSR,50,0.002,0.014273992181725854,400,2400,9,"(-0.9792516922286001, 0.011247552892432289)",0.9999621712375248,0.031248300851735727,0.0006072315056944999,0.0006535811044506276,0.0007440143675971159,1.0,4,0,0,0.24376320838928223,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,9,"(-0.9792516922286001, 0.011247552892432289)",0.9999568336773592,0.03357355379158226,0.000861723130280212,0.0008937047611060873,0.0009521653332262107,1.0,4.0,0.0,0.0,211.7218210697174,16.227942191477233,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,9,"(-0.9792516922286001, 0.011247552892432289)",0.9999583561503032,0.03292841953689894,0.0006278599224869563,0.0006359800293823246,0.0006435503721983574,1.0,4.0,0.0,0.0,9.39501953125,16.227942191477233,0.0,,
MIOSR,50,0.002,0.014273992181725854,400,2400,9,"(-0.9792516922286001, 0.011247552892432289)",0.9999568336773592,0.03357355379158226,0.000861723130280212,0.0008937047611060873,0.0009521653332262107,1.0,4,0,0,56.31115221977234,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,9,"(-0.9792516922286001, 0.011247552892432289)",0.9999586950547059,0.03275609177033664,0.0005970086093612104,0.000580520934206867,0.0005180505698760088,1.0,4.0,0.0,0.0,5.153811454772949,27.0040153838336,0.0,,
SSR,50,0.002,0.02037468528039708,400,2400,9,"(-0.9792516922286001, 0.011247552892432289)",0.9999635519821514,0.030675740413415743,0.0009792551665472604,0.0010324423484648934,0.001087807512790769,1.0,4,0,0,0.24668312072753906,,"(0.001, 1e-05)",,
