Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9999504388668857,0.0331616743084779,0.0010823563563845118,0.001155439603216255,0.0011652800279845128,1.0,4.0,0.0,0.0,5.258043050765991,2.730148815191994,0.0,,
SSR,50,0.002,0.01,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9999553731911914,0.03117421630256827,0.00039667469542377376,0.0004074588842753711,0.00037569336257670116,1.0,4,0,0,0.2497403621673584,,"(0.0, 1e-05)",,
SR3,50,0.002,0.01,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9999504388668857,0.0331616743084779,0.0010823563563845118,0.001155439603216255,0.0011652800279845128,1.0,4.0,0.0,0.0,98.17686247825623,2.1164298241445927,,1.0,
E-STLSQ,50,0.002,0.01,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.999951327558035,0.03281396032026969,0.000918731076699153,0.0009695115730719318,0.000950843956864252,1.0,4.0,0.0,0.0,8.739506721496582,22.788026464072555,0.0,,
MIOSR,50,0.002,0.01,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9999504388668857,0.0331616743084779,0.0010823563563845118,0.001155439603216255,0.0011652800279845128,1.0,4,0,0,59.85560393333435,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.999950173865846,0.0332645554983743,0.0012231354420761537,0.001286364433877223,0.0012848785903800675,1.0,4.0,0.0,0.0,5.241475820541382,4.945520777762913,0.0,,
SSR,50,0.002,0.014273992181725854,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9999552036211273,0.031245698718747293,0.0003908524463789448,0.00042767846012363117,0.0005247096235516668,1.0,4,0,0,0.2452683448791504,,"(0.0, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.999950173865846,0.0332645554983743,0.0012231354420761537,0.001286364433877223,0.0012848785903800675,1.0,4.0,0.0,0.0,113.47306609153748,4.543088688368595,,1.0,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9999514925055861,0.03274952058383288,0.0009706880278385344,0.0010073139953716674,0.0010004421260904432,1.0,4.0,0.0,0.0,9.175814390182495,22.788026464072555,0.0,,
MIOSR,50,0.002,0.014273992181725854,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.999950173865846,0.0332645554983743,0.0012231354420761537,0.001286364433877223,0.0012848785903800675,1.0,4,0,0,61.02889800071716,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9999515556585411,0.03272350881842407,0.001089080609877946,0.001136214383910325,0.001186481998491029,1.0,4.0,0.0,0.0,5.243514060974121,8.958550401057423,0.0,,
SSR,50,0.002,0.02037468528039708,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.999956054344398,0.030883027851172584,0.0006560210956629009,0.000704940195731281,0.0007248249169752677,1.0,4,0,0,0.24408459663391113,,"(0.0, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9999515556585411,0.03272350881842407,0.001089080609877946,0.001136214383910325,0.001186481998491029,1.0,4.0,0.0,0.0,133.92805075645447,8.958550401057423,,0.3333333333333333,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9999541620577187,0.0316666133660885,0.0005669305370112898,0.0006776264123449148,0.0007429111545187439,1.0,4.0,0.0,0.0,9.379842042922974,10.615962432218847,0.0,,
MIOSR,50,0.002,0.02037468528039708,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9999515556585411,0.03272350881842407,0.001089080609877946,0.001136214383910325,0.001186481998491029,1.0,4,0,0,62.69951128959656,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.029082809839751277,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9999159138252246,0.04412105496523895,0.012363777532659007,0.011469398968520688,0.012175541553816801,0.6666666666666666,4.0,2.0,0.0,5.261323928833008,24.80661639972334,0.01,,
SSR,50,0.002,0.029082809839751277,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9999577691817396,0.03011647271107943,0.001592021754919029,0.0018085037649596064,0.002323549806932057,1.0,4,0,0,0.24616456031799316,,"(0.0, 1e-05)",,
SR3,50,0.002,0.029082809839751277,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9999553892987196,0.031150061687497704,0.0008368215018118991,0.0009098185960648684,0.0010061303582564,1.0,4.0,0.0,0.0,137.2340748310089,16.227942191477233,,0.3333333333333333,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9999241058479018,0.04172554264913654,0.012131054389996968,0.011250097827885809,0.012051616146806202,0.6666666666666666,4.0,2.0,0.0,9.005677461624146,32.0,0.01,,
MIOSR,50,0.002,0.029082809839751277,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9999553892987196,0.031150061687497704,0.0008368215018118991,0.0009098185960648684,0.0010061303582564,1.0,4,0,0,62.00935125350952,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.04151278002752295,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9998445369663127,0.06069596639145001,0.025047557999732628,0.02353474066531881,0.02620037293724886,0.6666666666666666,4.0,2.0,0.0,5.265016078948975,24.80661639972334,0.01,,
SSR,50,0.002,0.04151278002752295,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9999496169152916,0.03334639748028341,0.004062693188267755,0.005075384713253649,0.006593255650916803,1.0,4,0,0,0.2476806640625,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.04151278002752295,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.99995299809282,0.032039351969764804,0.0030291112756612865,0.00375509209302069,0.005102652574108024,1.0,4.0,0.0,0.0,145.49614310264587,27.0040153838336,,0.3333333333333333,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9998359335768117,0.06238044245199398,0.026380225074824085,0.024813561847959555,0.027703516068971368,0.6666666666666666,4.0,2.0,0.0,9.028363704681396,24.80661639972334,0.01,,
MIOSR,50,0.002,0.04151278002752295,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.99995299809282,0.032039351969764804,0.0030291112756612865,0.00375509209302069,0.005102652574108024,1.0,4,0,0,62.214418172836304,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.05925530975545678,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9995263287273659,0.10626473596194996,0.04919032814957765,0.046829076801045054,0.05380196406858569,0.6666666666666666,4.0,2.0,0.0,5.24834418296814,24.80661639972334,0.01,,
SSR,50,0.002,0.05925530975545678,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9877014343456725,0.539796241603813,0.20493573442893498,0.24029633837510803,0.3333333333333333,0.6,3,1,1,0.24801349639892578,,"(0.001, 0.0)",,
SR3,50,0.002,0.05925530975545678,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9499443020574349,1.084835730677374,0.661219221665842,0.46219687079739047,0.4136724126659146,0.2727272727272727,3.0,7.0,1.0,217.5583918094635,7.559901026468853,,0.03333333333333333,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9995519099522486,0.10333654797220379,0.05070009171538058,0.048207411428453376,0.05521420677003933,0.6666666666666666,4.0,2.0,0.0,9.077995777130127,24.80661639972334,0.01,,
MIOSR,50,0.002,0.05925530975545678,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9996062366948166,0.09693712752193448,0.02639158008987086,0.028036129966636885,0.03709002106289239,0.8,4,1,0,61.759037017822266,,"(0, 0)",,"(1, 4)"
STLSQ,50,0.002,0.08458098281751338,400,2400,33,"(-0.5029797451245401, -0.300147473695227)",0.9981796205986516,0.2079646351149756,0.09204092963787203,0.08890356004402297,0.10481562687361896,0.6666666666666666,4.0,2.0,0.0,5.27561616897583,24.80661639972334,0.01,,
