Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.9996173381512307,0.09970105101313784,0.05523656447359673,0.05227636333452676,0.05814779399918161,0.6666666666666666,4.0,2.0,0.0,5.480391263961792,24.80661639972334,0.01,,
SSR,50,0.002,0.01,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.9777169780803412,0.773591179357925,0.4062183571465747,0.35083721064450285,0.33493623535781364,0.5714285714285714,4,3,0,0.2640342712402344,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.9347922537427482,1.313437403621942,0.39170937756588914,0.39168268522327276,0.4623353961169088,0.42857142857142855,3.0,3.0,1.0,74.0722074508667,32.0,,0.03333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.9998782811704514,0.055756012398242925,0.030198271090142025,0.028770314407729345,0.0327059817069227,0.6666666666666666,4.0,2.0,0.0,8.990772724151611,32.0,0.01,,
MIOSR,50,0.002,0.01,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.9999603625529663,0.03135567012719195,0.0009163685984315273,0.0011063164703146995,0.0012537280540555844,1.0,4,0,0,54.13920283317566,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.999547143584504,0.10847973299277444,0.05696365172072833,0.054135484978681286,0.060967055479448806,0.6666666666666666,4.0,2.0,0.0,5.147736549377441,24.80661639972334,0.01,,
SSR,50,0.002,0.014273992181725854,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.9766754990859192,0.7890242643506356,0.4880339300690347,0.4282417499578625,0.4293838680599362,0.5714285714285714,4,3,0,0.24138164520263672,,"(1e-05, 0.001)",,
SR3,50,0.002,0.014273992181725854,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.8176200329483585,2.1996753879809825,0.6521490307581737,0.6422221177032957,0.7146994325232215,0.5714285714285714,4.0,3.0,0.0,148.6214678287506,9.752109233635803,,0.03333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.9998420214475464,0.06351006729545966,0.030101946782967716,0.029124253585706892,0.034151115201844405,0.6666666666666666,4.0,2.0,0.0,8.631110668182373,32.0,0.01,,
MIOSR,50,0.002,0.014273992181725854,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.9999619446324038,0.030662746356745558,0.0016690491483774966,0.0020044426568909977,0.0023001972133386652,1.0,4,0,0,55.78224730491638,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.999452710968184,0.11931793805544136,0.05656620752837509,0.05427064298121853,0.06254237507572673,0.6666666666666666,4.0,2.0,0.0,5.112072944641113,24.80661639972334,0.01,,
SSR,50,0.002,0.02037468528039708,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.9764488192763501,0.7927502807448239,0.48828590064528177,0.42866720695929045,0.43082923327680916,0.5714285714285714,4,3,0,0.24404144287109375,,"(1e-05, 0.001)",,
SR3,50,0.002,0.02037468528039708,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.7008367036904464,2.817899648668658,0.8336033942850415,0.8196271909700753,0.9026311221865599,0.5714285714285714,4.0,3.0,0.0,194.92543530464172,13.694362518331674,,0.03333333333333333,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.9998126647245524,0.06934892729941314,0.026486375518745532,0.026645994298467538,0.03286753501173104,0.6666666666666666,4.0,2.0,0.0,8.5889892578125,32.0,0.01,,
MIOSR,50,0.002,0.02037468528039708,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.999961992805394,0.030699937410949757,0.0031162776185092306,0.0037267641920889732,0.00432096779017499,1.0,4,0,0,57.31138777732849,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.029082809839751277,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.999257419682826,0.139306339948224,0.053703256673919716,0.052817028646442395,0.06341766988951347,0.6666666666666666,4.0,2.0,0.0,5.129396200180054,24.80661639972334,0.01,,
SSR,50,0.002,0.029082809839751277,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.9759779997775244,0.8004452749768907,0.48891411980522154,0.4295153540061184,0.4336649361387448,0.5714285714285714,4,3,0,0.24941563606262207,,"(0.001, 0.001)",,
SR3,50,0.002,0.029082809839751277,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.5972712714627108,3.2699824216803335,0.9657975405958559,0.9485283666967935,1.0377314998588076,0.5714285714285714,4.0,3.0,0.0,211.7862434387207,16.227942191477233,,0.03333333333333333,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.9996497521460392,0.09571124888168796,0.023883848175353134,0.02640880601583004,0.03447980438641437,0.6666666666666666,4.0,2.0,0.0,8.637900829315186,32.0,0.01,,
MIOSR,50,0.002,0.029082809839751277,400,2400,12,"(-0.6916743152406553, 1.4402981790924283)",0.9999505622836354,0.0355737661408639,0.005935829696219461,0.007075656840067915,0.008270153234416858,1.0,4,0,0,57.56266117095947,,"(0, 0)",,"(1, 3)"
