Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,2,"(-0.12801019571599248, -2.844442609032652)",0.9989873904708638,0.15145829928502302,0.08724426559486778,0.0819675522995354,0.08888997913451184,0.6666666666666666,4.0,2.0,0.0,5.486864328384399,22.788026464072555,0.01,,
SSR,50,0.002,0.01,400,2400,2,"(-0.12801019571599248, -2.844442609032652)",0.9806796049808764,0.6619285798668983,0.4007100731342009,0.3428947205694947,0.32497420336290944,0.4,4,6,0,0.2616605758666992,,"(0.001, 1e-05)",,
SR3,50,0.002,0.01,400,2400,2,"(-0.12801019571599248, -2.844442609032652)",0.9654975739190764,0.8826154211661263,0.3107900364752736,0.3052073974498239,0.3103578966737035,0.6666666666666666,4.0,2.0,0.0,114.34161043167114,5.383600770529424,,0.3333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,2,"(-0.12801019571599248, -2.844442609032652)",0.9992971286535777,0.12614468263496514,0.08638695800698007,0.08045555110145593,0.08217637816694474,0.6666666666666666,4.0,2.0,0.0,9.039637804031372,22.788026464072555,0.01,,
MIOSR,50,0.002,0.01,400,2400,2,"(-0.12801019571599248, -2.844442609032652)",0.9999744140179958,0.023571459454923012,0.0012043968328155213,0.001335611482562186,0.001670403972258298,1.0,4,0,0,55.40739297866821,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,2,"(-0.12801019571599248, -2.844442609032652)",0.9989527884433282,0.15401884874002122,0.09114059960032005,0.08550530435633275,0.09219684238526431,0.6666666666666666,4.0,2.0,0.0,5.228935241699219,22.788026464072555,0.01,,
SSR,50,0.002,0.014273992181725854,400,2400,2,"(-0.12801019571599248, -2.844442609032652)",0.9790113599969613,0.6895802850552128,0.3776623734574647,0.33032676021311014,0.31685799885300714,0.4,4,6,0,0.2543811798095703,,"(0.001, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,2,"(-0.12801019571599248, -2.844442609032652)",0.9323166512880778,1.2062961080126722,0.48657820646302347,0.41380917508682,0.43907311543622046,0.3333333333333333,4.0,8.0,0.0,232.250994682312,0.7021231094858295,,0.03333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,2,"(-0.12801019571599248, -2.844442609032652)",0.9992829226170242,0.12740724210614945,0.08975763057252559,0.08356908188681712,0.08473961261442842,0.6666666666666666,4.0,2.0,0.0,8.67961049079895,22.788026464072555,0.01,,
MIOSR,50,0.002,0.014273992181725854,400,2400,2,"(-0.12801019571599248, -2.844442609032652)",0.9999746527015528,0.02344973097718392,0.0019762184478629014,0.0022077264116378242,0.002765776107281829,1.0,4,0,0,55.451308250427246,,"(0, 0)",,"(1, 3)"
