Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9999159571431873,0.046044943494864696,0.018822501899695518,0.01751050408720007,0.01765611873669452,0.6666666666666666,4.0,2.0,0.0,5.509917736053467,24.80661639972334,0.01,,
SSR,50,0.002,0.01,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9767549638561313,0.7708794898031989,0.4847685536766017,0.4257441047411516,0.4271505028865628,0.5714285714285714,4,3,0,0.2602651119232178,,"(0.0, 0.001)",,
SR3,50,0.002,0.01,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9290242294700128,1.3222943030331877,0.5095381649826531,0.44355583322523245,0.47096251159663655,0.25,4.0,12.0,0.0,109.41281485557556,0.5,,0.03333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9999462204440072,0.03665404665237724,0.011847093359321749,0.01100245952196003,0.010514417536711266,0.6666666666666666,4.0,2.0,0.0,8.972607851028442,27.0040153838336,0.01,,
MIOSR,50,0.002,0.01,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9999719579145449,0.026029551763588444,0.0017423656104219865,0.002001111400756833,0.002296177783023564,1.0,4,0,0,55.60853910446167,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9999130181314257,0.04685859459793043,0.02130281179309418,0.019785708824141462,0.01895253549763994,0.6666666666666666,4.0,2.0,0.0,5.192840337753296,24.80661639972334,0.01,,
SSR,50,0.002,0.014273992181725854,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9765743387137622,0.7738711075901841,0.48520295551668846,0.4262269574530081,0.42820419508265756,0.5714285714285714,4,3,0,0.24651288986206055,,"(0.0, 0.001)",,
SR3,50,0.002,0.014273992181725854,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.8791665024851021,1.7541280388962974,0.6207289123901607,0.5856148101724835,0.6263092356741672,0.5714285714285714,4.0,3.0,0.0,114.81914591789246,9.752109233635803,,0.03333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9999396712316472,0.038886994307079134,0.015022623622294493,0.013904130852799441,0.013928920398737906,0.6666666666666666,4.0,2.0,0.0,8.689778089523315,27.0040153838336,0.01,,
MIOSR,50,0.002,0.014273992181725854,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9999718577308288,0.026083456124424625,0.002859766896718824,0.0032971834268034025,0.0038026391383348588,1.0,4,0,0,55.37600088119507,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9998987555543959,0.05060896790514221,0.024335286132549025,0.022700267716445045,0.02330469402791587,0.6666666666666666,4.0,2.0,0.0,5.150771856307983,24.80661639972334,0.01,,
SSR,50,0.002,0.02037468528039708,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9762044452907318,0.7799617022715359,0.4860493358683049,0.42715274112457846,0.4302402510170645,0.5714285714285714,4,3,0,0.244307279586792,,"(1e-05, 0.001)",,
SR3,50,0.002,0.02037468528039708,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.827519532859945,2.095766915265299,0.7411028339045135,0.6984843733947487,0.7480832863233019,0.5714285714285714,4.0,3.0,0.0,189.97572112083435,10.615962432218847,,0.03333333333333333,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.999917466106705,0.04562731785271652,0.018603043529219168,0.017477241068380573,0.01922723205828299,0.6666666666666666,4.0,2.0,0.0,8.670365333557129,27.0040153838336,0.01,,
MIOSR,50,0.002,0.02037468528039708,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9999661137327566,0.028804155795277796,0.00483887434863306,0.005601883917785535,0.006493803201315984,1.0,4,0,0,55.43072438240051,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.029082809839751277,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9998198479090812,0.0676768054211109,0.02896624796094796,0.02760276351018093,0.031455411092736384,0.6666666666666666,4.0,2.0,0.0,5.1809282302856445,24.80661639972334,0.01,,
SSR,50,0.002,0.029082809839751277,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9754361879164973,0.7924611373202762,0.4877061816639744,0.4289573360328864,0.4341950564612967,0.5714285714285714,4,3,0,0.24580097198486328,,"(1e-05, 0.001)",,
SR3,50,0.002,0.029082809839751277,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.7880130530553193,2.3234435827624056,0.8209308480780345,0.7728746330314304,0.8290806080533724,0.5714285714285714,4.0,3.0,0.0,221.12141108512878,11.556336753650719,,0.03333333333333333,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.999822112239395,0.06724926274595261,0.030409088809823293,0.028839157516217614,0.03209210095913306,0.6666666666666666,4.0,2.0,0.0,8.68673849105835,32.0,0.01,,
MIOSR,50,0.002,0.029082809839751277,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9999370704925141,0.039721737289115135,0.008438913761591546,0.009809324112106289,0.01142565553151916,1.0,4,0,0,54.99892449378967,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.04151278002752295,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9994756555672426,0.11567332683658771,0.03697398465127552,0.03704997383652522,0.04623879179887824,0.6666666666666666,4.0,2.0,0.0,5.2675065994262695,24.80661639972334,0.01,,
SSR,50,0.002,0.04151278002752295,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9738078352737306,0.8183194627999214,0.49099506783661895,0.43251471179094997,0.44183331778801177,0.5714285714285714,4,3,0,0.24651145935058594,,"(0.001, 0.001)",,
SR3,50,0.002,0.04151278002752295,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.7626573170462658,2.4585036859103986,0.8673180344939698,0.8153582314444576,0.8765516452324267,0.5714285714285714,4.0,3.0,0.0,236.2227864265442,11.556336753650719,,0.03333333333333333,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9994436764583483,0.11915415945173483,0.039341567845240774,0.03928616264814217,0.04894313368061217,0.6666666666666666,4.0,2.0,0.0,8.758511066436768,29.396062530255215,0.01,,
MIOSR,50,0.002,0.04151278002752295,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9998186101715621,0.06791745731961028,0.015126306625703453,0.017649109347162927,0.02064154884447274,1.0,4,0,0,55.52137017250061,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.05925530975545678,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9981518411998401,0.21730473636319755,0.05237501387106881,0.05558391755676837,0.073444277972799,0.6666666666666666,4.0,2.0,0.0,5.255321979522705,24.80661639972334,0.01,,
SSR,50,0.002,0.05925530975545678,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9702649348964796,0.8719208889897434,0.4969715997476354,0.4395457698043439,0.45625274639383545,0.5714285714285714,4,3,0,0.24614262580871582,,"(0.001, 0.001)",,
SR3,50,0.002,0.05925530975545678,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.7479772914568157,2.5334415884929182,0.8909240328191966,0.8357445913559164,0.9014375585871363,0.5714285714285714,4.0,3.0,0.0,232.21495246887207,11.556336753650719,,0.03333333333333333,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9981200177579227,0.21917200991993693,0.05459580445457681,0.057595295217765165,0.07578607619369304,0.6666666666666666,4.0,2.0,0.0,8.704714298248291,29.396062530255215,0.01,,
MIOSR,50,0.002,0.05925530975545678,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9993669532190349,0.12716973265108675,0.02770530367302068,0.032432225974718204,0.03804851171562381,1.0,4,0,0,57.64317274093628,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.08458098281751338,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9935306636144284,0.40663174311073214,0.08081490390686867,0.09031381647644467,0.12253707731324252,0.6666666666666666,4.0,2.0,0.0,5.202712059020996,24.80661639972334,0.01,,
SSR,50,0.002,0.08458098281751338,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9623923894258948,0.9805523103354323,0.5074307053042558,0.4532196554685931,0.482143396455335,0.5714285714285714,4,3,0,0.24723005294799805,,"(0.001, 0.001)",,
SR3,50,0.002,0.08458098281751338,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.7400051361582551,2.573283748015299,0.8988655564264962,0.8404372865549433,0.9113022496753578,0.5714285714285714,4.0,3.0,0.0,224.70236825942993,11.556336753650719,,0.03333333333333333,
E-STLSQ,50,0.002,0.08458098281751338,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.993704023171101,0.401144704778321,0.08180156206753811,0.09081866699133764,0.12289321333540097,0.6666666666666666,4.0,2.0,0.0,8.738515853881836,29.396062530255215,0.01,,
MIOSR,50,0.002,0.08458098281751338,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9977078519576823,0.2421422051366251,0.05136029475156498,0.060283199787516444,0.07084732709536734,1.0,4,0,0,57.54074430465698,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.12073082874598748,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9792998938541639,0.727408984326478,0.1297900559805379,0.15033069341691663,0.20612393324317013,0.6666666666666666,4.0,2.0,0.0,5.212481498718262,24.80661639972334,0.01,,
SSR,50,0.002,0.12073082874598748,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9494760095949528,1.1360599061079877,0.510106951222927,0.4643767942939161,0.5113080498252516,0.42857142857142855,3,3,1,0.2483675479888916,,"(0.01, 0.001)",,
SR3,50,0.002,0.12073082874598748,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.7358619374639149,2.593870965090232,0.8927784901607052,0.8310177392980665,0.9085657520901146,0.5714285714285714,4.0,3.0,0.0,202.4814703464508,11.556336753650719,,0.03333333333333333,
E-STLSQ,50,0.002,0.12073082874598748,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9789521629394754,0.7334721219170652,0.129458138428943,0.15158385024548085,0.2083421781562027,0.6666666666666666,4.0,2.0,0.0,8.802021026611328,27.0040153838336,0.01,,
MIOSR,50,0.002,0.12073082874598748,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9919086109183478,0.45503459991834044,0.09492154147611047,0.11163244278453205,0.1311943234940475,1.0,4,0,0,57.74868679046631,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.17233109056135082,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9428250073069204,1.208601026843935,0.40920963249177056,0.39860630026588817,0.4545411710960594,0.5,3.0,2.0,1.0,7.859223127365112,32.0,0.001,,
SSR,50,0.002,0.17233109056135082,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.7374425672016045,2.583752159574569,0.9598557464702577,0.809962356407462,0.8898411334548132,0.3333333333333333,4,8,0,3.507991313934326,,"(0.001, 0.0)",,
SR3,50,0.002,0.17233109056135082,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.7312501284732381,2.5868843470467833,1.0051621097736934,0.8113066031078983,0.8898411334548149,0.26666666666666666,4.0,11.0,0.0,187.99236369132996,2.5079882902589397,,0.1,
E-STLSQ,50,0.002,0.17233109056135082,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.8747717329899503,1.7877337690755362,0.6635707646722859,0.6685702580041536,0.6972056688473579,0.6666666666666666,4.0,2.0,0.0,12.437119007110596,19.230256787594467,0.001,,
MIOSR,50,0.002,0.17233109056135082,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.9428156613441224,1.2086111692567494,0.4115372346691954,0.39861860870025234,0.4545411710960594,0.3333333333333333,3,5,1,64.03202605247498,,"(0, 0.001)",,"(4, 4)"
STLSQ,50,0.002,0.24598526393410117,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.8585937766502385,1.900080618990097,0.6994745570518849,0.6829073475706178,0.7077325694115212,0.6666666666666666,4.0,2.0,0.0,7.819730043411255,29.396062530255215,0.001,,
SSR,50,0.002,0.24598526393410117,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.7305473467557025,2.6185364604388726,0.8917953293802457,0.7658342454142187,0.8459229110631293,0.3333333333333333,4,8,0,3.5204102993011475,,"(0.001, 0.0)",,
SR3,50,0.002,0.24598526393410117,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.7250824528063637,2.62126416675454,0.9328850536407822,0.7670487535363361,0.8459229110631282,0.26666666666666666,4.0,11.0,0.0,175.70552778244019,2.5079882902589397,,0.3333333333333333,
E-STLSQ,50,0.002,0.24598526393410117,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.8630158012361452,1.8700026189879857,0.6950340352827614,0.6803156239238229,0.6966784705017965,0.6666666666666666,4.0,2.0,0.0,12.424028635025024,29.396062530255215,0.001,,
MIOSR,50,0.002,0.24598526393410117,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.8567393281214555,1.9013519056615933,0.7275282260146122,0.6835915485061881,0.7077325694115212,0.4,4,6,0,71.84989738464355,,"(0.001, 0.001)",,"(5, 5)"
STLSQ,50,0.002,0.3511191734215131,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.705289049400823,2.7338109989537314,0.7944632039355572,0.7170853679342102,0.7602730554947331,0.2857142857142857,4.0,10.0,0.0,7.844295978546143,3.235250789349133,0.001,,
SSR,50,0.002,0.3511191734215131,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.7018950042745832,2.7354374621072517,0.8044001239988776,0.7173016672636475,0.7602730554947331,0.2222222222222222,4,14,0,3.5291996002197266,,"(1e-05, 0.0)",,
SR3,50,0.002,0.3511191734215131,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.7022114517886924,2.7352864710775897,0.8059684360304186,0.7174028841770338,0.7602730554947331,0.26666666666666666,4.0,11.0,0.0,173.9333643913269,2.9719885782738964,,0.1,
E-STLSQ,50,0.002,0.3511191734215131,400,2400,8,"(0.7468588055836325, 2.811243976925592)",0.7052891799118933,2.722079413317603,0.7988654294725892,0.7171208481061725,0.759252344518972,0.23529411764705882,4.0,13.0,0.0,12.444543838500977,1.6406707120152757,0.001,,
