Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.9999246735932419,0.04064462143087947,0.016256010653136643,0.015062189769779797,0.015332614573831579,0.6666666666666666,4.0,2.0,0.0,5.343212366104126,22.788026464072555,0.01,,
SSR,50,0.002,0.01,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.9894999986788877,0.482632222044851,0.30037961471068103,0.2825049696334765,0.30732949060567477,0.6666666666666666,4,2,0,0.24873924255371094,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.9856416252926051,0.5639092709280783,0.19923216920580272,0.1956851327608524,0.1988181132084841,0.6666666666666666,4.0,2.0,0.0,168.12144112586975,17.665432218780992,,0.03333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.9999371755326493,0.037065240127801345,0.014033689263351266,0.012971755257486905,0.012845001244283338,0.6666666666666666,4.0,2.0,0.0,8.782746315002441,27.0040153838336,0.01,,
MIOSR,50,0.002,0.01,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.9999748578279692,0.023133572693193195,0.0011743561562279764,0.0012841714175171818,0.0015094653022296178,1.0,4,0,0,55.67584228515625,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.9998861124559315,0.05009479216285846,0.024809376080105708,0.02297394450573001,0.02314696196634906,0.6666666666666666,4.0,2.0,0.0,5.322984218597412,22.788026464072555,0.01,,
SSR,50,0.002,0.014273992181725854,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.9825944339988943,0.6216919270341983,0.34975611577290444,0.3040171755444809,0.2912749866154057,0.4444444444444444,4,5,0,0.2490525245666504,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.9590886130779402,0.9519328506509341,0.33401888925022416,0.32811176759456395,0.3333333333333333,0.5,3.0,2.0,1.0,98.80381345748901,10.615962432218847,,0.03333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.9998998661557014,0.046945169759013264,0.02285947472893729,0.021085559572028765,0.02086576305637955,0.6666666666666666,4.0,2.0,0.0,8.78745436668396,27.0040153838336,0.01,,
MIOSR,50,0.002,0.014273992181725854,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.999975572260903,0.02279096224276226,0.001962678821014613,0.002169708969892971,0.00257592079038386,1.0,4,0,0,55.49983239173889,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.9998509029589666,0.05737020143543546,0.03255572776920408,0.03008732826192317,0.02930861027866764,0.6666666666666666,4.0,2.0,0.0,5.252679824829102,22.788026464072555,0.01,,
SSR,50,0.002,0.02037468528039708,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.9756865317458321,0.7345420297853764,0.4892223030549755,0.4297680012162386,0.43203785177648896,0.5714285714285714,4,3,0,0.24853038787841797,,"(0.001, 0.001)",,
SR3,50,0.002,0.02037468528039708,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.9071056989944406,1.4344669732705875,0.5015638524413919,0.49267784609990956,0.5005449516819099,0.6666666666666666,4.0,2.0,0.0,188.26427459716797,8.229565867810216,,0.03333333333333333,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.999863589138371,0.054860659502616524,0.031103393995091218,0.028653318574579204,0.027299852383080598,0.6666666666666666,4.0,2.0,0.0,8.761930465698242,27.0040153838336,0.01,,
MIOSR,50,0.002,0.02037468528039708,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.9999618518687182,0.028712223017878014,0.007414957255601068,0.007590122914616825,0.009649962045513641,0.8,4,1,0,57.75502014160156,,"(0, 0.01)",,"(1, 4)"
STLSQ,50,0.002,0.029082809839751277,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.9998029748167074,0.06598661490420096,0.0405562583380943,0.03748712994229522,0.036554011712385336,0.6666666666666666,4.0,2.0,0.0,5.31218409538269,22.788026464072555,0.01,,
SSR,50,0.002,0.029082809839751277,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.9752661410479936,0.7408711207284359,0.4894422652978017,0.4302677918945359,0.43422259728602147,0.5714285714285714,4,3,0,0.2500176429748535,,"(0.001, 0.001)",,
SR3,50,0.002,0.029082809839751277,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.8441475682396952,1.8580561178522692,0.6483127346273398,0.6366225811175046,0.646980414821721,0.6666666666666666,4.0,2.0,0.0,193.84545826911926,12.58001052815192,,0.03333333333333333,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,35,"(-0.08389010355181892, -1.14990235821053)",0.9998075061226812,0.06520937622283587,0.04256979194147261,0.03962751257790815,0.03907002919089756,0.6666666666666666,4.0,2.0,0.0,8.766084909439087,29.396062530255215,0.01,,
