Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,4,"(0.9340596780273533, 0.28339349505433375)",0.9999737350905542,0.024436090623076494,0.0008932347622129105,0.0009970416526895092,0.0011971359111065578,1.0,4.0,0.0,0.0,5.4809160232543945,10.615962432218847,0.0,,
SSR,50,0.002,0.01,400,2400,4,"(0.9340596780273533, 0.28339349505433375)",0.9999737350905542,0.024436090623040103,0.0008932347622468556,0.0009970416527284756,0.0011971359111484503,1.0,4,0,0,0.2520730495452881,,"(0.0, 0.0)",,
SR3,50,0.002,0.01,400,2400,4,"(0.9340596780273533, 0.28339349505433375)",0.9999737350905542,0.024436090623076494,0.0008932347622129105,0.0009970416526895092,0.0011971359111065578,1.0,4.0,0.0,0.0,205.517893075943,11.556336753650719,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,4,"(0.9340596780273533, 0.28339349505433375)",0.9999727760808316,0.02491104008671495,0.001012386621978556,0.0014441218359338617,0.0020759351401604675,1.0,4.0,0.0,0.0,9.324387550354004,9.752109233635803,0.0,,
MIOSR,50,0.002,0.01,400,2400,4,"(0.9340596780273533, 0.28339349505433375)",0.9999737350905542,0.024436090623076494,0.0008932347622129105,0.0009970416526895092,0.0011971359111065578,1.0,4,0,0,58.0036256313324,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,4,"(0.9340596780273533, 0.28339349505433375)",0.9999747479452191,0.023934726407263806,0.001547022311762139,0.001745066259804858,0.0021096570015853486,1.0,4.0,0.0,0.0,5.2074174880981445,17.665432218780992,0.0,,
SSR,50,0.002,0.014273992181725854,400,2400,4,"(0.9340596780273533, 0.28339349505433375)",0.9999747479452192,0.023934726407247826,0.0015470223117905052,0.0017450662598376535,0.0021096570016208758,1.0,4,0,0,0.24482250213623047,,"(0.0, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,4,"(0.9340596780273533, 0.28339349505433375)",0.9999747479452191,0.023934726407263806,0.001547022311762139,0.001745066259804858,0.0021096570015853486,1.0,4.0,0.0,0.0,221.34987711906433,19.230256787594467,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,4,"(0.9340596780273533, 0.28339349505433375)",0.9999706171395987,0.025945829754517213,0.0014719718059495457,0.002042977447090238,0.0029398380898482124,1.0,4.0,0.0,0.0,8.975497007369995,16.227942191477233,0.0,,
MIOSR,50,0.002,0.014273992181725854,400,2400,4,"(0.9340596780273533, 0.28339349505433375)",0.9999747479452191,0.023934726407263806,0.001547022311762139,0.001745066259804858,0.0021096570015853486,1.0,4,0,0,55.0328893661499,,"(0, 0)",,"(1, 3)"
