Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9967710369535915,0.28499211956552123,0.1251360837965135,0.11778989341800417,0.12838145475484466,0.6666666666666666,4.0,2.0,0.0,5.393945217132568,24.80661639972334,0.01,,
SSR,50,0.002,0.01,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9999446723083854,0.03585374123748315,0.00039632308132214744,0.000517501337843813,0.0007047549103916436,1.0,4,0,0,0.25437355041503906,,"(0.0, 0.0)",,
SR3,50,0.002,0.01,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9890132478388338,0.5325686777987144,0.18618632049277045,0.1795903753768144,0.19640188634697697,0.6666666666666666,4.0,2.0,0.0,120.17364501953125,5.860486399483986,,0.3333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9969299792489645,0.2779011517660869,0.12282899909796118,0.11553801773283118,0.1255945369677791,0.6666666666666666,4.0,2.0,0.0,9.39794635772705,24.80661639972334,0.01,,
MIOSR,50,0.002,0.01,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9999446723083854,0.03585374123745576,0.0003963230813448376,0.0005175013378685303,0.0007047549104194731,1.0,4,0,0,53.88053512573242,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9964684140301028,0.29800871008891683,0.13246974747279067,0.12461920302392968,0.13548515944453676,0.6666666666666666,4.0,2.0,0.0,5.3338446617126465,24.80661639972334,0.01,,
SSR,50,0.002,0.014273992181725854,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.976910462947548,0.7719230147291912,0.4064159401770412,0.34971385449151793,0.33324827217456265,0.5714285714285714,4,3,0,0.25003743171691895,,"(0.0, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9583294363291145,0.9560109839804799,0.3924174337576778,0.2888169367680617,0.32049413251659203,0.25,4.0,12.0,0.0,172.88142132759094,0.5,,0.03333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9967538272172266,0.2855608155578013,0.12951621583229467,0.12168744084642402,0.1315798181314675,0.6666666666666666,4.0,2.0,0.0,9.170006513595581,24.80661639972334,0.01,,
MIOSR,50,0.002,0.014273992181725854,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9999457638388449,0.035419715855808935,0.0007455547250452693,0.000954809023722339,0.0012904095490201921,1.0,4,0,0,55.89853596687317,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9963384456339078,0.30341115581521005,0.13742742961810434,0.12912671677170046,0.13965898342755523,0.6666666666666666,4.0,2.0,0.0,5.366824626922607,24.80661639972334,0.01,,
SSR,50,0.002,0.02037468528039708,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9754297899652705,0.7938749993021992,0.4910539471213479,0.4310131715738466,0.4326052018640449,0.5714285714285714,4,3,0,0.25513124465942383,,"(0.0, 0.001)",,
SR3,50,0.002,0.02037468528039708,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9105699948357284,1.4623569951609412,0.5340707458179211,0.4157831566004161,0.4611298118976246,0.25,4.0,12.0,0.0,189.7852954864502,0.5,,0.03333333333333333,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9965813789202512,0.2932603154672141,0.13474679859637967,0.1263598203387093,0.13559950684240926,0.6666666666666666,4.0,2.0,0.0,9.388590812683105,24.80661639972334,0.01,,
MIOSR,50,0.002,0.02037468528039708,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9999467823559736,0.03501514970398026,0.0014321753457116615,0.0018064799343348718,0.002422987894933707,1.0,4,0,0,56.289631366729736,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.029082809839751277,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9963626021731921,0.3024084701830686,0.14169433118513797,0.1328248499480304,0.14212152171932013,0.6666666666666666,4.0,2.0,0.0,5.347217082977295,24.80661639972334,0.01,,
SSR,50,0.002,0.029082809839751277,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9752569797767645,0.7965687935119974,0.4914963658910722,0.43153392541573937,0.43414864719359186,0.5714285714285714,4,3,0,0.2521493434906006,,"(1e-05, 0.001)",,
SR3,50,0.002,0.029082809839751277,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.8462924927108195,1.9861469238374116,0.585449166249551,0.5448628211389401,0.5926914403701091,0.5714285714285714,4.0,3.0,0.0,202.4813187122345,6.379615113094513,,0.3333333333333333,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9965398192985084,0.2951490935170007,0.13956145225836403,0.1305525212673472,0.13845304172997577,0.6666666666666666,4.0,2.0,0.0,9.13585090637207,24.80661639972334,0.01,,
MIOSR,50,0.002,0.029082809839751277,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9999446177784079,0.03591765849817015,0.002798500037982987,0.0034890380203925343,0.004646504002735992,1.0,4,0,0,55.232553482055664,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.04151278002752295,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9965516875257288,0.29459578477334103,0.14691328580818022,0.1371613209055093,0.14352280166920695,0.6666666666666666,4.0,2.0,0.0,5.359437942504883,24.80661639972334,0.01,,
SSR,50,0.002,0.04151278002752295,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9748438662512313,0.8029894653566885,0.49259269830129737,0.43268697287388,0.4373467357494926,0.5714285714285714,4,3,0,0.25188684463500977,,"(0.001, 0.001)",,
SR3,50,0.002,0.04151278002752295,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.7875279416122185,2.29941346498017,0.773628124210305,0.634406294761428,0.687424174209788,0.25,4.0,12.0,0.0,235.405659198761,0.5,,0.03333333333333333,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9966866099971208,0.28866909126102536,0.14272921678452632,0.13312377017102797,0.13901982372229504,0.6666666666666666,4.0,2.0,0.0,9.156718015670776,29.396062530255215,0.01,,
MIOSR,50,0.002,0.04151278002752295,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9999240549251324,0.04314152196716432,0.00554411520888308,0.006850710638042239,0.009062870319607175,1.0,4,0,0,56.42869329452515,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.05925530975545678,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9968803917635982,0.2809727136080248,0.155235042114378,0.14415798868955132,0.14402469583167812,0.6666666666666666,4.0,2.0,0.0,5.259580612182617,24.80661639972334,0.01,,
SSR,50,0.002,0.05925530975545678,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9738460468331981,0.818367740927577,0.49466384828817256,0.4352194507220124,0.4438742808686891,0.5714285714285714,4,3,0,0.24022841453552246,,"(0.001, 0.001)",,
SR3,50,0.002,0.05925530975545678,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.7466511922352399,2.5177180628533913,0.8549596469642142,0.6938518882889294,0.7470239938731434,0.25,4.0,12.0,0.0,238.25685000419617,0.5,,0.03333333333333333,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9970305265225692,0.2741954753976943,0.1529096533497915,0.1418412542347984,0.14039635289675415,0.6666666666666666,4.0,2.0,0.0,8.79536247253418,24.80661639972334,0.01,,
MIOSR,50,0.002,0.05925530975545678,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9998183223888658,0.06813290408442259,0.01110635769005687,0.013626897753546372,0.017909334006208127,1.0,4,0,0,56.96085238456726,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.08458098281751338,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9969346278561428,0.2804500381206284,0.17007296516807924,0.15765353697609208,0.15445903040560097,0.6666666666666666,4.0,2.0,0.0,5.352548837661743,24.80661639972334,0.01,,
SSR,50,0.002,0.08458098281751338,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9712847855354655,0.8560753291131429,0.5000102923086603,0.4407743122499436,0.4568742152841705,0.5714285714285714,4,3,0,0.251112699508667,,"(0.01, 0.001)",,
SR3,50,0.002,0.08458098281751338,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.7230002041976646,2.6371569552044436,0.9092728368177215,0.7284599738217499,0.7816482762002414,0.25,4.0,12.0,0.0,240.86009907722473,0.5,,0.03333333333333333,
E-STLSQ,50,0.002,0.08458098281751338,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9969657625838814,0.27914509288560224,0.1682503842449417,0.1558671323626055,0.15512089286765907,0.6666666666666666,4.0,2.0,0.0,9.119754076004028,24.80661639972334,0.01,,
MIOSR,50,0.002,0.08458098281751338,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9993477144484553,0.12954983272273463,0.02244707041867662,0.027373391524008,0.03571433085820589,1.0,4,0,0,56.87700581550598,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.12073082874598748,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.994506354909731,0.37461055677337546,0.19686187322582158,0.18540668964618323,0.20608529021069488,0.6666666666666666,4.0,2.0,0.0,5.286972522735596,22.788026464072555,0.01,,
SSR,50,0.002,0.12073082874598748,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9647422527473177,0.9479113131693262,0.5081673615286946,0.4527799188073947,0.4816609260776042,0.5714285714285714,4,3,0,0.24656891822814941,,"(0.01, 0.001)",,
SR3,50,0.002,0.12073082874598748,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.7181851005949461,2.693385150546209,0.8643611585700559,0.7445192898788688,0.8026035753792705,0.36363636363636365,4.0,7.0,0.0,232.78393125534058,6.944728853019346,,0.3333333333333333,
E-STLSQ,50,0.002,0.12073082874598748,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9942635257840152,0.38276472158713765,0.1936724936666824,0.18268543733950088,0.20565509166387472,0.6666666666666666,4.0,2.0,0.0,8.825439929962158,24.80661639972334,0.01,,
MIOSR,50,0.002,0.12073082874598748,400,2400,32,"(0.7177785345860794, -0.7637330701483203)",0.9973820081168668,0.25957283624388994,0.045627133191852506,0.05530784343292764,0.07148063375148528,1.0,4,0,0,55.76032781600952,,"(0, 0)",,"(1, 3)"
