Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999697033871108,0.02634304308867235,0.0008575735298457648,0.000926862193862927,0.0011170563354900114,1.0,4.0,0.0,0.0,5.463259696960449,9.752109233635803,0.0,,
SSR,50,0.002,0.01,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999696803126815,0.026344239181591695,0.0009575623525475419,0.0009481735491067922,0.0011170563354396812,1.0,4,0,0,0.2546958923339844,,"(0.001, 0.0)",,
SR3,50,0.002,0.01,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999697033871108,0.02634304308867235,0.0008575735298457648,0.000926862193862927,0.0011170563354900114,1.0,4.0,0.0,0.0,220.98421382904053,12.58001052815192,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999692771888231,0.026539750215143054,0.0006963715483329636,0.0007487638159818822,0.0009087746469450172,1.0,4.0,0.0,0.0,9.321851015090942,22.788026464072555,0.0,,
MIOSR,50,0.002,0.01,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999697033871108,0.02634304308867235,0.0008575735298457648,0.000926862193862927,0.0011170563354900114,1.0,4,0,0,59.75665831565857,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999708431371148,0.025803396304557396,0.0015415232717594374,0.0016914340346214287,0.002053405746447042,1.0,4.0,0.0,0.0,5.346159934997559,14.907425106188498,0.0,,
SSR,50,0.002,0.014273992181725854,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999708626094559,0.025802532396668486,0.0016310174083618983,0.0017019741625556764,0.0020534057464793123,1.0,4,0,0,0.25235676765441895,,"(0.001, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999708431371148,0.025803396304557396,0.0015415232717594374,0.0016914340346214287,0.002053405746447042,1.0,4.0,0.0,0.0,227.19011783599854,20.933695339968374,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999704816766602,0.02597330947692391,0.0013067818420493815,0.0014276153333444665,0.0017560401046502843,1.0,4.0,0.0,0.0,9.164535284042358,22.788026464072555,0.0,,
MIOSR,50,0.002,0.014273992181725854,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999708431371148,0.025803396304557396,0.0015415232717594374,0.0016914340346214287,0.002053405746447042,1.0,4,0,0,59.646079301834106,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999703920578609,0.026011743896753925,0.0028455431049935614,0.0031704807654241497,0.0038635945806907066,1.0,4.0,0.0,0.0,5.303163766860962,27.0040153838336,0.0,,
SSR,50,0.002,0.02037468528039708,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999704716712527,0.02600795772526614,0.0029202042121303784,0.0031751832841162716,0.0038635945807093583,1.0,4,0,0,0.24964213371276855,,"(0.001, 0.0)",,
SR3,50,0.002,0.02037468528039708,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999703920578609,0.026011743896753925,0.0028455431049935614,0.0031704807654241497,0.0038635945806907066,1.0,4.0,0.0,0.0,207.2960877418518,32.0,,3.3333333333333335,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999702456805117,0.026083723205267317,0.003026347874190899,0.003385797713202726,0.004104688843732607,1.0,4.0,0.0,0.0,9.142345428466797,32.0,0.0,,
MIOSR,50,0.002,0.02037468528039708,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999703920578609,0.026011743896753925,0.0028455431049935614,0.0031704807654241497,0.0038635945806907066,1.0,4,0,0,59.57599377632141,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.029082809839751277,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999374790773551,0.0383937635907388,0.009207130999892538,0.00988588961680553,0.013091550786301939,0.6666666666666666,4.0,2.0,0.0,5.388761043548584,24.80661639972334,0.01,,
SSR,50,0.002,0.029082809839751277,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9759905944112781,0.7602362056084919,0.4876678784170536,0.4294236282372765,0.4363814198119433,0.5,4,4,0,0.25177788734436035,,"(0.001, 0.001)",,
SR3,50,0.002,0.029082809839751277,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9724052168360403,0.8118764202855477,0.4490235266902563,0.3164194354364609,0.29604706350820237,0.36363636363636365,4.0,7.0,0.0,191.73837423324585,9.752109233635803,,3.3333333333333335,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999395198259771,0.03774451057121759,0.008725044111657365,0.009473812392292674,0.012515071325329993,0.6666666666666666,4.0,2.0,0.0,9.023374319076538,32.0,0.01,,
MIOSR,50,0.002,0.029082809839751277,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999595492372185,0.030663052669714596,0.005369876531182871,0.0060680494706272185,0.007404958121007314,1.0,4,0,0,59.43578338623047,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.04151278002752295,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9997886648039833,0.07116154322556996,0.022429064755158754,0.02290584932706252,0.02916503083260998,0.6666666666666666,4.0,2.0,0.0,5.399697542190552,22.788026464072555,0.01,,
SSR,50,0.002,0.04151278002752295,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9754183128893285,0.7691542244908477,0.48760627933093614,0.4300001934502026,0.43950974448242813,0.5,4,4,0,0.25269222259521484,,"(0.001, 0.001)",,
SR3,50,0.002,0.04151278002752295,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9731187026149325,0.805323829409671,0.32826962303259655,0.32135788368466767,0.3333333333333333,0.42857142857142855,3.0,3.0,1.0,208.47386026382446,29.396062530255215,,0.03333333333333333,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9997709141038562,0.07410064942444308,0.022538351986229645,0.023333113868260324,0.030006918457005465,0.6666666666666666,4.0,2.0,0.0,9.035654783248901,24.80661639972334,0.01,,
MIOSR,50,0.002,0.04151278002752295,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9999000986344733,0.048764099879129726,0.010304308672413331,0.011785056038307222,0.014380156865860657,1.0,4,0,0,59.89526724815369,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.05925530975545678,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9991867446581996,0.13996933502969058,0.04302397733534652,0.044134017989090106,0.05640291191905463,0.6666666666666666,4.0,2.0,0.0,5.332859754562378,22.788026464072555,0.01,,
SSR,50,0.002,0.05925530975545678,400,2400,25,"(0.7402482732544238, 0.49366157203535854)",0.9737840555508276,0.7936619197428089,0.4889631129599811,0.4316168092474691,0.446451210544251,0.5,4,4,0,0.2528047561645508,,"(0.01, 0.001)",,
