Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9895577522409017,0.48593746415785655,0.23569213696917743,0.2213467725088702,0.23996984370773852,0.6666666666666666,4.0,2.0,0.0,5.543299436569214,20.933695339968374,0.01,,
SSR,50,0.002,0.01,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9999639660315504,0.028699843118489672,0.00028516111159754276,0.0003263472288414124,0.0003669251892639558,1.0,4,0,0,0.2595479488372803,,"(1e-05, 0.0)",,
SR3,50,0.002,0.01,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9937016918981267,0.3905977268191515,0.1889610023914078,0.16779239745226243,0.16031903745068213,0.5714285714285714,4.0,3.0,0.0,209.90997076034546,4.173403723868075,,0.1,
E-STLSQ,50,0.002,0.01,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9948707389967246,0.34363603930803394,0.18210904293134322,0.1570570233084241,0.14909051543320206,0.36363636363636365,4.0,7.0,0.0,9.18258786201477,2.730148815191994,0.01,,
MIOSR,50,0.002,0.01,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9999639631473002,0.028699974454536408,0.0002839111928849142,0.0003262552437630813,0.00036692518925936685,1.0,4,0,0,53.60414171218872,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9883578069394916,0.513335950371192,0.2513570024294929,0.2357618097276729,0.2545203611094397,0.6666666666666666,4.0,2.0,0.0,5.493508577346802,20.933695339968374,0.01,,
SSR,50,0.002,0.014273992181725854,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9829922583187578,0.6420992414189729,0.23966866808309398,0.23197117738112938,0.2515328273072485,0.5714285714285714,4,3,0,0.2504591941833496,,"(1e-05, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9829922556773617,0.6420992465748763,0.23966741818949328,0.23197117719247873,0.25153282730251664,0.5714285714285714,4.0,3.0,0.0,199.08528089523315,7.559901026468853,,0.03333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9895660057875221,0.48587589743407855,0.23811724875756174,0.22340129843996762,0.24128361513682636,0.6666666666666666,4.0,2.0,0.0,9.013359308242798,29.396062530255215,0.01,,
MIOSR,50,0.002,0.014273992181725854,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9999656111786625,0.0279820849441265,0.000785806728532179,0.0009136750813400116,0.0010577269537495049,1.0,4,0,0,57.323174238204956,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9879855016327367,0.5220119565743531,0.25958853247430763,0.24295981018944965,0.26024837739841455,0.6666666666666666,4.0,2.0,0.0,5.437021017074585,20.933695339968374,0.01,,
SSR,50,0.002,0.02037468528039708,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9740438083107525,0.7912217649302989,0.4855563508595637,0.4264755240348103,0.42870152001856815,0.5714285714285714,4,3,0,0.25203895568847656,,"(0.001, 0.001)",,
SR3,50,0.002,0.02037468528039708,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9532597649681875,1.0623128565480862,0.37934438052544306,0.34561098136069923,0.392225088785708,0.5714285714285714,4.0,3.0,0.0,194.25902819633484,11.556336753650719,,0.03333333333333333,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9893941312720618,0.4903166285417253,0.24433833365057234,0.228755364176973,0.24513704331156205,0.6666666666666666,4.0,2.0,0.0,9.053389310836792,29.396062530255215,0.01,,
MIOSR,50,0.002,0.02037468528039708,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9999676012724972,0.027114115249373284,0.001894916005769423,0.0022155290169651684,0.0025948058166647137,1.0,4,0,0,57.43150281906128,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.029082809839751277,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9883240577399057,0.5156619320484542,0.26373151787080407,0.245965407743236,0.2596178378379969,0.6666666666666666,4.0,2.0,0.0,5.319674015045166,20.933695339968374,0.01,,
SSR,50,0.002,0.029082809839751277,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9733471629000758,0.8018191026606551,0.48752806903425877,0.4284949386918403,0.4326307726074304,0.5714285714285714,4,3,0,0.2502427101135254,,"(0.001, 0.001)",,
SR3,50,0.002,0.029082809839751277,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.8974825810505143,1.5698247530806455,0.5405611865426644,0.48910380036179735,0.553809548442665,0.5714285714285714,4.0,3.0,0.0,167.9211528301239,14.907425106188498,,0.03333333333333333,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9898268890031515,0.4811383216438527,0.24717157918291666,0.2306042014094722,0.2434698307533436,0.6666666666666666,4.0,2.0,0.0,8.962860822677612,29.396062530255215,0.01,,
MIOSR,50,0.002,0.029082809839751277,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9999640374576529,0.028837937343253166,0.004271192966655818,0.005009193110640985,0.0059015792253457695,1.0,4,0,0,57.78993010520935,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.04151278002752295,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9892851438262387,0.49619741845585175,0.2664070354948535,0.2471461334404228,0.25354664910562086,0.6666666666666666,4.0,2.0,0.0,5.336955785751343,20.933695339968374,0.01,,
SSR,50,0.002,0.04151278002752295,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.97193031486065,0.8228774315918528,0.49163941466922434,0.43274510542584765,0.44052998021068873,0.5714285714285714,4,3,0,0.25298523902893066,,"(0.001, 0.001)",,
SR3,50,0.002,0.04151278002752295,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.8261141178494402,2.0417600571100003,0.6874766835196945,0.6245573970599072,0.7011273427921045,0.5714285714285714,4.0,3.0,0.0,159.815527677536,16.227942191477233,,0.03333333333333333,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9907952087216441,0.45969839142913405,0.24907696582698433,0.23107812100332056,0.2369385912439904,0.6666666666666666,4.0,2.0,0.0,8.970867395401001,29.396062530255215,0.01,,
MIOSR,50,0.002,0.04151278002752295,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9999216535355314,0.04333625415452156,0.00924969056108968,0.010867896357137778,0.01284671119825124,1.0,4,0,0,57.782447814941406,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.05925530975545678,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.990488227038097,0.4722255007865394,0.27009049789811507,0.24908600510710047,0.24152388191479757,0.6666666666666666,4.0,2.0,0.0,5.33325719833374,20.933695339968374,0.01,,
SSR,50,0.002,0.05925530975545678,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9689620296018774,0.8651561018816393,0.4995736130096177,0.4412086736357744,0.4557122417632286,0.5714285714285714,4,3,0,0.25333738327026367,,"(0.001, 0.001)",,
SR3,50,0.002,0.05925530975545678,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.7614236834121118,2.3901577068802164,0.7932991337072374,0.7235847845672065,0.8073615017398726,0.5714285714285714,4.0,3.0,0.0,159.11066126823425,14.907425106188498,,0.03333333333333333,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9919218476240458,0.4346441050847255,0.25323953754572537,0.2335653276976151,0.22582416872006336,0.6666666666666666,4.0,2.0,0.0,9.029812812805176,29.396062530255215,0.01,,
MIOSR,50,0.002,0.05925530975545678,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9996860779283969,0.08698670563233116,0.019467559408925153,0.022899753297289202,0.027119273202362553,1.0,4,0,0,57.95653462409973,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.08458098281751338,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9900738508127759,0.48868829317869256,0.27798124253282386,0.2564604622821591,0.256714664160585,0.6666666666666666,4.0,2.0,0.0,5.3426737785339355,20.933695339968374,0.01,,
SSR,50,0.002,0.08458098281751338,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9625243619442541,0.9496160712025352,0.5144485891519835,0.45687790452846655,0.48295055361063505,0.5714285714285714,4,3,0,0.25383520126342773,,"(0.01, 0.001)",,
SR3,50,0.002,0.08458098281751338,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.7182168266061513,2.597567879968181,0.8512538894672995,0.7783580496755289,0.8657776753066756,0.5714285714285714,4.0,3.0,0.0,125.68922638893127,13.694362518331674,,0.03333333333333333,
E-STLSQ,50,0.002,0.08458098281751338,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9914118544450716,0.4544740636119551,0.26369609028987895,0.24351870004581505,0.24494190048808337,0.6666666666666666,4.0,2.0,0.0,9.061230659484863,29.396062530255215,0.01,,
MIOSR,50,0.002,0.08458098281751338,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9986154872793724,0.182765149622529,0.039908525390743355,0.04697823684963534,0.055675014053155,1.0,4,0,0,57.485065937042236,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.12073082874598748,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9819687373024552,0.6586818773986873,0.29470582706936016,0.27846156182341236,0.3159739648898632,0.6666666666666666,4.0,2.0,0.0,5.354605436325073,20.933695339968374,0.01,,
SSR,50,0.002,0.12073082874598748,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9490597762955094,1.1069072929361603,0.5338541523435741,0.4820190742475104,0.5261433562349247,0.42857142857142855,3,3,1,0.2573976516723633,,"(0.01, 0.001)",,
SR3,50,0.002,0.12073082874598748,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.6906965320366976,2.719690557735351,0.9584406775952621,0.7970843493187815,0.8770091707306357,0.36363636363636365,4.0,7.0,0.0,167.25491499900818,9.752109233635803,,0.03333333333333333,
E-STLSQ,50,0.002,0.12073082874598748,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9830551501624651,0.6384726958805931,0.28122336057388503,0.2667828279143731,0.3061325123145724,0.6666666666666666,4.0,2.0,0.0,9.09514570236206,29.396062530255215,0.01,,
MIOSR,50,0.002,0.12073082874598748,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9943287290862519,0.3700348767369912,0.07918774610904762,0.0932522254438213,0.11046373767590396,1.0,4,0,0,58.667973041534424,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.17233109056135082,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.865248004154861,1.8069047085187582,0.6393203290498817,0.6435318000282719,0.6583917758348522,0.5,4.0,4.0,0.0,8.055440664291382,10.615962432218847,0.05,,
SSR,50,0.002,0.17233109056135082,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.8838096093243563,1.672777338920693,0.3732058893233729,0.35295745451443944,0.3333333333333333,0.5,3,2,1,3.6005566120147705,,"(0.001, 1e-05)",,
SR3,50,0.002,0.17233109056135082,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.6931548370111816,2.7141611035323496,0.9169785557464949,0.7690477134325616,0.8457999087261446,0.36363636363636365,4.0,7.0,0.0,129.6463224887848,8.958550401057423,,0.03333333333333333,
E-STLSQ,50,0.002,0.17233109056135082,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.8649645335578466,1.8087950772290842,0.640404717864097,0.6446490340809096,0.6591365855963257,0.5,4.0,4.0,0.0,12.346867561340332,10.615962432218847,0.05,,
MIOSR,50,0.002,0.17233109056135082,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.9364071209215391,1.2411022476161118,0.4077987719335231,0.4012201778603679,0.4593670294121875,0.5,3,2,1,63.91769552230835,,"(0, 1e-05)",,"(1, 4)"
STLSQ,50,0.002,0.24598526393410117,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.8581917991951242,1.8425306445369518,0.7337418082952326,0.635450311666771,0.6805112896855895,0.3076923076923077,4.0,9.0,0.0,7.984687328338623,2.730148815191994,0.001,,
SSR,50,0.002,0.24598526393410117,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.7051983412415768,2.6682617984711126,0.8334391138459253,0.7085757693173113,0.7646222529297114,0.36363636363636365,4,7,0,3.589590311050415,,"(0.001, 0.0)",,
SR3,50,0.002,0.24598526393410117,400,2400,44,"(0.6696842973312989, -2.3712233737807815)",0.7052002767502298,2.668260878537879,0.8333144590115106,0.7085756100924534,0.7646222529297098,0.36363636363636365,4.0,7.0,0.0,108.77557063102722,6.379615113094513,,0.1,
