Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,36,"(0.45701438319145127, 0.6096852742212797)",0.9999752900706798,0.023390304098632624,0.0010273082065459654,0.001178803551737545,0.0012629505534163716,1.0,4.0,0.0,0.0,5.327978849411011,24.80661639972334,0.0,,
SSR,50,0.002,0.01,400,2400,36,"(0.45701438319145127, 0.6096852742212797)",0.9999752918633975,0.02339021188021814,0.001028557967023086,0.0011788827010927798,0.0012629505534561918,1.0,4,0,0,0.24960899353027344,,"(1e-05, 0.0)",,
SR3,50,0.002,0.01,400,2400,36,"(0.45701438319145127, 0.6096852742212797)",0.9999752900706798,0.023390304098632624,0.0010273082065459654,0.001178803551737545,0.0012629505534163716,1.0,4.0,0.0,0.0,270.86961460113525,29.396062530255215,,0.03333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,36,"(0.45701438319145127, 0.6096852742212797)",0.9999759087497079,0.023082418746191893,0.001211223074378709,0.001401958377281459,0.0017163582407645113,1.0,4.0,0.0,0.0,8.920157432556152,24.80661639972334,0.0,,
MIOSR,50,0.002,0.01,400,2400,36,"(0.45701438319145127, 0.6096852742212797)",0.9999752900706798,0.023390304098632624,0.0010273082065459654,0.001178803551737545,0.0012629505534163716,1.0,4,0,0,56.28989768028259,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,36,"(0.45701438319145127, 0.6096852742212797)",0.9999689906190469,0.02611659135295865,0.018076186381281,0.017059991131842114,0.019044526244982467,0.6666666666666666,4.0,2.0,0.0,5.288831472396851,24.80661639972334,0.01,,
SSR,50,0.002,0.014273992181725854,400,2400,36,"(0.45701438319145127, 0.6096852742212797)",0.9999765686339266,0.022754896166289583,0.0017791284807080476,0.0020455599952102603,0.0021637794720712478,1.0,4,0,0,0.2479240894317627,,"(1e-05, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,36,"(0.45701438319145127, 0.6096852742212797)",0.9917559771613134,0.4349528295176575,0.15779948238833835,0.1548698240513747,0.15815020930719106,0.6666666666666666,4.0,2.0,0.0,276.732914686203,6.944728853019346,,0.03333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,36,"(0.45701438319145127, 0.6096852742212797)",0.9999738806465913,0.02392963573372383,0.01591656794612621,0.014806478356501982,0.015883776387435173,0.6666666666666666,4.0,2.0,0.0,8.802994728088379,29.396062530255215,0.01,,
MIOSR,50,0.002,0.014273992181725854,400,2400,36,"(0.45701438319145127, 0.6096852742212797)",0.9999765676324592,0.022754949134087408,0.0017778788180053962,0.0020454952818338623,0.0021637794721042583,1.0,4,0,0,57.33793091773987,,"(0, 0)",,"(1, 3)"
