Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.004354000091552734
E-STLSQ,0.5,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.18654441833496094
STLSQ,0.5,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.00404667854309082
SSR,0.5,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.026667356491088867
SR3,0.5,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",1.9232597351074219
MIOSR,0.5,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.901578426361084
MIOSR-Opt,0.5,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.8598742485046387
MIOSR-Build,0.5,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.0381312370300293
Preprocessing,0.8277532798848107,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.0033109188079833984
E-STLSQ,0.8277532798848107,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.19106245040893555
STLSQ,0.8277532798848107,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.0031325817108154297
SSR,0.8277532798848107,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.02791619300842285
SR3,0.8277532798848107,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.0053539276123046875
MIOSR,0.8277532798848107,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.7997281551361084
MIOSR-Opt,0.8277532798848107,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.7796728610992432
MIOSR-Build,0.8277532798848107,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.017553329467773438
Preprocessing,1.3703509847201238,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.0032579898834228516
E-STLSQ,1.3703509847201238,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.21668529510498047
STLSQ,1.3703509847201238,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.004703998565673828
SSR,1.3703509847201238,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.029556989669799805
SR3,1.3703509847201238,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.0028405189514160156
MIOSR,1.3703509847201238,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.8552742004394531
MIOSR-Opt,1.3703509847201238,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.8341217041015625
MIOSR-Build,1.3703509847201238,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.018425941467285156
Preprocessing,2.268625044390925,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.003797292709350586
E-STLSQ,2.268625044390925,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.2644472122192383
STLSQ,2.268625044390925,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.0072841644287109375
SSR,2.268625044390925,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.032913923263549805
SR3,2.268625044390925,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.0031888484954833984
MIOSR,2.268625044390925,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.9155974388122559
MIOSR-Opt,2.268625044390925,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.8940122127532959
MIOSR-Build,2.268625044390925,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.018370866775512695
Preprocessing,3.7557236426468257,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.004689693450927734
E-STLSQ,3.7557236426468257,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.3028852939605713
STLSQ,3.7557236426468257,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.00655055046081543
SSR,3.7557236426468257,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.03637385368347168
SR3,3.7557236426468257,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.0038471221923828125
MIOSR,3.7557236426468257,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.9871444702148438
MIOSR-Opt,3.7557236426468257,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.9654445648193359
MIOSR-Build,3.7557236426468257,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.018107891082763672
Preprocessing,6.217625127083679,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.0059435367584228516
E-STLSQ,6.217625127083679,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.4658780097961426
STLSQ,6.217625127083679,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.008739709854125977
SSR,6.217625127083679,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.04447340965270996
SR3,6.217625127083679,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",2.1145927906036377
MIOSR,6.217625127083679,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.8836195468902588
MIOSR-Opt,6.217625127083679,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.856696367263794
MIOSR-Build,6.217625127083679,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.020150184631347656
Preprocessing,10.293319184075452,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.008118391036987305
E-STLSQ,10.293319184075452,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.8497016429901123
STLSQ,10.293319184075452,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.015201330184936523
SSR,10.293319184075452,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.05812191963195801
SR3,10.293319184075452,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",3.7032737731933594
MIOSR,10.293319184075452,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.8188455104827881
MIOSR-Opt,10.293319184075452,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.792034387588501
MIOSR-Build,10.293319184075452,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.01953721046447754
Preprocessing,17.040657431039403,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.011098623275756836
E-STLSQ,17.040657431039403,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",1.286271333694458
STLSQ,17.040657431039403,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.02479839324951172
SSR,17.040657431039403,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.08641767501831055
SR3,17.040657431039403,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.2668445110321045
MIOSR,17.040657431039403,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.8943917751312256
MIOSR-Opt,17.040657431039403,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.864574670791626
MIOSR-Build,17.040657431039403,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.019812345504760742
Preprocessing,28.210920159872682,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.0173647403717041
E-STLSQ,28.210920159872682,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",2.120971918106079
STLSQ,28.210920159872682,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.046236515045166016
SSR,28.210920159872682,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.13022756576538086
SR3,28.210920159872682,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",6.960200309753418
MIOSR,28.210920159872682,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.9103012084960938
MIOSR-Opt,28.210920159872682,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.8703970909118652
MIOSR-Build,28.210920159872682,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.022540807723999023
Preprocessing,46.70336338180629,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.026818037033081055
E-STLSQ,46.70336338180629,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",3.2498528957366943
STLSQ,46.70336338180629,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.062059640884399414
SSR,46.70336338180629,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.1995067596435547
SR3,46.70336338180629,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",10.171474695205688
MIOSR,46.70336338180629,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.897392749786377
MIOSR-Opt,46.70336338180629,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.8430428504943848
MIOSR-Build,46.70336338180629,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.02397465705871582
Preprocessing,77.31772444188466,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.045136451721191406
E-STLSQ,77.31772444188466,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",5.128964424133301
STLSQ,77.31772444188466,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.0987234115600586
SSR,77.31772444188466,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.3052518367767334
SR3,77.31772444188466,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",16.491925954818726
MIOSR,77.31772444188466,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.9089086055755615
MIOSR-Opt,77.31772444188466,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.830833911895752
MIOSR-Build,77.31772444188466,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.027985811233520508
Preprocessing,128.0,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.07874274253845215
E-STLSQ,128.0,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",8.498809576034546
STLSQ,128.0,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.17526793479919434
SSR,128.0,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.5210428237915039
SR3,128.0,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",29.726169109344482
MIOSR,128.0,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.8892042636871338
MIOSR-Opt,128.0,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.7793748378753662
MIOSR-Build,128.0,0.002,0.002,11,21,"(0.32231522642709676, 0.6879783042994292)",0.034589290618896484
