Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.004369020462036133
E-STLSQ,0.5,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.1920325756072998
STLSQ,0.5,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.0041811466217041016
SSR,0.5,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.027121305465698242
SR3,0.5,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",1.901918888092041
MIOSR,0.5,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",1.0636963844299316
MIOSR-Opt,0.5,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",1.0261170864105225
MIOSR-Build,0.5,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.03436112403869629
Preprocessing,0.8277532798848107,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.0031981468200683594
E-STLSQ,0.8277532798848107,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.1905522346496582
STLSQ,0.8277532798848107,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.00450897216796875
SSR,0.8277532798848107,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.027898073196411133
SR3,0.8277532798848107,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.002653360366821289
MIOSR,0.8277532798848107,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",1.6100420951843262
MIOSR-Opt,0.8277532798848107,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",1.589756727218628
MIOSR-Build,0.8277532798848107,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.0179290771484375
Preprocessing,1.3703509847201238,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.003275632858276367
E-STLSQ,1.3703509847201238,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.21389508247375488
STLSQ,1.3703509847201238,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.0034058094024658203
SSR,1.3703509847201238,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.029584646224975586
SR3,1.3703509847201238,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.0026521682739257812
MIOSR,1.3703509847201238,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",1.1727323532104492
MIOSR-Opt,1.3703509847201238,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",1.1519994735717773
MIOSR-Build,1.3703509847201238,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.0180203914642334
Preprocessing,2.268625044390925,0.002,0.002,34,21,"(1.1067505539501385, 0.27352831453483994)",0.003885030746459961
