Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.004606008529663086
E-STLSQ,0.5,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.1884145736694336
STLSQ,0.5,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.004073619842529297
SSR,0.5,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.026755332946777344
SR3,0.5,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",1.878082275390625
MIOSR,0.5,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.692603588104248
MIOSR-Opt,0.5,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.6495962142944336
MIOSR-Build,0.5,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.03943181037902832
Preprocessing,0.8277532798848107,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.0035254955291748047
E-STLSQ,0.8277532798848107,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.20746564865112305
STLSQ,0.8277532798848107,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.004357814788818359
SSR,0.8277532798848107,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.028682947158813477
SR3,0.8277532798848107,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",1.9632318019866943
MIOSR,0.8277532798848107,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.6902649402618408
MIOSR-Opt,0.8277532798848107,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.6696650981903076
MIOSR-Build,0.8277532798848107,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.01795363426208496
Preprocessing,1.3703509847201238,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.0033044815063476562
E-STLSQ,1.3703509847201238,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.21993422508239746
STLSQ,1.3703509847201238,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.005028247833251953
SSR,1.3703509847201238,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.02990269660949707
SR3,1.3703509847201238,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.0027649402618408203
MIOSR,1.3703509847201238,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.7269852161407471
MIOSR-Opt,1.3703509847201238,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.706010103225708
MIOSR-Build,1.3703509847201238,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.0183408260345459
Preprocessing,2.268625044390925,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.0038127899169921875
E-STLSQ,2.268625044390925,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.2640516757965088
STLSQ,2.268625044390925,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.005448341369628906
SSR,2.268625044390925,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.03188443183898926
SR3,2.268625044390925,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.0030786991119384766
MIOSR,2.268625044390925,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.7095186710357666
MIOSR-Opt,2.268625044390925,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.6888036727905273
MIOSR-Build,2.268625044390925,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.01780986785888672
Preprocessing,3.7557236426468257,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.004669189453125
E-STLSQ,3.7557236426468257,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.3240175247192383
STLSQ,3.7557236426468257,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.00664210319519043
SSR,3.7557236426468257,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.03638148307800293
SR3,3.7557236426468257,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.0038182735443115234
MIOSR,3.7557236426468257,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.9440720081329346
MIOSR-Opt,3.7557236426468257,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.9224429130554199
MIOSR-Build,3.7557236426468257,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.01803421974182129
Preprocessing,6.217625127083679,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.00579380989074707
E-STLSQ,6.217625127083679,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.4497380256652832
STLSQ,6.217625127083679,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.008760929107666016
SSR,6.217625127083679,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.044113874435424805
SR3,6.217625127083679,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.005095720291137695
MIOSR,6.217625127083679,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.9212424755096436
MIOSR-Opt,6.217625127083679,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.8978228569030762
MIOSR-Build,6.217625127083679,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.018594980239868164
Preprocessing,10.293319184075452,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.008272409439086914
E-STLSQ,10.293319184075452,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.889376163482666
STLSQ,10.293319184075452,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.015776395797729492
SSR,10.293319184075452,0.002,0.002,36,21,"(-0.14147353894861656, -1.0412400358161764)",0.06108593940734863
