Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.00463557243347168
E-STLSQ,0.5,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.210036039352417
STLSQ,0.5,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.005878448486328125
SSR,0.5,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.030681371688842773
SR3,0.5,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",1.9260282516479492
MIOSR,0.5,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.7378594875335693
MIOSR-Opt,0.5,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.6974599361419678
MIOSR-Build,0.5,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.03677248954772949
Preprocessing,0.8277532798848107,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.00360107421875
E-STLSQ,0.8277532798848107,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.22071194648742676
STLSQ,0.8277532798848107,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.005048990249633789
SSR,0.8277532798848107,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.030122756958007812
SR3,0.8277532798848107,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.0029363632202148438
MIOSR,0.8277532798848107,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.8264038562774658
MIOSR-Opt,0.8277532798848107,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.8051309585571289
MIOSR-Build,0.8277532798848107,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.018573284149169922
Preprocessing,1.3703509847201238,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.003605365753173828
E-STLSQ,1.3703509847201238,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.23253083229064941
STLSQ,1.3703509847201238,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.005204677581787109
SSR,1.3703509847201238,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.03158760070800781
SR3,1.3703509847201238,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.003094196319580078
MIOSR,1.3703509847201238,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.746121883392334
MIOSR-Opt,1.3703509847201238,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.7234830856323242
MIOSR-Build,1.3703509847201238,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.019659042358398438
Preprocessing,2.268625044390925,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.005210161209106445
E-STLSQ,2.268625044390925,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.3381645679473877
STLSQ,2.268625044390925,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.007620334625244141
SSR,2.268625044390925,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.03345990180969238
SR3,2.268625044390925,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.0034227371215820312
MIOSR,2.268625044390925,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.8251824378967285
MIOSR-Opt,2.268625044390925,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.8006820678710938
MIOSR-Build,2.268625044390925,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.021004438400268555
Preprocessing,3.7557236426468257,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.005222797393798828
E-STLSQ,3.7557236426468257,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.3936495780944824
STLSQ,3.7557236426468257,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.007943153381347656
SSR,3.7557236426468257,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.04025125503540039
SR3,3.7557236426468257,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.004488229751586914
MIOSR,3.7557236426468257,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",1.1393795013427734
MIOSR-Opt,3.7557236426468257,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",1.1124341487884521
MIOSR-Build,3.7557236426468257,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.022044897079467773
Preprocessing,6.217625127083679,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.006643772125244141
E-STLSQ,6.217625127083679,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.4992094039916992
STLSQ,6.217625127083679,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.011562347412109375
SSR,6.217625127083679,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.04583263397216797
SR3,6.217625127083679,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.00518035888671875
MIOSR,6.217625127083679,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.9331169128417969
MIOSR-Opt,6.217625127083679,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.9082682132720947
MIOSR-Build,6.217625127083679,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.01982593536376953
Preprocessing,10.293319184075452,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.008366823196411133
E-STLSQ,10.293319184075452,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.9217188358306885
STLSQ,10.293319184075452,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.02680802345275879
SSR,10.293319184075452,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.0671689510345459
SR3,10.293319184075452,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.007532358169555664
MIOSR,10.293319184075452,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.7757580280303955
MIOSR-Opt,10.293319184075452,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.7490746974945068
MIOSR-Build,10.293319184075452,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.01978302001953125
Preprocessing,17.040657431039403,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.01194143295288086
E-STLSQ,17.040657431039403,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",1.3883874416351318
STLSQ,17.040657431039403,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.03240227699279785
SSR,17.040657431039403,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.09220385551452637
SR3,17.040657431039403,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",4.990667343139648
MIOSR,17.040657431039403,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.8375718593597412
MIOSR-Opt,17.040657431039403,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.803145170211792
MIOSR-Build,17.040657431039403,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.022617340087890625
Preprocessing,28.210920159872682,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.019693613052368164
E-STLSQ,28.210920159872682,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",2.1620326042175293
STLSQ,28.210920159872682,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.03459763526916504
SSR,28.210920159872682,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.12123775482177734
SR3,28.210920159872682,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",7.400439262390137
MIOSR,28.210920159872682,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.8575010299682617
MIOSR-Opt,28.210920159872682,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.8093111515045166
MIOSR-Build,28.210920159872682,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.024914264678955078
Preprocessing,46.70336338180629,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.0273439884185791
E-STLSQ,46.70336338180629,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",3.819230556488037
STLSQ,46.70336338180629,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.08052659034729004
SSR,46.70336338180629,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.22807621955871582
SR3,46.70336338180629,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",11.65584921836853
MIOSR,46.70336338180629,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.8372840881347656
MIOSR-Opt,46.70336338180629,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.7798655033111572
MIOSR-Build,46.70336338180629,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.025115489959716797
Preprocessing,77.31772444188466,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.04597210884094238
E-STLSQ,77.31772444188466,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",5.669312953948975
STLSQ,77.31772444188466,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.10484647750854492
SSR,77.31772444188466,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.3589591979980469
SR3,77.31772444188466,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",20.22642230987549
MIOSR,77.31772444188466,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.8103439807891846
MIOSR-Opt,77.31772444188466,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.7298426628112793
MIOSR-Build,77.31772444188466,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.029240131378173828
Preprocessing,128.0,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.08264660835266113
E-STLSQ,128.0,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",10.073915719985962
STLSQ,128.0,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.18690919876098633
SSR,128.0,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.626655101776123
SR3,128.0,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",35.13389849662781
MIOSR,128.0,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.93878173828125
MIOSR-Opt,128.0,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.7981157302856445
MIOSR-Build,128.0,0.002,0.002,15,21,"(0.4883565782007872, -0.6827742922863325)",0.03959250450134277
