Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.005205869674682617
E-STLSQ,0.5,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.2263650894165039
STLSQ,0.5,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.004631519317626953
SSR,0.5,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.035459280014038086
SR3,0.5,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.950057029724121
MIOSR,0.5,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.9313225746154785
MIOSR-Opt,0.5,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.8925399780273438
MIOSR-Build,0.5,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.03526926040649414
Preprocessing,0.8277532798848107,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.003983497619628906
E-STLSQ,0.8277532798848107,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.24755191802978516
STLSQ,0.8277532798848107,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.004759311676025391
SSR,0.8277532798848107,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.032637596130371094
SR3,0.8277532798848107,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",2.034254312515259
MIOSR,0.8277532798848107,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.0249950885772705
MIOSR-Opt,0.8277532798848107,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.9987080097198486
MIOSR-Build,0.8277532798848107,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.023314952850341797
Preprocessing,1.3703509847201238,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.004055976867675781
E-STLSQ,1.3703509847201238,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.2995309829711914
STLSQ,1.3703509847201238,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.0042035579681396484
SSR,1.3703509847201238,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.038004159927368164
SR3,1.3703509847201238,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.004290103912353516
MIOSR,1.3703509847201238,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.094566822052002
MIOSR-Opt,1.3703509847201238,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.0699212551116943
MIOSR-Build,1.3703509847201238,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.021398067474365234
Preprocessing,2.268625044390925,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.004579305648803711
E-STLSQ,2.268625044390925,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.3083765506744385
STLSQ,2.268625044390925,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.006186485290527344
SSR,2.268625044390925,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.038558006286621094
SR3,2.268625044390925,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.00353240966796875
MIOSR,2.268625044390925,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.199376106262207
MIOSR-Opt,2.268625044390925,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.1753811836242676
MIOSR-Build,2.268625044390925,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.020425081253051758
Preprocessing,3.7557236426468257,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.005791664123535156
E-STLSQ,3.7557236426468257,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.40802550315856934
STLSQ,3.7557236426468257,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.007936716079711914
SSR,3.7557236426468257,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.042388916015625
SR3,3.7557236426468257,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.004015922546386719
MIOSR,3.7557236426468257,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.2029614448547363
MIOSR-Opt,3.7557236426468257,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.175853967666626
MIOSR-Build,3.7557236426468257,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.022555112838745117
Preprocessing,6.217625127083679,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.006938457489013672
E-STLSQ,6.217625127083679,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.5682790279388428
STLSQ,6.217625127083679,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.009910345077514648
SSR,6.217625127083679,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.05491018295288086
SR3,6.217625127083679,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.0064160823822021484
MIOSR,6.217625127083679,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.0563781261444092
MIOSR-Opt,6.217625127083679,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.0292518138885498
MIOSR-Build,6.217625127083679,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.021309852600097656
Preprocessing,10.293319184075452,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.009002208709716797
E-STLSQ,10.293319184075452,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.0435302257537842
STLSQ,10.293319184075452,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.02017974853515625
SSR,10.293319184075452,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.07240486145019531
SR3,10.293319184075452,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.007972240447998047
MIOSR,10.293319184075452,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.9224786758422852
MIOSR-Opt,10.293319184075452,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.8934545516967773
MIOSR-Build,10.293319184075452,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.021335601806640625
Preprocessing,17.040657431039403,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.013233423233032227
E-STLSQ,17.040657431039403,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.6934142112731934
STLSQ,17.040657431039403,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.03658723831176758
SSR,17.040657431039403,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.11674308776855469
SR3,17.040657431039403,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",6.142766714096069
MIOSR,17.040657431039403,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.056431531906128
MIOSR-Opt,17.040657431039403,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.0096158981323242
MIOSR-Build,17.040657431039403,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.026523113250732422
Preprocessing,28.210920159872682,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.02870631217956543
E-STLSQ,28.210920159872682,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",2.8512556552886963
STLSQ,28.210920159872682,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.0586392879486084
SSR,28.210920159872682,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.17844152450561523
SR3,28.210920159872682,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",10.632404804229736
MIOSR,28.210920159872682,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.060274600982666
MIOSR-Opt,28.210920159872682,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.0083339214324951
MIOSR-Build,28.210920159872682,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.029313087463378906
Preprocessing,46.70336338180629,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.03352022171020508
E-STLSQ,46.70336338180629,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",3.7597689628601074
STLSQ,46.70336338180629,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.06953978538513184
SSR,46.70336338180629,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.2463395595550537
SR3,46.70336338180629,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",15.034255266189575
MIOSR,46.70336338180629,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",1.0155830383300781
MIOSR-Opt,46.70336338180629,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.9588098526000977
MIOSR-Build,46.70336338180629,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.026311635971069336
Preprocessing,77.31772444188466,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.06583523750305176
E-STLSQ,77.31772444188466,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",6.897312641143799
STLSQ,77.31772444188466,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.11694693565368652
SSR,77.31772444188466,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.40465831756591797
SR3,77.31772444188466,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",24.82560706138611
MIOSR,77.31772444188466,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.9807469844818115
MIOSR-Opt,77.31772444188466,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.897118330001831
MIOSR-Build,77.31772444188466,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.03168487548828125
Preprocessing,128.0,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.1217036247253418
E-STLSQ,128.0,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",12.034338235855103
STLSQ,128.0,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.20353984832763672
SSR,128.0,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.6661286354064941
SR3,128.0,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",34.05143713951111
MIOSR,128.0,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.9784483909606934
MIOSR-Opt,128.0,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.8625073432922363
MIOSR-Build,128.0,0.002,0.002,24,21,"(1.0652348955874371, -0.27338239096761224)",0.035475969314575195
