Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",0.27160191535949707
E-STLSQ,0.5,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",0.2569561004638672
STLSQ,0.5,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",0.0027451515197753906
SSR,0.5,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",0.017411470413208008
SR3,0.5,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",0.9200711250305176
MIOSR,0.5,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",1.155517578125
MIOSR-Opt,0.5,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",1.086810827255249
MIOSR-Build,0.5,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",0.06605648994445801
Preprocessing,0.8277532798848107,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",0.0020689964294433594
E-STLSQ,0.8277532798848107,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",0.1249856948852539
STLSQ,0.8277532798848107,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",0.002642393112182617
SSR,0.8277532798848107,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",0.01670217514038086
SR3,0.8277532798848107,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",0.9145174026489258
MIOSR,0.8277532798848107,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",1.0608580112457275
MIOSR-Opt,0.8277532798848107,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",1.048621654510498
MIOSR-Build,0.8277532798848107,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",0.010417699813842773
Preprocessing,1.3703509847201238,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",0.002038240432739258
E-STLSQ,1.3703509847201238,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",0.12747693061828613
STLSQ,1.3703509847201238,0.002,0.002,16,21,"(0.16896500616059434, 0.997370694972555)",0.0021567344665527344
