Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.0040929317474365234
E-STLSQ,0.5,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.17998027801513672
STLSQ,0.5,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.005129575729370117
SSR,0.5,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.026823759078979492
SR3,0.5,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",1.9454984664916992
MIOSR,0.5,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.5988612174987793
MIOSR-Opt,0.5,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.5624294281005859
MIOSR-Build,0.5,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.03306937217712402
Preprocessing,0.8277532798848107,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.003193378448486328
E-STLSQ,0.8277532798848107,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.18794941902160645
STLSQ,0.8277532798848107,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.004452228546142578
SSR,0.8277532798848107,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.027923107147216797
SR3,0.8277532798848107,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",2.0037729740142822
MIOSR,0.8277532798848107,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",1.1086370944976807
MIOSR-Opt,0.8277532798848107,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",1.0883207321166992
MIOSR-Build,0.8277532798848107,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.017740488052368164
Preprocessing,1.3703509847201238,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.0032706260681152344
E-STLSQ,1.3703509847201238,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.20814299583435059
STLSQ,1.3703509847201238,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.004697561264038086
SSR,1.3703509847201238,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.029258012771606445
SR3,1.3703509847201238,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.0027277469635009766
MIOSR,1.3703509847201238,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.7648704051971436
MIOSR-Opt,1.3703509847201238,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.7449429035186768
MIOSR-Build,1.3703509847201238,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.017461299896240234
Preprocessing,2.268625044390925,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.0036754608154296875
E-STLSQ,2.268625044390925,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.2364976406097412
STLSQ,2.268625044390925,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.0053958892822265625
SSR,2.268625044390925,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.03184199333190918
SR3,2.268625044390925,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.0030279159545898438
MIOSR,2.268625044390925,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.8065965175628662
MIOSR-Opt,2.268625044390925,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.7857511043548584
MIOSR-Build,2.268625044390925,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.017965316772460938
Preprocessing,3.7557236426468257,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.00468754768371582
E-STLSQ,3.7557236426468257,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.315537691116333
STLSQ,3.7557236426468257,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.006959199905395508
SSR,3.7557236426468257,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.03842329978942871
SR3,3.7557236426468257,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.0037698745727539062
MIOSR,3.7557236426468257,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",1.316225290298462
MIOSR-Opt,3.7557236426468257,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",1.2942137718200684
MIOSR-Build,3.7557236426468257,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.018513202667236328
Preprocessing,6.217625127083679,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.006055355072021484
E-STLSQ,6.217625127083679,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.445575475692749
STLSQ,6.217625127083679,0.002,0.002,31,21,"(-0.2760456303512215, 1.1976516830873325)",0.00895380973815918
