Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.0052754878997802734
E-STLSQ,0.5,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.22774982452392578
STLSQ,0.5,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.005227804183959961
SSR,0.5,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.028957843780517578
SR3,0.5,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",1.91351318359375
MIOSR,0.5,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.9061038494110107
MIOSR-Opt,0.5,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.863227367401123
MIOSR-Build,0.5,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.03893685340881348
Preprocessing,0.8277532798848107,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.0038788318634033203
E-STLSQ,0.8277532798848107,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.24842309951782227
STLSQ,0.8277532798848107,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.0048525333404541016
SSR,0.8277532798848107,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.03081965446472168
SR3,0.8277532798848107,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.0032739639282226562
MIOSR,0.8277532798848107,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.8705096244812012
MIOSR-Opt,0.8277532798848107,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.8457901477813721
MIOSR-Build,0.8277532798848107,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.02135634422302246
Preprocessing,1.3703509847201238,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.0043909549713134766
E-STLSQ,1.3703509847201238,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.2648634910583496
STLSQ,1.3703509847201238,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.007649898529052734
SSR,1.3703509847201238,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.03277158737182617
SR3,1.3703509847201238,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.0031740665435791016
MIOSR,1.3703509847201238,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",1.1205785274505615
MIOSR-Opt,1.3703509847201238,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",1.0969033241271973
MIOSR-Build,1.3703509847201238,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.020341873168945312
Preprocessing,2.268625044390925,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.004271745681762695
E-STLSQ,2.268625044390925,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.30553436279296875
STLSQ,2.268625044390925,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.006908893585205078
SSR,2.268625044390925,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.038726806640625
SR3,2.268625044390925,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.0038695335388183594
MIOSR,2.268625044390925,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.8831422328948975
MIOSR-Opt,2.268625044390925,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.8586890697479248
MIOSR-Build,2.268625044390925,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.020415782928466797
Preprocessing,3.7557236426468257,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.00519108772277832
E-STLSQ,3.7557236426468257,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.3774139881134033
STLSQ,3.7557236426468257,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.007166385650634766
SSR,3.7557236426468257,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.037560224533081055
SR3,3.7557236426468257,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.003813505172729492
MIOSR,3.7557236426468257,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",1.0137908458709717
MIOSR-Opt,3.7557236426468257,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.9892473220825195
MIOSR-Build,3.7557236426468257,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.020200490951538086
Preprocessing,6.217625127083679,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.006173849105834961
E-STLSQ,6.217625127083679,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.572106122970581
STLSQ,6.217625127083679,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.013516664505004883
SSR,6.217625127083679,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.05182027816772461
SR3,6.217625127083679,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",3.0444858074188232
MIOSR,6.217625127083679,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",1.287039041519165
MIOSR-Opt,6.217625127083679,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",1.2534499168395996
MIOSR-Build,6.217625127083679,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.025338411331176758
Preprocessing,10.293319184075452,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.009189605712890625
E-STLSQ,10.293319184075452,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",1.0510435104370117
STLSQ,10.293319184075452,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.017496585845947266
SSR,10.293319184075452,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.07001161575317383
SR3,10.293319184075452,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",3.8253695964813232
MIOSR,10.293319184075452,0.002,0.002,50,21,"(-0.8635445646552781, 0.029301686387306562)",0.920473575592041
