Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.25,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",-1.2782805905895913,-11.696329334338678,2034.1659767225349,-1.869543465951176,129.62231840719028,1.8545779132693905,1.4869187394955936,1.4196085314579991,0.3333333333333333,3.0,2.0,4.0,1.8802642822265625,3.2374575428176433,0.05,,
E-STLSQ,0.25,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",-4.032427777655838,-24.047404470853294,2823.115166440754,-0.00016000327735228302,65.83518812569291,1.0,1.0,1.0,0.0,0.0,0.0,7.0,9.68512749671936,4.291934260128778,0.05,,
SR3,0.25,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.25558441728933673,-8440.811420912984,1449726.4459792133,-17385.05601646579,5796.369353956432,22.30659075196214,18.728192120728025,15.77989721059937,0.16666666666666666,2.0,5.0,5.0,18.80259084701538,27.464741148160503,,0.03333333333333333,
SSR,0.25,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.8633765603348341,-0.14287501656268256,159.01450634481142,-3.7562581694430057,147.98486834024575,2.6261473252235397,2.8584725721611637,3.1031028739733024,0.3333333333333333,4,5,3,0.15062808990478516,,"(0.01, 0.2, 0.01)",,
MIOSR,0.25,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.8684997520923781,-1.5843747087092284,456.73154132449304,-4.0446015694453035,159.92708464113088,1.3298767342300513,1.0886417719688375,1.0,0.14285714285714285,2,7,5,98.41292190551758,,"(0, 0.2, 0.05)",,"(1, 3, 5)"
STLSQ,0.3513325357035531,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.926726122718104,-0.1966181319580681,418.15410008317286,-79.98774420558772,413.3410189227654,3.543348497247968,3.075382679247952,2.759714380831565,0.375,6.0,9.0,1.0,1.9279158115386963,0.3906939937054617,0.2,,
E-STLSQ,0.3513325357035531,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.474768185334085,0.19678488335448055,283.30309473830454,-7.916844731054489,158.73156183170744,1.0646314958459877,0.9273123296394533,0.8852410093247166,0.46153846153846156,6.0,6.0,1.0,10.070338010787964,0.7906043210907697,0.2,,
SR3,0.3513325357035531,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.6454236863907551,-2.5139992096124257,1279.2980665529417,-1.7764861321852308,119.76596544184238,8.496348182690456,7.938035202356438,6.82739465247335,0.15384615384615385,2.0,6.0,5.0,16.45818567276001,4.39397056076079,,0.3333333333333333,
SSR,0.3513325357035531,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.9199226800019429,0.8808881764159837,50.8649118193733,-6.4016989401712845,180.91768606679526,1.8266958812140772,2.218425154718,2.394699521159042,0.6,6,3,1,0.1516740322113037,,"(0.01, 0.001, 0.2)",,
MIOSR,0.3513325357035531,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.9218507118900701,0.9446581631292412,29.38517265726898,0.9972414748711976,2.510881728242711,0.042820367405989206,0.039074352286732054,0.032738378207223154,0.875,7,1,0,94.30505037307739,,"(0, 0, 0)",,"(3, 3, 2)"
STLSQ,0.4937382025755537,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.9897420595814439,0.8239747253475053,34.408098402494176,-5.807827414908017,129.35119102401472,3.999952740552181,2.562351884372943,1.8306474886924788,0.16666666666666666,4.0,17.0,3.0,1.9858839511871338,0.19306977288832497,0.2,,
E-STLSQ,0.4937382025755537,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.7310310547308191,0.7645640091301336,63.64934599111924,-10.815562814087912,157.79592885782216,2.0213393060297418,1.31697322629814,0.9019995795110146,0.3157894736842105,6.0,12.0,1.0,10.261306047439575,0.2559547922699536,0.2,,
SR3,0.4937382025755537,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.9899341157575802,0.843336065217489,33.858136752465164,-28.913451346114215,259.59877509329476,11.557689246558073,9.16946566024586,8.335601069118166,0.28,7.0,18.0,0.0,17.43328356742859,0.2620398528858349,,0.03333333333333333,
SSR,0.4937382025755537,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.9892944820082251,0.9106704011292067,16.443392209548893,0.9999240708451259,0.5889648524822266,0.007863452914894573,0.008663938467105918,0.008948220725545067,1.0,7,0,0,0.15306329727172852,,"(0.05, 0.01, 0.2)",,
MIOSR,0.4937382025755537,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.9892894398926254,0.9106828127370862,16.43880248418794,0.9998832358461074,0.727822885803419,0.04734839567792883,0.05462939977023766,0.0500293794357743,0.75,6,1,1,92.23790216445923,,"(0, 0.001, 0)",,"(2, 3, 2)"
STLSQ,0.6938651787383354,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.9897626929451154,0.9690499287257328,13.766855338537178,0.9999461690431733,0.5035742324940097,0.002728898815063847,0.0032664979373178533,0.003364333179426003,1.0,7.0,0.0,0.0,2.2263054847717285,0.5963623316594643,0.001,,
E-STLSQ,0.6938651787383354,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.9544191546753448,0.8555106439283552,34.545423923509084,-7.805031508784592,130.1623562791721,3.7660826913130783,3.8806435342303356,3.7932986505363075,0.4375,7.0,9.0,0.0,11.988506317138672,0.3393221771895328,0.001,,
SR3,0.6938651787383354,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.9900701299939504,0.9393046794375902,19.23230816901565,-10.392360979025229,149.4191725901871,6.254545143366736,5.0806569891138,4.812039747250132,0.23333333333333334,7.0,23.0,0.0,20.536229610443115,0.03162277660168379,,0.03333333333333333,
SSR,0.6938651787383354,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.9897626847663701,0.9690500817471589,13.766743222153044,0.9999466525982503,0.5022388019995343,0.002633940322817866,0.0031947130172981053,0.0032901723301235514,1.0,7,0,0,0.15529775619506836,,"(0.2, 0.01, 0.2)",,
MIOSR,0.6938651787383354,0.002,0.002,11,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.9897462429318854,0.9690140850744163,13.80868121428503,0.9998410445653041,0.8522877195754252,0.0420448933099107,0.048883165202477076,0.04184189011783739,0.75,6,1,1,85.13917970657349,,"(0, 0, 0)",,"(2, 3, 2)"
