Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.25,0.002,0.002,7,"(-4.236917106260428, 2.7991879224011464, 23.152276943226806)",0.9779770120882084,-0.7318121328110488,94.38171967118716,-105.08890283779492,471.5262540037005,2.258503607116381,1.2760868079840617,0.8716723161866133,0.26666666666666666,4.0,8.0,3.0,1.9047682285308838,0.6866488450043002,0.01,,
E-STLSQ,0.25,0.002,0.002,7,"(-4.236917106260428, 2.7991879224011464, 23.152276943226806)",-4.489972361186835,-3.278840090919781,243.97981103913978,-0.22417588081461304,76.01498744107991,0.48491021649420335,0.6385914972931401,0.7099610072974188,0.42857142857142855,3.0,0.0,4.0,10.075626850128174,2.44205309454865,0.01,,
SR3,0.25,0.002,0.002,7,"(-4.236917106260428, 2.7991879224011464, 23.152276943226806)",-5.664406199748339,-9.249093168825127,575.1254804560064,-0.0001802136771804926,63.621163522740595,1.0,1.0,1.0,0.0,0.0,0.0,7.0,14.373669147491455,31.622776601683793,,1.0,
SSR,0.25,0.002,0.002,7,"(-4.236917106260428, 2.7991879224011464, 23.152276943226806)",0.9630559139083723,0.7758217889386917,17.62406658081259,-0.7054957517602914,84.03654786543855,1.0926865060295314,1.2522577611018668,1.0,0.625,5,1,2,0.15041494369506836,,"(0.001, 0.01, 0.001)",,
MIOSR,0.25,0.002,0.002,7,"(-4.236917106260428, 2.7991879224011464, 23.152276943226806)",0.9803820288133366,0.9024890410251604,4.323265615594722,-2.219883261144182,115.71161780050063,0.366418803625653,0.5059839261499848,0.5644013052142721,0.625,5,1,2,85.59535455703735,,"(0, 0.05, 0.001)",,"(2, 2, 2)"
STLSQ,0.3513325357035531,0.002,0.002,7,"(-4.236917106260428, 2.7991879224011464, 23.152276943226806)",0.9680999674374003,0.8510311079773696,97.63808363229492,-0.3954303127864546,76.3770267763161,0.42984977189615825,0.5880018308727379,0.648367276370548,0.8571428571428571,6.0,0.0,1.0,1.8538224697113037,0.6866488450043002,0.05,,
E-STLSQ,0.3513325357035531,0.002,0.002,7,"(-4.236917106260428, 2.7991879224011464, 23.152276943226806)",0.9174418574432307,-2.915318365854088,1586.9195939411472,-4.415977155235476,133.02587242956216,1.3489317827530813,1.0213040455120292,0.7191521120609315,0.29411764705882354,5.0,10.0,2.0,9.900268793106079,0.3393221771895328,0.05,,
SR3,0.3513325357035531,0.002,0.002,7,"(-4.236917106260428, 2.7991879224011464, 23.152276943226806)",0.9801378644366038,-35.488316579560546,15337.335461646757,-47.91448144265776,300.33007418368794,2.8790663443518225,2.3015170680443653,2.157260910322335,0.3125,5.0,9.0,2.0,16.02529239654541,1.4225293134853698,,0.03333333333333333,
SSR,0.3513325357035531,0.002,0.002,7,"(-4.236917106260428, 2.7991879224011464, 23.152276943226806)",0.9819645249626756,0.951445146902639,34.53814553896355,-1.6400606013547043,104.29033707953299,0.5316255009777454,0.529880896617619,0.5528502741122214,0.5454545454545454,6,4,1,0.15208148956298828,,"(0.2, 0.05, 0.2)",,
MIOSR,0.3513325357035531,0.002,0.002,7,"(-4.236917106260428, 2.7991879224011464, 23.152276943226806)",0.9818882716477422,0.9912747087334806,9.525541543271999,0.9976375935092555,3.4876312980394912,0.0176078665665696,0.018347586135246584,0.01925499585616056,1.0,7,0,0,88.89093494415283,,"(0, 0, 0)",,"(2, 3, 2)"
STLSQ,0.4937382025755537,0.002,0.002,7,"(-4.236917106260428, 2.7991879224011464, 23.152276943226806)",0.9837832423279944,-0.8232851427978368,13411.718782585287,-17.19261067865635,223.2181755502902,3.292599435167544,2.0976154380536083,1.5775727858302182,0.22727272727272727,5.0,15.0,2.0,1.9933240413665771,0.3906939937054617,0.001,,
E-STLSQ,0.4937382025755537,0.002,0.002,7,"(-4.236917106260428, 2.7991879224011464, 23.152276943226806)",0.48612916020333596,0.2529707070642567,11886.269408027023,-0.34020523332595237,86.47919151463415,1.6154916361319067,1.5917900298970218,1.412182856194528,0.2222222222222222,2.0,2.0,5.0,10.80617642402649,6.551285568595509,0.001,,
SR3,0.4937382025755537,0.002,0.002,7,"(-4.236917106260428, 2.7991879224011464, 23.152276943226806)",0.9790336003933086,-0.03505456679889677,10085.473942218066,-1.6633165146091435,84.63441760631062,2.5839011633480067,1.9000308861303095,1.5008044039236286,0.23529411764705882,4.0,10.0,3.0,19.37055540084839,1.073030940526156,,0.03333333333333333,
SSR,0.4937382025755537,0.002,0.002,7,"(-4.236917106260428, 2.7991879224011464, 23.152276943226806)",0.9830787637626041,0.8886787560009713,1629.3323750226084,0.2649244953062182,55.54739678417134,1.9541557836934613,1.7919535387028438,1.371682188516252,0.5384615384615384,7,6,0,0.1531078815460205,,"(0.0, 0.001, 0.2)",,
MIOSR,0.4937382025755537,0.002,0.002,7,"(-4.236917106260428, 2.7991879224011464, 23.152276943226806)",0.9829650246537188,0.993234214265299,88.52471686332211,0.9944584772878091,4.680892971586073,0.04627236385257383,0.0451724008504324,0.03571428571428571,0.75,6,1,1,99.28108382225037,,"(0, 0, 0)",,"(2, 3, 2)"
STLSQ,0.6938651787383354,0.002,0.002,7,"(-4.236917106260428, 2.7991879224011464, 23.152276943226806)",0.9969143935571694,0.9896273725690424,11.931411253843118,0.9999456037198271,0.5090322586771447,0.0022136633355523774,0.0018789139491924471,0.0014571471294037178,1.0,7.0,0.0,0.0,2.125281572341919,0.29470517025518095,0.01,,
