Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.25,0.002,0.002,43,"(-3.8494543361022107, 1.090665392794814, 14.001728925579648)",0.9842246713443622,-0.034930282213096873,2333.350048061114,-28.438661949683944,350.5372148136026,7.67872312530193,6.711217663871083,6.190093837381096,0.42857142857142855,6.0,7.0,1.0,1.4121899604797363,3.727593720314938,0.0,,
E-STLSQ,0.25,0.002,0.002,43,"(-3.8494543361022107, 1.090665392794814, 14.001728925579648)",0.9681559422990049,-2.37796681335551,8594.11333607071,-1.6462667472902868,109.94326378456572,1.1587891530014935,1.2806339974155678,1.3513173599398047,0.3333333333333333,3.0,2.0,4.0,7.275897979736328,5.689866029018293,0.0,,
SR3,0.25,0.002,0.002,43,"(-3.8494543361022107, 1.090665392794814, 14.001728925579648)",0.9661645267183561,-5.214135347637463,12897.765434056753,-2.2902637856018906,121.82555082336012,4.838005028349804,4.26756010956197,3.39023596012523,0.3076923076923077,4.0,6.0,3.0,15.09070348739624,6.707035611184306,,0.03333333333333333,
SSR,0.25,0.002,0.002,43,"(-3.8494543361022107, 1.090665392794814, 14.001728925579648)",0.9782786356944482,0.9120790210842076,199.11707529140605,-12.034929129719853,233.5626613358682,1.1279422650011202,0.9169781292689715,0.8187843687690997,0.4166666666666667,5,5,2,0.10883045196533203,,"(0.0, 0.2, 0.2)",,
MIOSR,0.25,0.002,0.002,43,"(-3.8494543361022107, 1.090665392794814, 14.001728925579648)",0.9836463243420098,0.9467297500054147,42.00301048422818,-15.888729809425234,261.71817065766874,1.000651466085852,1.0159558317680677,1.0,0.6,6,3,1,133.08754301071167,,"(0, 0, 0)",,"(2, 5, 2)"
STLSQ,0.3513325357035531,0.002,0.002,43,"(-3.8494543361022107, 1.090665392794814, 14.001728925579648)",0.9834201051048677,0.06519365857531075,10113.040962211497,-15.512459924522961,264.16121236851444,2.566236721957274,2.6350006595629796,2.838186746918832,0.2857142857142857,4.0,7.0,3.0,1.4168708324432373,1.3894954943731375,0.01,,
E-STLSQ,0.3513325357035531,0.002,0.002,43,"(-3.8494543361022107, 1.090665392794814, 14.001728925579648)",-0.43271589257829296,-0.41741185568935707,13550.957898613678,-12.598732871138768,233.57860316444416,2.1411141223294416,2.6771961562464943,2.9795916371169326,0.2727272727272727,3.0,4.0,4.0,7.781856298446655,1.2067926406393288,0.01,,
SR3,0.3513325357035531,0.002,0.002,43,"(-3.8494543361022107, 1.090665392794814, 14.001728925579648)",0.5423554436196729,-0.31344845306201957,11516.432307240999,-10.652238628958116,150.64997795626073,4.7058267841142,3.5181552644162735,2.972298987175399,0.16666666666666666,2.0,5.0,5.0,12.355087518692017,3.3144247494664247,,0.03333333333333333,
SSR,0.3513325357035531,0.002,0.002,43,"(-3.8494543361022107, 1.090665392794814, 14.001728925579648)",0.9889107257451232,0.9132404301726531,436.204248774387,-3.6935709292859293,137.08615927347591,0.19076227097040585,0.15166302162895495,0.12347458440805235,0.45454545454545453,5,4,2,0.11052083969116211,,"(0.0, 0.05, 0.05)",,
MIOSR,0.3513325357035531,0.002,0.002,43,"(-3.8494543361022107, 1.090665392794814, 14.001728925579648)",0.9884395694536853,0.9951760368310377,26.169555886979463,0.9993802193626671,1.6097615396498504,0.01088330158998986,0.009841727193960686,0.007932725207309334,1.0,7,0,0,130.5879623889923,,"(0, 0, 0)",,"(2, 3, 2)"
STLSQ,0.4937382025755537,0.002,0.002,43,"(-3.8494543361022107, 1.090665392794814, 14.001728925579648)",0.9972867379049185,0.9794003365348267,16.108710258065262,0.9999505174911005,0.47825691554413063,0.004542829210613588,0.005099547392558359,0.005319003429553477,1.0,7.0,0.0,0.0,1.5756514072418213,0.517947467923121,0.0,,
E-STLSQ,0.4937382025755537,0.002,0.002,43,"(-3.8494543361022107, 1.090665392794814, 14.001728925579648)",0.16274958337937986,0.9150234903184381,55.00949215659165,0.4224164742242523,59.088374809317756,0.0795357100081108,0.08216232140989861,0.07748377637772245,0.7142857142857143,5.0,0.0,2.0,8.459704160690308,0.5963623316594643,0.0,,
