Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.25,0.002,0.002,35,"(-0.4194505177590946, -1.9165039303508835, 16.944611351066868)",0.9592799993950439,-0.9298745933915379,395.5200427283612,-320.916368547213,820.5363450361592,5.327593177833117,2.9329266490165224,1.822363531342114,0.2631578947368421,5.0,12.0,2.0,1.351761817932129,0.9102981779915218,0.01,,
E-STLSQ,0.25,0.002,0.002,35,"(-0.4194505177590946, -1.9165039303508835, 16.944611351066868)",-1.4329148345672207,-13.488523906769133,7482.557106736332,-0.27458422556205053,74.19864827966255,1.1256292027046417,1.0292177946223395,1.0,0.14285714285714285,1.0,0.0,6.0,7.250921249389648,5.689866029018293,0.01,,
SR3,0.25,0.002,0.002,35,"(-0.4194505177590946, -1.9165039303508835, 16.944611351066868)",-1.697029505241099,-15.156552899032505,3988.9417695017746,-0.7875698772794557,96.80490945769097,2.7409155219132333,2.6847870608727553,2.753305767940362,0.1111111111111111,1.0,2.0,6.0,7.758354902267456,27.464741148160503,,0.3333333333333333,
SSR,0.25,0.002,0.002,35,"(-0.4194505177590946, -1.9165039303508835, 16.944611351066868)",0.9541641622204855,0.8382311380666971,57.2580926883364,-14.335570612958552,259.2454374380821,1.3355082510455016,0.8717742865766933,0.5774147887253174,0.4166666666666667,5,5,2,0.10608553886413574,,"(0.2, 0.01, 0.05)",,
MIOSR,0.25,0.002,0.002,35,"(-0.4194505177590946, -1.9165039303508835, 16.944611351066868)",0.9575005476367001,-0.5317406503367936,201.28709102358485,0.07599860338797168,57.00173478135537,1.118680623771616,1.041560768901437,1.0,0.3333333333333333,4,5,3,116.46292662620544,,"(0.05, 0.01, 0)",,"(3, 4, 2)"
STLSQ,0.3513325357035531,0.002,0.002,35,"(-0.4194505177590946, -1.9165039303508835, 16.944611351066868)",-0.1412436722658352,-0.22386338860904642,10240.761339533487,-1.3657563643579205,113.52597659355317,3.4961372235410684,2.9144917370746968,2.2806903633343505,0.2222222222222222,2.0,2.0,5.0,1.3581867218017578,8.68511373751352,0.001,,
E-STLSQ,0.3513325357035531,0.002,0.002,35,"(-0.4194505177590946, -1.9165039303508835, 16.944611351066868)",-1.200253488964226,-0.7851993093150345,14141.079283711153,-1.2064051791680193,109.8169207956114,2.3848112575384794,2.1256603151715883,2.0122828151969734,0.0,0.0,2.0,7.0,7.338550090789795,8.68511373751352,0.001,,
SR3,0.3513325357035531,0.002,0.002,35,"(-0.4194505177590946, -1.9165039303508835, 16.944611351066868)",-0.456831334641103,-0.6302541446299089,13900.21693561474,-0.13459951742443946,67.38417151973525,0.8503235536028633,0.9279785992719936,1.0,0.2222222222222222,2.0,2.0,5.0,14.640176773071289,20.716983998953076,,3.3333333333333335,
SSR,0.3513325357035531,0.002,0.002,35,"(-0.4194505177590946, -1.9165039303508835, 16.944611351066868)",0.978996315963297,0.828523314565263,1115.1946261246414,-2.44372293027798,123.33500003394974,1.031767224796483,0.9717462982840492,0.7708356867160784,0.6666666666666666,6,2,1,0.10639142990112305,,"(0.0, 0.0, 0.2)",,
MIOSR,0.3513325357035531,0.002,0.002,35,"(-0.4194505177590946, -1.9165039303508835, 16.944611351066868)",0.9796591526107538,0.9384793142836445,242.11596926422052,0.934326012178081,11.355782257704817,0.33522831447235363,0.35785859274867726,0.35714285714285715,0.625,5,1,2,124.33211755752563,,"(0, 0, 0)",,"(2, 2, 2)"
STLSQ,0.4937382025755537,0.002,0.002,35,"(-0.4194505177590946, -1.9165039303508835, 16.944611351066868)",0.994211834190172,0.9621692231860887,45.96523264422871,-0.902394972091334,91.75720826390453,0.568886816431671,0.606829897491914,0.6149623638812812,0.5,6.0,5.0,1.0,1.4315478801727295,0.22229964825261944,0.2,,
E-STLSQ,0.4937382025755537,0.002,0.002,35,"(-0.4194505177590946, -1.9165039303508835, 16.944611351066868)",0.972099509946669,0.9329018189304459,113.57279981106969,-6.697292650615104,184.44012477498845,0.325395388534362,0.2935310283817091,0.2417275595823689,0.6,6.0,3.0,1.0,7.6400439739227295,0.44984326689694465,0.2,,
SR3,0.4937382025755537,0.002,0.002,35,"(-0.4194505177590946, -1.9165039303508835, 16.944611351066868)",0.6844646352723279,0.6838417223206034,597.154197649882,-0.31188826596425645,88.83568600031623,4.727117378030431,5.520694059018691,6.021922363926204,0.3333333333333333,4.0,5.0,3.0,14.784519672393799,3.816213407949357,,0.3333333333333333,
SSR,0.4937382025755537,0.002,0.002,35,"(-0.4194505177590946, -1.9165039303508835, 16.944611351066868)",0.9941763642410848,0.9741019434911212,18.719666771476664,0.9998994307374078,0.5952874313447609,0.009044146668241038,0.007815137982656683,0.006647166272104472,1.0,7,0,0,0.10675764083862305,,"(0.2, 0.05, 0.0)",,
MIOSR,0.4937382025755537,0.002,0.002,35,"(-0.4194505177590946, -1.9165039303508835, 16.944611351066868)",0.9941763759423243,0.9740858860109228,18.750414429719573,0.9998962922309749,0.6046657212145636,0.009703217372465748,0.008519329931483594,0.007472324344283798,1.0,7,0,0,120.37177610397339,,"(0, 0, 0)",,"(2, 3, 2)"
