Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.25,0.002,0.002,17,"(-2.0533499731289027, 0.3058675560529416, 15.745623608424847)",0.9401730220414236,0.23840700184752503,599.0167187942237,-1.6992482547346508,108.76552542706777,1.2085121854638092,1.3557060081742252,1.4420607985889113,0.3333333333333333,3.0,2.0,4.0,1.909738302230835,5.689866029018293,1e-05,,
E-STLSQ,0.25,0.002,0.002,17,"(-2.0533499731289027, 0.3058675560529416, 15.745623608424847)",0.6167745045796588,-1.0449655922794554,3153.6887583000953,-1.4465429364384697,101.99361848898823,0.8448759300985809,0.9084390208335917,0.9147842947456792,0.375,3.0,1.0,4.0,9.307705640792847,8.68511373751352,1e-05,,
SR3,0.25,0.002,0.002,17,"(-2.0533499731289027, 0.3058675560529416, 15.745623608424847)",-1.0859554411293282,-6.23087794798852,3507.9028044393613,-2.40290370316038,105.95872385364937,3.857829322374381,3.2045468096463927,2.7530445538479222,0.18181818181818182,2.0,4.0,5.0,15.978342294692993,8.891593339164642,,0.1,
SSR,0.25,0.002,0.002,17,"(-2.0533499731289027, 0.3058675560529416, 15.745623608424847)",0.9406347995027051,0.4615296175365096,154.9420852402329,-1.0755286270631532,90.64986229514655,0.28000753157655073,0.39460715811442193,0.44116577394999845,0.7142857142857143,5,0,2,0.1501331329345703,,"(0.0, 0.01, 0.2)",,
MIOSR,0.25,0.002,0.002,17,"(-2.0533499731289027, 0.3058675560529416, 15.745623608424847)",0.9627537776012375,0.9512744819362574,16.004093347322712,0.9661411487910897,11.578901299540629,0.0914743004827979,0.10397733236154348,0.11016612438024545,0.8571428571428571,6,0,1,95.48895740509033,,"(0, 0, 0)",,"(2, 2, 2)"
STLSQ,0.3513325357035531,0.002,0.002,17,"(-2.0533499731289027, 0.3058675560529416, 15.745623608424847)",0.9814738651341036,0.8529473908030325,2406.5727010984997,-14.414443905538956,246.07833860363604,1.1567102907294966,0.9877412333619936,0.9025763658250071,0.6363636363636364,7.0,4.0,0.0,1.9049911499023438,0.6866488450043002,0.2,,
E-STLSQ,0.3513325357035531,0.002,0.002,17,"(-2.0533499731289027, 0.3058675560529416, 15.745623608424847)",0.9408404538925277,0.6503037755370435,5740.193793014128,-16.18864932755931,259.555555336198,0.9585583447265443,0.8064293179343617,0.7428395688473008,0.6363636363636364,7.0,4.0,0.0,10.16680097579956,0.7906043210907697,0.2,,
SR3,0.3513325357035531,0.002,0.002,17,"(-2.0533499731289027, 0.3058675560529416, 15.745623608424847)",0.32765381321141124,-1.3299554091144994,14532.1788244489,-8.1509609336345,186.9290832851791,1.298432674960851,0.8502569855342151,0.6823555248804806,0.08333333333333333,1.0,5.0,6.0,15.899343967437744,10.237739663395848,,3.3333333333333335,
SSR,0.3513325357035531,0.002,0.002,17,"(-2.0533499731289027, 0.3058675560529416, 15.745623608424847)",0.9811448579847809,0.8691856896550131,2142.0069435591017,-7.435456281872263,179.55474101491785,0.43538613312254354,0.3197442124144573,0.24216975059275012,0.4166666666666667,5,5,2,0.15153741836547852,,"(0.0, 0.0, 0.2)",,
MIOSR,0.3513325357035531,0.002,0.002,17,"(-2.0533499731289027, 0.3058675560529416, 15.745623608424847)",0.9809605655291943,0.9952781889533805,27.51126287164443,0.9983805910973466,2.0907073002325207,0.07731918973354135,0.08085761985752174,0.08079470333238577,0.8571428571428571,6,0,1,99.74458312988281,,"(0, 0, 0)",,"(2, 2, 2)"
