Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,7,462,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.0038220882415771484
MIOSOS,0.5,0.002,0.002,7,462,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",152.01551389694214
MIOSOS-Opt,0.5,0.002,0.002,7,462,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",151.64985036849976
MIOSOS-Build,0.5,0.002,0.002,7,462,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.28999900817871094
Preprocessing,0.8277532798848107,0.002,0.002,7,462,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.0037648677825927734
MIOSOS,0.8277532798848107,0.002,0.002,7,462,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",144.69213604927063
MIOSOS-Opt,0.8277532798848107,0.002,0.002,7,462,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",144.2526626586914
MIOSOS-Build,0.8277532798848107,0.002,0.002,7,462,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.31108760833740234
Preprocessing,1.3703509847201238,0.002,0.002,7,462,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.004237174987792969
MIOSOS,1.3703509847201238,0.002,0.002,7,462,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",123.84217119216919
MIOSOS-Opt,1.3703509847201238,0.002,0.002,7,462,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",123.33629107475281
MIOSOS-Build,1.3703509847201238,0.002,0.002,7,462,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.3219265937805176
Preprocessing,2.268625044390925,0.002,0.002,7,462,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.00522613525390625
MIOSOS,2.268625044390925,0.002,0.002,7,462,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",97.81988096237183
MIOSOS-Opt,2.268625044390925,0.002,0.002,7,462,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",97.24103355407715
MIOSOS-Build,2.268625044390925,0.002,0.002,7,462,"(0.9198276790076451, 0.9261325307842457, -0.14923638304329917, -0.2572706373786975, 1.0664948485200962, -1.1461804190422025)",0.3308274745941162
