Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.0037691593170166016
MIOSOS,0.5,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",180.4704236984253
MIOSOS-Opt,0.5,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",180.07049560546875
MIOSOS-Build,0.5,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.3230295181274414
Preprocessing,0.8277532798848107,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.00427699089050293
MIOSOS,0.8277532798848107,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",160.1656379699707
MIOSOS-Opt,0.8277532798848107,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",159.7321276664734
MIOSOS-Build,0.8277532798848107,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.32141852378845215
Preprocessing,1.3703509847201238,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.00416111946105957
MIOSOS,1.3703509847201238,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",120.60885500907898
MIOSOS-Opt,1.3703509847201238,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",120.0831503868103
MIOSOS-Build,1.3703509847201238,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.33940792083740234
Preprocessing,2.268625044390925,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.005342960357666016
MIOSOS,2.268625044390925,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",81.19564890861511
MIOSOS-Opt,2.268625044390925,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",80.62939238548279
MIOSOS-Build,2.268625044390925,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.3229544162750244
Preprocessing,3.7557236426468257,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.0066449642181396484
MIOSOS,3.7557236426468257,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",74.12019801139832
MIOSOS-Opt,3.7557236426468257,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",73.43434834480286
MIOSOS-Build,3.7557236426468257,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.357907772064209
Preprocessing,6.217625127083679,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.010308027267456055
MIOSOS,6.217625127083679,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",33.72205686569214
MIOSOS-Opt,6.217625127083679,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",32.86614179611206
MIOSOS-Build,6.217625127083679,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.42826342582702637
Preprocessing,10.293319184075452,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.020921707153320312
MIOSOS,10.293319184075452,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",18.865178108215332
MIOSOS-Opt,10.293319184075452,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",17.7809419631958
MIOSOS-Build,10.293319184075452,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.491790771484375
Preprocessing,17.040657431039403,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.030592679977416992
MIOSOS,17.040657431039403,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",17.982641220092773
MIOSOS-Opt,17.040657431039403,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",16.461084842681885
MIOSOS-Build,17.040657431039403,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.6509578227996826
Preprocessing,28.210920159872682,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.04853200912475586
MIOSOS,28.210920159872682,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",38.91358184814453
MIOSOS-Opt,28.210920159872682,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",36.62936544418335
MIOSOS-Build,28.210920159872682,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.9948763847351074
Preprocessing,46.70336338180629,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.07735919952392578
MIOSOS,46.70336338180629,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",23.78484296798706
MIOSOS-Opt,46.70336338180629,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",20.418144464492798
MIOSOS-Build,46.70336338180629,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",1.3880679607391357
Preprocessing,77.31772444188466,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.13318681716918945
MIOSOS,77.31772444188466,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",33.816667318344116
MIOSOS-Opt,77.31772444188466,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",29.114173889160156
MIOSOS-Build,77.31772444188466,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",1.6677656173706055
Preprocessing,128.0,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",0.3419609069824219
MIOSOS,128.0,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",32.764057874679565
MIOSOS-Opt,128.0,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",25.73180627822876
MIOSOS-Build,128.0,0.002,0.002,17,462,"(1.2325907659127933, 1.1581305865386622, 0.02387729434381558, -0.48247958223069454, 1.503106477954491, 0.39052299454059825)",2.0929670333862305
