Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",0.0037970542907714844
MIOSOS,0.5,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",180.51140975952148
MIOSOS-Opt,0.5,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",180.10055112838745
MIOSOS-Build,0.5,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",0.3357977867126465
Preprocessing,0.8277532798848107,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",0.005241870880126953
MIOSOS,0.8277532798848107,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",142.7256200313568
MIOSOS-Opt,0.8277532798848107,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",142.27679347991943
MIOSOS-Build,0.8277532798848107,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",0.33820676803588867
Preprocessing,1.3703509847201238,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",0.004211902618408203
MIOSOS,1.3703509847201238,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",153.02203702926636
MIOSOS-Opt,1.3703509847201238,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",152.4893822669983
MIOSOS-Build,1.3703509847201238,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",0.3495819568634033
Preprocessing,2.268625044390925,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",0.005423784255981445
MIOSOS,2.268625044390925,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",111.52325558662415
MIOSOS-Opt,2.268625044390925,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",110.90790629386902
MIOSOS-Build,2.268625044390925,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",0.35260701179504395
Preprocessing,3.7557236426468257,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",0.007055997848510742
MIOSOS,3.7557236426468257,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",81.48563408851624
MIOSOS-Opt,3.7557236426468257,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",80.76277089118958
MIOSOS-Build,3.7557236426468257,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",0.39792966842651367
Preprocessing,6.217625127083679,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",0.010528087615966797
MIOSOS,6.217625127083679,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",58.5875723361969
MIOSOS-Opt,6.217625127083679,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",57.744919776916504
MIOSOS-Build,6.217625127083679,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",0.4220104217529297
Preprocessing,10.293319184075452,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",0.020865201950073242
MIOSOS,10.293319184075452,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",44.01549577713013
MIOSOS-Opt,10.293319184075452,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",42.93769907951355
MIOSOS-Build,10.293319184075452,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",0.49315595626831055
Preprocessing,17.040657431039403,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",0.030344009399414062
MIOSOS,17.040657431039403,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",11.665782928466797
MIOSOS-Opt,17.040657431039403,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",10.106342315673828
MIOSOS-Build,17.040657431039403,0.002,0.002,13,462,"(0.683212280106038, -1.3919740810806234, 0.46293925975951217, 0.7428915526303824, -0.027911750085584136, 0.7996485445918544)",0.6948659420013428
