Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.003843069076538086
MIOSOS,0.5,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",152.35829663276672
MIOSOS-Opt,0.5,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",151.92654609680176
MIOSOS-Build,0.5,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.35592198371887207
Preprocessing,0.8277532798848107,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.004049062728881836
MIOSOS,0.8277532798848107,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",128.52097368240356
MIOSOS-Opt,0.8277532798848107,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",128.06047582626343
MIOSOS-Build,0.8277532798848107,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.3518834114074707
Preprocessing,1.3703509847201238,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.004505157470703125
MIOSOS,1.3703509847201238,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",152.26571083068848
MIOSOS-Opt,1.3703509847201238,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",151.71460914611816
MIOSOS-Build,1.3703509847201238,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.37015795707702637
Preprocessing,2.268625044390925,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.005319118499755859
MIOSOS,2.268625044390925,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",125.16671204566956
MIOSOS-Opt,2.268625044390925,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",124.55289506912231
MIOSOS-Build,2.268625044390925,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.36509013175964355
Preprocessing,3.7557236426468257,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.006712913513183594
MIOSOS,3.7557236426468257,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",66.87559485435486
MIOSOS-Opt,3.7557236426468257,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",66.12872314453125
MIOSOS-Build,3.7557236426468257,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.4298229217529297
Preprocessing,6.217625127083679,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",0.010493993759155273
MIOSOS,6.217625127083679,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",27.257455110549927
MIOSOS-Opt,6.217625127083679,0.002,0.002,9,462,"(0.9746241717243856, -1.153180883997117, 0.2799827851845023, -0.5342735296221951, -0.9512446809970381, 0.8115944127878668)",26.42648673057556
