Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.003827810287475586
MIOSOS,0.5,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",170.96640586853027
MIOSOS-Opt,0.5,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",170.57162475585938
MIOSOS-Build,0.5,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.32028889656066895
Preprocessing,0.8277532798848107,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.003866910934448242
MIOSOS,0.8277532798848107,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",154.69711303710938
MIOSOS-Opt,0.8277532798848107,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",154.20152688026428
MIOSOS-Build,0.8277532798848107,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.3838644027709961
Preprocessing,1.3703509847201238,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.004209995269775391
MIOSOS,1.3703509847201238,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",156.15887069702148
MIOSOS-Opt,1.3703509847201238,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",155.60237288475037
MIOSOS-Build,1.3703509847201238,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.3672318458557129
Preprocessing,2.268625044390925,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.0055370330810546875
MIOSOS,2.268625044390925,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",105.15732669830322
MIOSOS-Opt,2.268625044390925,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",104.55752801895142
MIOSOS-Build,2.268625044390925,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.33374667167663574
Preprocessing,3.7557236426468257,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.006712675094604492
MIOSOS,3.7557236426468257,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",50.29356074333191
MIOSOS-Opt,3.7557236426468257,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",49.57736015319824
MIOSOS-Build,3.7557236426468257,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.3945486545562744
Preprocessing,6.217625127083679,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.012373924255371094
MIOSOS,6.217625127083679,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",24.45275592803955
MIOSOS-Opt,6.217625127083679,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",23.62199091911316
MIOSOS-Build,6.217625127083679,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.40453314781188965
Preprocessing,10.293319184075452,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.02093219757080078
MIOSOS,10.293319184075452,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",7.736205101013184
MIOSOS-Opt,10.293319184075452,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",6.628011226654053
MIOSOS-Build,10.293319184075452,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.5140681266784668
Preprocessing,17.040657431039403,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.030441999435424805
MIOSOS,17.040657431039403,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",9.760639905929565
MIOSOS-Opt,17.040657431039403,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",8.214314222335815
MIOSOS-Build,17.040657431039403,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.675778865814209
Preprocessing,28.210920159872682,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.0540928840637207
MIOSOS,28.210920159872682,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",11.657279014587402
MIOSOS-Opt,28.210920159872682,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",9.211740255355835
MIOSOS-Build,28.210920159872682,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",1.0010428428649902
Preprocessing,46.70336338180629,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.07817506790161133
MIOSOS,46.70336338180629,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",11.75043797492981
MIOSOS-Opt,46.70336338180629,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",8.217034816741943
MIOSOS-Build,46.70336338180629,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",1.5418469905853271
Preprocessing,77.31772444188466,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.1300055980682373
MIOSOS,77.31772444188466,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",16.613094091415405
MIOSOS-Opt,77.31772444188466,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",11.396909952163696
MIOSOS-Build,77.31772444188466,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",2.0781400203704834
Preprocessing,128.0,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",0.3476080894470215
MIOSOS,128.0,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",21.861781120300293
MIOSOS-Opt,128.0,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",12.98944902420044
MIOSOS-Build,128.0,0.002,0.002,14,462,"(1.0541014760880316, -1.2050400241899513, -0.04168635793613841, -0.46864529611506406, -0.8664755314960537, 0.06050949913326775)",3.583721399307251
