Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",0.003856182098388672
MIOSOS,0.5,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",180.49957013130188
MIOSOS-Opt,0.5,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",180.08971405029297
MIOSOS-Build,0.5,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",0.3237156867980957
Preprocessing,0.8277532798848107,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",0.004774808883666992
MIOSOS,0.8277532798848107,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",180.61427783966064
MIOSOS-Opt,0.8277532798848107,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",180.14359045028687
MIOSOS-Build,0.8277532798848107,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",0.3420689105987549
Preprocessing,1.3703509847201238,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",0.005341053009033203
MIOSOS,1.3703509847201238,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",153.44340205192566
MIOSOS-Opt,1.3703509847201238,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",152.87377786636353
MIOSOS-Build,1.3703509847201238,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",0.3805248737335205
Preprocessing,2.268625044390925,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",0.005490779876708984
MIOSOS,2.268625044390925,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",111.83509588241577
MIOSOS-Opt,2.268625044390925,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",111.20977091789246
MIOSOS-Build,2.268625044390925,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",0.36391329765319824
Preprocessing,3.7557236426468257,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",0.007010698318481445
MIOSOS,3.7557236426468257,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",104.89074492454529
MIOSOS-Opt,3.7557236426468257,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",104.14215421676636
MIOSOS-Build,3.7557236426468257,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",0.420734167098999
Preprocessing,6.217625127083679,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",0.010505914688110352
MIOSOS,6.217625127083679,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",67.82286286354065
MIOSOS-Opt,6.217625127083679,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",66.95811200141907
MIOSOS-Build,6.217625127083679,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",0.4290440082550049
Preprocessing,10.293319184075452,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",0.020996809005737305
MIOSOS,10.293319184075452,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",18.249486207962036
MIOSOS-Opt,10.293319184075452,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",17.148093700408936
MIOSOS-Build,10.293319184075452,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",0.49741506576538086
Preprocessing,17.040657431039403,0.002,0.002,5,462,"(0.8570944030189935, -0.21884887146982218, 0.6483941640827728, 0.223982690793398, 0.3270365823129472, 1.594800565543197)",0.029983043670654297
