Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.0013210773468017578
MIOSOS,0.5,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.07027888298034668
MIOSOS-Opt,0.5,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.058177947998046875
MIOSOS-Build,0.5,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.010442972183227539
Preprocessing,0.8277532798848107,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.0009832382202148438
MIOSOS,0.8277532798848107,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.05903911590576172
MIOSOS-Opt,0.8277532798848107,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.05005168914794922
MIOSOS-Build,0.8277532798848107,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.007106304168701172
Preprocessing,1.3703509847201238,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.0010118484497070312
MIOSOS,1.3703509847201238,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.04103803634643555
MIOSOS-Opt,1.3703509847201238,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.031272172927856445
MIOSOS-Build,1.3703509847201238,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.007160663604736328
Preprocessing,2.268625044390925,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.001194000244140625
MIOSOS,2.268625044390925,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.03535199165344238
MIOSOS-Opt,2.268625044390925,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.024291038513183594
MIOSOS-Build,2.268625044390925,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.007291078567504883
Preprocessing,3.7557236426468257,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.0015211105346679688
MIOSOS,3.7557236426468257,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.02686309814453125
MIOSOS-Opt,3.7557236426468257,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.01411128044128418
MIOSOS-Build,3.7557236426468257,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.0072939395904541016
Preprocessing,6.217625127083679,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.0020651817321777344
MIOSOS,6.217625127083679,0.002,0.002,5,20,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.031710147857666016
