Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.0013968944549560547
MIOSOS,0.5,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.1204519271850586
MIOSOS-Opt,0.5,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.1075594425201416
MIOSOS-Build,0.5,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.011012554168701172
Preprocessing,0.8277532798848107,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.0009438991546630859
MIOSOS,0.8277532798848107,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.08810591697692871
MIOSOS-Opt,0.8277532798848107,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.07884597778320312
MIOSOS-Build,0.8277532798848107,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.007297992706298828
Preprocessing,1.3703509847201238,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.001049041748046875
MIOSOS,1.3703509847201238,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.09895610809326172
MIOSOS-Opt,1.3703509847201238,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.08685779571533203
MIOSOS-Build,1.3703509847201238,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.008230924606323242
Preprocessing,2.268625044390925,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.00127410888671875
MIOSOS,2.268625044390925,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.05503511428833008
MIOSOS-Opt,2.268625044390925,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.043853759765625
MIOSOS-Build,2.268625044390925,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.007585048675537109
Preprocessing,3.7557236426468257,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.0015130043029785156
MIOSOS,3.7557236426468257,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.05475783348083496
MIOSOS-Opt,3.7557236426468257,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.04197573661804199
MIOSOS-Build,3.7557236426468257,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.00750732421875
Preprocessing,6.217625127083679,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.0020627975463867188
MIOSOS,6.217625127083679,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.08092808723449707
MIOSOS-Opt,6.217625127083679,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.06045818328857422
MIOSOS-Build,6.217625127083679,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.00876617431640625
Preprocessing,10.293319184075452,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.002919912338256836
MIOSOS,10.293319184075452,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.03923296928405762
MIOSOS-Opt,10.293319184075452,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.0169069766998291
MIOSOS-Build,10.293319184075452,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.008334875106811523
Preprocessing,17.040657431039403,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.0044901371002197266
MIOSOS,17.040657431039403,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.04379892349243164
MIOSOS-Opt,17.040657431039403,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.012846231460571289
MIOSOS-Build,17.040657431039403,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.009158134460449219
Preprocessing,28.210920159872682,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.007912874221801758
MIOSOS,28.210920159872682,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.06523990631103516
MIOSOS-Opt,28.210920159872682,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.0168302059173584
MIOSOS-Build,28.210920159872682,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.009998559951782227
Preprocessing,46.70336338180629,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.010225772857666016
MIOSOS,46.70336338180629,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.08777499198913574
MIOSOS-Opt,46.70336338180629,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.018813610076904297
MIOSOS-Build,46.70336338180629,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.011986255645751953
Preprocessing,77.31772444188466,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.016404151916503906
MIOSOS,77.31772444188466,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.12850117683410645
MIOSOS-Opt,77.31772444188466,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.016349077224731445
MIOSOS-Build,77.31772444188466,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.019513607025146484
Preprocessing,128.0,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.027272939682006836
MIOSOS,128.0,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.1896519660949707
MIOSOS-Opt,128.0,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.01635885238647461
MIOSOS-Build,128.0,0.002,0.002,8,20,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.020797014236450195
