Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.0013289451599121094
MIOSOS,0.5,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.10730504989624023
MIOSOS-Opt,0.5,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.09551572799682617
MIOSOS-Build,0.5,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.010177850723266602
Preprocessing,0.8277532798848107,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.0009481906890869141
MIOSOS,0.8277532798848107,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.055667877197265625
MIOSOS-Opt,0.8277532798848107,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.04665350914001465
MIOSOS-Build,0.8277532798848107,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.0071887969970703125
Preprocessing,1.3703509847201238,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.0010259151458740234
MIOSOS,1.3703509847201238,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.044245004653930664
MIOSOS-Opt,1.3703509847201238,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.03349924087524414
MIOSOS-Build,1.3703509847201238,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.008188724517822266
Preprocessing,2.268625044390925,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.0012621879577636719
MIOSOS,2.268625044390925,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.05475306510925293
MIOSOS-Opt,2.268625044390925,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.04344940185546875
MIOSOS-Build,2.268625044390925,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.007655620574951172
Preprocessing,3.7557236426468257,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.0015959739685058594
MIOSOS,3.7557236426468257,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.04806208610534668
MIOSOS-Opt,3.7557236426468257,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.034737586975097656
MIOSOS-Build,3.7557236426468257,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.007675886154174805
Preprocessing,6.217625127083679,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.0024051666259765625
MIOSOS,6.217625127083679,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.03685283660888672
MIOSOS-Opt,6.217625127083679,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.01654052734375
MIOSOS-Build,6.217625127083679,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.00827789306640625
Preprocessing,10.293319184075452,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.002935647964477539
MIOSOS,10.293319184075452,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.0429990291595459
MIOSOS-Opt,10.293319184075452,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.019963741302490234
MIOSOS-Build,10.293319184075452,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.009774923324584961
Preprocessing,17.040657431039403,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.0044019222259521484
MIOSOS,17.040657431039403,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.05416584014892578
MIOSOS-Opt,17.040657431039403,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.021879911422729492
MIOSOS-Build,17.040657431039403,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.009316205978393555
Preprocessing,28.210920159872682,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.0064678192138671875
MIOSOS,28.210920159872682,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.06745290756225586
MIOSOS-Opt,28.210920159872682,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.019919157028198242
MIOSOS-Build,28.210920159872682,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.009851694107055664
Preprocessing,46.70336338180629,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.011564970016479492
MIOSOS,46.70336338180629,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.09269523620605469
MIOSOS-Opt,46.70336338180629,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.022134065628051758
MIOSOS-Build,46.70336338180629,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.012694120407104492
Preprocessing,77.31772444188466,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.016476869583129883
MIOSOS,77.31772444188466,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.12817001342773438
MIOSOS-Opt,77.31772444188466,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.01731133460998535
MIOSOS-Build,77.31772444188466,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.01817774772644043
Preprocessing,128.0,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.028428077697753906
MIOSOS,128.0,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.20061182975769043
MIOSOS-Opt,128.0,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.019394874572753906
MIOSOS-Build,128.0,0.002,0.002,7,20,"(1.4023717826430464, 5.966387089549097, 26.984972665211167)",0.0214231014251709
