Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.45151400566101074
E-STLSQ,0.5,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.7012805938720703
STLSQ,0.5,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.012692451477050781
SSR,0.5,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.11773276329040527
SR3,0.5,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",2.2685022354125977
MIOSR,0.5,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",20.748114824295044
MIOSR-Opt,0.5,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",20.309648752212524
MIOSR-Build,0.5,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.43334126472473145
Preprocessing,0.8277532798848107,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.004437446594238281
E-STLSQ,0.8277532798848107,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.9349472522735596
STLSQ,0.8277532798848107,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.013550519943237305
SSR,0.8277532798848107,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.12454652786254883
SR3,0.8277532798848107,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",2.4446070194244385
MIOSR,0.8277532798848107,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",37.50081968307495
MIOSR-Opt,0.8277532798848107,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",37.46036648750305
MIOSR-Build,0.8277532798848107,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.0344691276550293
Preprocessing,1.3703509847201238,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.00466156005859375
E-STLSQ,1.3703509847201238,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",1.5257782936096191
STLSQ,1.3703509847201238,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.028044462203979492
SSR,1.3703509847201238,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",0.1418595314025879
SR3,1.3703509847201238,0.002,0.002,11,56,"(-3.197303111232308, -4.805247585123754, 23.896555794950338)",2.694777488708496
