Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,33,56,"(-2.5148987256227007, -0.5002457894920456, 22.328224089896224)",0.38457536697387695
E-STLSQ,0.5,0.002,0.002,33,56,"(-2.5148987256227007, -0.5002457894920456, 22.328224089896224)",1.0267376899719238
STLSQ,0.5,0.002,0.002,33,56,"(-2.5148987256227007, -0.5002457894920456, 22.328224089896224)",0.01976299285888672
SSR,0.5,0.002,0.002,33,56,"(-2.5148987256227007, -0.5002457894920456, 22.328224089896224)",0.13439512252807617
SR3,0.5,0.002,0.002,33,56,"(-2.5148987256227007, -0.5002457894920456, 22.328224089896224)",1.9907944202423096
MIOSR,0.5,0.002,0.002,33,56,"(-2.5148987256227007, -0.5002457894920456, 22.328224089896224)",36.2922728061676
MIOSR-Opt,0.5,0.002,0.002,33,56,"(-2.5148987256227007, -0.5002457894920456, 22.328224089896224)",35.76686406135559
MIOSR-Build,0.5,0.002,0.002,33,56,"(-2.5148987256227007, -0.5002457894920456, 22.328224089896224)",0.5210864543914795
Preprocessing,0.8277532798848107,0.002,0.002,33,56,"(-2.5148987256227007, -0.5002457894920456, 22.328224089896224)",0.0036840438842773438
E-STLSQ,0.8277532798848107,0.002,0.002,33,56,"(-2.5148987256227007, -0.5002457894920456, 22.328224089896224)",1.1099777221679688
STLSQ,0.8277532798848107,0.002,0.002,33,56,"(-2.5148987256227007, -0.5002457894920456, 22.328224089896224)",0.02179431915283203
SSR,0.8277532798848107,0.002,0.002,33,56,"(-2.5148987256227007, -0.5002457894920456, 22.328224089896224)",0.10613894462585449
SR3,0.8277532798848107,0.002,0.002,33,56,"(-2.5148987256227007, -0.5002457894920456, 22.328224089896224)",2.09002423286438
MIOSR,0.8277532798848107,0.002,0.002,33,56,"(-2.5148987256227007, -0.5002457894920456, 22.328224089896224)",26.456011533737183
MIOSR-Opt,0.8277532798848107,0.002,0.002,33,56,"(-2.5148987256227007, -0.5002457894920456, 22.328224089896224)",26.4218533039093
MIOSR-Build,0.8277532798848107,0.002,0.002,33,56,"(-2.5148987256227007, -0.5002457894920456, 22.328224089896224)",0.02972245216369629
