Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.3911764621734619
E-STLSQ,0.5,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",1.6115143299102783
STLSQ,0.5,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.037628173828125
SSR,0.5,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.11864638328552246
SR3,0.5,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",1.9898126125335693
MIOSR,0.5,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",33.40929889678955
MIOSR-Opt,0.5,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",33.311135053634644
MIOSR-Build,0.5,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.09320664405822754
Preprocessing,0.8277532798848107,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.003795146942138672
E-STLSQ,0.8277532798848107,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.903536319732666
STLSQ,0.8277532798848107,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.01749873161315918
SSR,0.8277532798848107,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.10627341270446777
SR3,0.8277532798848107,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",2.110661029815674
MIOSR,0.8277532798848107,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",36.996896505355835
MIOSR-Opt,0.8277532798848107,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",36.96505618095398
MIOSR-Build,0.8277532798848107,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.02752995491027832
Preprocessing,1.3703509847201238,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.004020214080810547
E-STLSQ,1.3703509847201238,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.6799778938293457
STLSQ,1.3703509847201238,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.012473583221435547
SSR,1.3703509847201238,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.1186985969543457
SR3,1.3703509847201238,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",2.3111019134521484
MIOSR,1.3703509847201238,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",15.97711181640625
MIOSR-Opt,1.3703509847201238,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",15.944294929504395
MIOSR-Build,1.3703509847201238,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.027941226959228516
Preprocessing,2.268625044390925,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.004338502883911133
E-STLSQ,2.268625044390925,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.7673122882843018
STLSQ,2.268625044390925,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.014449834823608398
SSR,2.268625044390925,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.13908123970031738
SR3,2.268625044390925,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",2.679929494857788
MIOSR,2.268625044390925,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",8.978357553482056
MIOSR-Opt,2.268625044390925,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",8.944433450698853
MIOSR-Build,2.268625044390925,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.02793741226196289
Preprocessing,3.7557236426468257,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.005277395248413086
E-STLSQ,3.7557236426468257,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.9638769626617432
STLSQ,3.7557236426468257,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.017931222915649414
SSR,3.7557236426468257,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",0.17363810539245605
SR3,3.7557236426468257,0.002,0.002,29,56,"(3.637599855700829, -2.150940347723732, 12.19769164251208)",3.262937068939209
