Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.4114570617675781
E-STLSQ,0.5,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",1.0947823524475098
STLSQ,0.5,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.030735492706298828
SSR,0.5,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.15340280532836914
SR3,0.5,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",2.3308730125427246
MIOSR,0.5,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",39.33172011375427
MIOSR-Opt,0.5,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",39.13540077209473
MIOSR-Build,0.5,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.19044232368469238
Preprocessing,0.8277532798848107,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.004334211349487305
E-STLSQ,0.8277532798848107,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",1.191147804260254
STLSQ,0.8277532798848107,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.020051240921020508
SSR,0.8277532798848107,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.12663054466247559
SR3,0.8277532798848107,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",2.4709179401397705
MIOSR,0.8277532798848107,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",37.97946858406067
MIOSR-Opt,0.8277532798848107,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",37.94071841239929
MIOSR-Build,0.8277532798848107,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.03342270851135254
Preprocessing,1.3703509847201238,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.0048542022705078125
E-STLSQ,1.3703509847201238,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",1.272892951965332
STLSQ,1.3703509847201238,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.022294044494628906
SSR,1.3703509847201238,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.14502263069152832
SR3,1.3703509847201238,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",2.766303777694702
MIOSR,1.3703509847201238,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",38.92224097251892
MIOSR-Opt,1.3703509847201238,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",38.87958025932312
MIOSR-Build,1.3703509847201238,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.03580307960510254
Preprocessing,2.268625044390925,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.0062139034271240234
E-STLSQ,2.268625044390925,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",1.1837742328643799
STLSQ,2.268625044390925,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.023415327072143555
SSR,2.268625044390925,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.172774076461792
SR3,2.268625044390925,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",3.153452157974243
MIOSR,2.268625044390925,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",33.12933850288391
MIOSR-Opt,2.268625044390925,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",33.08432674407959
MIOSR-Build,2.268625044390925,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.0375370979309082
Preprocessing,3.7557236426468257,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.0068967342376708984
E-STLSQ,3.7557236426468257,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",1.220604658126831
STLSQ,3.7557236426468257,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.022855758666992188
SSR,3.7557236426468257,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.21577835083007812
SR3,3.7557236426468257,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",1.8704843521118164
MIOSR,3.7557236426468257,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",6.466270685195923
MIOSR-Opt,3.7557236426468257,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",6.420984745025635
MIOSR-Build,3.7557236426468257,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.03499746322631836
Preprocessing,6.217625127083679,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.009125947952270508
E-STLSQ,6.217625127083679,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",2.007288694381714
STLSQ,6.217625127083679,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.03553628921508789
SSR,6.217625127083679,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.327800989151001
SR3,6.217625127083679,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",2.3128509521484375
MIOSR,6.217625127083679,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",5.695592164993286
MIOSR-Opt,6.217625127083679,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",5.640925407409668
MIOSR-Build,6.217625127083679,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.039431095123291016
Preprocessing,10.293319184075452,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.011974096298217773
E-STLSQ,10.293319184075452,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",2.859441041946411
STLSQ,10.293319184075452,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.04619121551513672
SSR,10.293319184075452,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",0.5380263328552246
SR3,10.293319184075452,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",3.256321430206299
MIOSR,10.293319184075452,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",5.898192882537842
MIOSR-Opt,10.293319184075452,0.002,0.002,10,56,"(2.7132064326674596, -4.792480506405985, 29.009447047788264)",5.83840537071228
