Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.4257972240447998
E-STLSQ,0.5,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",1.819624662399292
STLSQ,0.5,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.041999101638793945
SSR,0.5,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.17777752876281738
SR3,0.5,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",3.0587260723114014
MIOSR,0.5,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",44.404659271240234
MIOSR-Opt,0.5,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",44.316994428634644
MIOSR-Build,0.5,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.07958197593688965
Preprocessing,0.8277532798848107,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.006116151809692383
E-STLSQ,0.8277532798848107,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",1.483098030090332
STLSQ,0.8277532798848107,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.028905391693115234
SSR,0.8277532798848107,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.19333934783935547
SR3,0.8277532798848107,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",3.3600053787231445
MIOSR,0.8277532798848107,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",47.70604920387268
MIOSR-Opt,0.8277532798848107,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",47.64971041679382
MIOSR-Build,0.8277532798848107,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.048848867416381836
Preprocessing,1.3703509847201238,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.006810188293457031
E-STLSQ,1.3703509847201238,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",1.2496528625488281
STLSQ,1.3703509847201238,0.002,0.002,1,56,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.025126218795776367
