Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.44405055046081543
E-STLSQ,0.5,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.7960014343261719
STLSQ,0.5,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.01921677589416504
SSR,0.5,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.11961793899536133
SR3,0.5,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",2.311026096343994
MIOSR,0.5,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",38.84304237365723
MIOSR-Opt,0.5,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",38.36620616912842
MIOSR-Build,0.5,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.47170424461364746
Preprocessing,0.8277532798848107,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.004640340805053711
E-STLSQ,0.8277532798848107,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",1.3424654006958008
STLSQ,0.8277532798848107,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.022769451141357422
SSR,0.8277532798848107,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.13582444190979004
SR3,0.8277532798848107,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",2.498412847518921
MIOSR,0.8277532798848107,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",38.20527124404907
MIOSR-Opt,0.8277532798848107,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",38.1627197265625
MIOSR-Build,0.8277532798848107,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.03607010841369629
Preprocessing,1.3703509847201238,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.005312442779541016
E-STLSQ,1.3703509847201238,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",1.4173834323883057
STLSQ,1.3703509847201238,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.021907806396484375
SSR,1.3703509847201238,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.14801263809204102
SR3,1.3703509847201238,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",2.7710535526275635
MIOSR,1.3703509847201238,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",28.248244762420654
MIOSR-Opt,1.3703509847201238,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",28.20551300048828
MIOSR-Build,1.3703509847201238,0.002,0.002,42,56,"(-1.254598811526375, 4.507143064099161, 31.959818254342153)",0.03647184371948242
