Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",0.44833946228027344
E-STLSQ,0.5,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",0.9092183113098145
STLSQ,0.5,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",0.017179012298583984
SSR,0.5,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",0.1296093463897705
SR3,0.5,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",2.3233225345611572
MIOSR,0.5,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",37.825106382369995
MIOSR-Opt,0.5,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",37.456026792526245
MIOSR-Build,0.5,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",0.3641397953033447
Preprocessing,0.8277532798848107,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",0.00455164909362793
E-STLSQ,0.8277532798848107,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",1.2562947273254395
STLSQ,0.8277532798848107,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",0.024387836456298828
SSR,0.8277532798848107,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",0.12588715553283691
SR3,0.8277532798848107,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",2.449730157852173
MIOSR,0.8277532798848107,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",37.97425675392151
MIOSR-Opt,0.8277532798848107,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",37.93097496032715
MIOSR-Build,0.8277532798848107,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",0.0369725227355957
Preprocessing,1.3703509847201238,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",0.005019664764404297
E-STLSQ,1.3703509847201238,0.002,0.002,8,56,"(3.7342940279181622, 4.68540662820932, 36.0758362064176)",1.480248212814331
