Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.06000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.7996476184095496,0.8155630207848008,3.2585975270121175,0.9660218661247686,0.5581823673916178,0.04223541272516628,0.03648474727551688,0.03880526077012014,1.0,6.0,0.0,0.0,0.0022192001271460642,1.1412153244018555,0.05963623316594643,0.03333333333333333,,
MIOSR,10.0,0.01,0.06000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.8017630159382046,0.8151170466233117,3.2660555463649987,0.9980061712568263,0.11263148533424863,0.025394628673750537,0.025149060293365944,0.02977661267725351,1.0,6.0,0.0,0.0,0.00011925804701675101,14.944698810577393,,,6.0,0.01
Con-SR3,10.0,0.01,0.06000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.8002966597179075,0.8157321557609096,3.255460044129022,0.9690819171133626,0.379372158720125,0.03914206699474993,0.03471535427009015,0.03420474702670817,1.0,6.0,0.0,0.0,3.469446951953614e-17,1.3484749794006348,0.05963623316594643,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.06000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.801762167135176,0.8151209673945508,3.2660039807864183,0.998259270046395,0.10898081106264945,0.025333031301714673,0.02499142315917094,0.02906503508522329,1.0,6.0,0.0,0.0,0.0,12.204285144805908,,,6.0,0.01
SR3,10.0,0.01,0.07,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.7418214589488599,0.760457368489983,4.467463897088591,0.9435172259986677,0.7343966114737499,0.07326832018862735,0.05578337972578883,0.05318955562616401,0.8571428571428571,6.0,1.0,0.0,0.014290476206093798,1.1209337711334229,0.044984326689694466,0.03333333333333333,,
MIOSR,10.0,0.01,0.07,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.7471362563226043,0.7621248303321606,4.4341183126841415,0.9959309550500441,0.16196953752090276,0.03622710303355746,0.03583164531591824,0.04228027431966852,1.0,6.0,0.0,0.0,0.00023817503157142853,15.790480136871338,,,6.0,0.01
Con-SR3,10.0,0.01,0.07,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.7448825234134112,0.762878763235235,4.420409202812601,0.9500880107985695,0.48894710217100334,0.05370818247442747,0.04808753610959268,0.04761926408528783,1.0,6.0,0.0,0.0,1.850371707708594e-17,1.2941930294036865,0.06866488450043001,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.07,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.7471329908308204,0.7621357432550422,4.433964620456762,0.9965651776121802,0.15480005531895558,0.03610967486955734,0.03553306809611083,0.04084855595974668,1.0,6.0,0.0,0.0,0.0,12.13758134841919,,,6.0,0.01
SR3,10.0,0.01,0.08,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.6845658708321503,0.7053302791070252,5.829879251959531,0.9151237618146038,0.9027888097664784,0.093921602539961,0.07214321828394764,0.06918896868666535,0.8571428571428571,6.0,1.0,0.0,0.017688587431220707,1.1494767665863037,0.044984326689694466,0.03333333333333333,,
MIOSR,10.0,0.01,0.08,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.6920087562744515,0.7079022974992469,5.775302017607935,0.9926908561329235,0.2183053775972374,0.04871964950305898,0.048147952020432844,0.05661825881457372,1.0,6.0,0.0,0.0,0.0003710057680163202,15.919728755950928,,,6.0,0.01
Con-SR3,10.0,0.01,0.08,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.6888895819043879,0.7087183304744282,5.759547866878272,0.926943210280043,0.5998545188601528,0.06980828233725764,0.0630281564703735,0.06244740531588189,1.0,6.0,0.0,0.0,2.3129646346357427e-18,1.3214178085327148,0.06866488450043001,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.08,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.692001120318882,0.7079246093690683,5.774966743206113,0.9939528997681023,0.20712220366448203,0.04854662580425041,0.0477046026161785,0.05436946033455081,1.0,6.0,0.0,0.0,0.0,12.190849781036377,,,6.0,0.01
SR3,10.0,0.01,0.09000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.6306821225043571,0.648253320154599,7.415132847042646,0.8627307716493066,1.1318363586748752,0.12706087093262156,0.09132027609973686,0.0864681877964314,0.75,6.0,2.0,0.0,0.029399553994398975,1.0305206775665283,0.044984326689694466,0.03333333333333333,,
MIOSR,10.0,0.01,0.09000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.6378358117056301,0.6539591736812654,7.287331929292649,0.9880597832359926,0.28060397023846595,0.06275026419821522,0.061979091332773496,0.0726278173035495,1.0,6.0,0.0,0.0,0.0005119535082946126,15.710936784744263,,,6.0,0.01
Con-SR3,10.0,0.01,0.09000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.6337931349339413,0.6544086918577469,7.278529987174151,0.9010858997813627,0.7080234134198726,0.10418853923799726,0.08360242431480339,0.0784916913720406,0.8571428571428571,6.0,1.0,0.0,2.0816681711721685e-17,1.2821249961853027,0.03906939937054617,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.09000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.6378218023541385,0.6539978192805268,7.286712350673002,0.9902238905938245,0.2651576824763972,0.06252666029780769,0.06139490738360375,0.06949617567833499,1.0,6.0,0.0,0.0,0.0,12.244194507598877,,,6.0,0.01
SR3,10.0,0.01,0.1,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.5767387981592569,0.5942793930786545,9.140993597196758,0.8207369888687674,1.2975055346734707,0.16262213028334854,0.11140378357621533,0.10488663061564119,0.6666666666666666,6.0,3.0,0.0,0.03401663657425091,1.0338728427886963,0.03906939937054617,0.03333333333333333,,
MIOSR,10.0,0.01,0.1,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.5856755390834992,0.6014693372327649,8.96788473263901,0.981867765841427,0.3478578470022805,0.078187843345289,0.07719748725315076,0.09013709640526724,1.0,6.0,0.0,0.0,0.0006555809222288378,15.993289470672607,,,6.0,0.01
Con-SR3,10.0,0.01,0.1,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.5807691434018928,0.6017407813792158,8.962282048734757,0.8725715621417711,0.8147274571465962,0.12324774952464881,0.10059270090414993,0.09605304326460884,0.8571428571428571,6.0,1.0,0.0,9.25185853854297e-18,1.4335205554962158,0.05963623316594643,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.1,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.5856533943104336,0.6015293230040986,8.966857288061737,0.985207945005433,0.32810208000469004,0.07792264292536083,0.07648329471102476,0.08608683086622881,1.0,6.0,0.0,0.0,0.0,12.28958797454834,,,6.0,0.01
SR3,20.0,0.01,0.01,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.9936609338580187,0.9941662117511807,0.09016187360809452,0.9999961916095936,0.006896905179464926,0.0015743442251793308,0.0016975026087062831,0.0021780527126715743,1.0,6.0,0.0,0.0,4.1901969515363104e-05,1.2366938591003418,0.0035564803062231283,0.03333333333333333,,
MIOSR,20.0,0.01,0.01,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.9936609317587571,0.9941662090861987,0.09016191552629921,0.9999940936557754,0.006666557059273455,0.0015778337028112622,0.0017010947923245068,0.002182080465136016,1.0,6.0,0.0,0.0,4.18840269762466e-05,10.02245807647705,,,6.0,0.0001
Con-SR3,20.0,0.01,0.01,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.9936612956273847,0.9941656609185403,0.09017039955209481,0.9999977115192502,0.004619602648576268,0.0014640494950108375,0.0015634645708799693,0.001986880188113993,1.0,6.0,0.0,0.0,9.25185853854297e-18,1.4179999828338623,0.0015264179671752333,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.01,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.9936613387832891,0.9941650165108702,0.0901803615954627,0.9999984013609637,0.004522695012048396,0.0013775384836406549,0.001500432907202747,0.0019278420427286669,1.0,6.0,0.0,0.0,1.4261878715042069e-12,10.648632764816284,,,6.0,0.0001
SR3,20.0,0.01,0.020000000000000004,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.9750641330279181,0.976991983415566,0.36033257035996846,0.9999689148960519,0.019649790206024288,0.005421621590713522,0.005511355198251206,0.006446544118802744,1.0,6.0,0.0,0.0,3.310025485216139e-05,1.2640407085418701,0.008286427728546842,0.03333333333333333,,
MIOSR,20.0,0.01,0.020000000000000004,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.9750641246105961,0.976991977808406,0.3603326636109283,0.9999664389909804,0.01770294124190435,0.005431554434513953,0.005522204370677404,0.0064602306380872054,1.0,6.0,0.0,0.0,3.311932860414202e-05,9.940314054489136,,,6.0,0.0001
Con-SR3,20.0,0.01,0.020000000000000004,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.9750654556781596,0.9769859692847782,0.36042557231192685,0.9999540882487923,0.019153422232568593,0.005268338191084591,0.005295253262516096,0.006276673653346609,1.0,6.0,0.0,0.0,4.625929269271485e-18,1.4028382301330566,0.0026826957952797246,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.020000000000000004,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.9750657433707073,0.9769840178430798,0.3604560984266943,0.9999709759516529,0.01944534295226507,0.00498101155863466,0.005063684025156661,0.006039826521152425,1.0,6.0,0.0,0.0,0.0,10.785153865814209,,,8.0,0.0001
SR3,20.0,0.01,0.030000000000000006,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.9454095363381101,0.9494235567352077,0.8102106691602224,0.9998108955557198,0.04908002988954772,0.011828581258102868,0.011693650114542695,0.012946703239197443,1.0,6.0,0.0,0.0,2.4412190487305602e-05,1.2681241035461426,0.012648552168552958,0.03333333333333333,,
MIOSR,20.0,0.01,0.030000000000000006,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.9454095164542301,0.9494235555131434,0.8102107015239308,0.9997594156773179,0.04563301867432677,0.011847877636973753,0.011714583453904467,0.01297557511081282,1.0,6.0,0.0,0.0,2.430393501258223e-05,9.892429828643799,,,6.0,0.0001
Con-SR3,20.0,0.01,0.030000000000000006,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.945411871970579,0.9494083657455102,0.81045137820692,0.999713420675463,0.04692664565467267,0.011554705093231876,0.011388980102382098,0.013001930569864317,1.0,6.0,0.0,0.0,2.0816681711721685e-17,1.4497904777526855,0.005428675439323859,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.030000000000000006,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.9454128881284112,0.9494076595184979,0.8104629251803074,0.9998204833726932,0.04832474169801134,0.010959205269678363,0.01089757211458555,0.01247156865428023,1.0,6.0,0.0,0.0,1.8589458676091888e-12,10.70152997970581,,,6.0,0.0001
SR3,20.0,0.01,0.04000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.9064962174066058,0.9129219508820768,1.439400214397406,0.9993187091189197,0.09349846544836544,0.02068645669859178,0.02021372864848885,0.02165071839492727,1.0,6.0,0.0,0.0,0.00012475443878730055,1.2464604377746582,0.016768329368110083,3.3333333333333335,,
MIOSR,20.0,0.01,0.04000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.9064962169585831,0.9129219509234663,1.4394002138288666,0.999053838624158,0.08850238467690381,0.020686826330662447,0.020214121749823434,0.021651277754798803,1.0,6.0,0.0,0.0,0.00012475186709807323,9.863494157791138,,,6.0,0.0001
Con-SR3,20.0,0.01,0.04000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.9064988002995491,0.9129026340910535,1.4397207139219361,0.9990071695569277,0.08683099941669503,0.020236020918019088,0.019773843733698344,0.022068732808985025,1.0,6.0,0.0,0.0,2.3129646346357427e-18,1.4044907093048096,0.010985411419875584,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.04000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.9065013705781788,0.912910859368871,1.439586571660578,0.9993752925469013,0.09012057905002409,0.019241370365782065,0.018946386526612978,0.02114368297933611,1.0,6.0,0.0,0.0,5.2862135964855854e-12,10.535749435424805,,,6.0,0.0001
SR3,20.0,0.01,0.05000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.8604714475687265,0.8692832999536362,2.2473391223364025,0.998227092561858,0.1510474179810173,0.03182083104243678,0.03091274499677166,0.0323836195419932,1.0,6.0,0.0,0.0,0.00026040401909562666,1.337653398513794,0.022229964825261943,3.3333333333333335,,
MIOSR,20.0,0.01,0.05000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.860471446819107,0.8692833003715392,2.247339114881764,0.9974311134958654,0.14424966437091638,0.0318213498113384,0.030913291852741106,0.03238443735296337,1.0,6.0,0.0,0.0,0.0002603995236195866,9.943910360336304,,,6.0,0.0001
Con-SR3,20.0,0.01,0.05000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.860472554078589,0.8692768439557371,2.2474711930818616,0.997494592122351,0.1377017606535343,0.031192179868249112,0.030344229546148137,0.033352665675134396,1.0,6.0,0.0,0.0,4.625929269271485e-18,1.4867298603057861,0.016768329368110083,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.05000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.8604777879720001,0.8693068669387135,2.246961494837178,0.9984095439729822,0.143799378353398,0.029727915641165226,0.029121640171613613,0.03194980014602877,1.0,6.0,0.0,0.0,3.5189860284982424e-12,10.249851703643799,,,6.0,0.0001
SR3,20.0,0.01,0.06000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.8095724193865401,0.820443782307977,3.2332139138437084,0.9962477472807938,0.21991801140614364,0.045094975120247766,0.04367605406736924,0.04504933549447587,1.0,6.0,0.0,0.0,0.0004220884999464718,1.222036361694336,0.03393221771895328,3.3333333333333335,,
MIOSR,20.0,0.01,0.06000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.8095800870192863,0.8204290629281046,3.233470020122863,0.9945462148994704,0.20862088966338038,0.044503464730420605,0.04311741092147368,0.04505045051389389,1.0,6.0,0.0,0.0,0.00040973998409203627,9.996447563171387,,,6.0,0.0001
Con-SR3,20.0,0.01,0.06000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.8095696231649344,0.8204773766186553,3.2326810501653434,0.9948110597323178,0.19820332892180886,0.04427579961668298,0.04296910356534954,0.046704347156278914,1.0,6.0,0.0,0.0,6.938893903907228e-18,1.4132359027862549,0.025595479226995357,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.06000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.8095787627583197,0.8205455284763989,3.2314704075294736,0.996668416175633,0.2081658433652538,0.042294288704719706,0.041311080046898534,0.0447605528260413,1.0,6.0,0.0,0.0,2.0266658721605305e-13,10.479379653930664,,,6.0,0.0001
SR3,20.0,0.01,0.07,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.755910409839442,0.7683035036140562,4.395890361513677,0.99310835037009,0.2982012693586177,0.06033207104231913,0.058348180670495395,0.059506434363379546,1.0,6.0,0.0,0.0,0.0006002076728430552,1.270002841949463,0.044984326689694466,3.3333333333333335,,
MIOSR,20.0,0.01,0.07,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.7559283532515919,0.7683909075140583,4.394291108547456,0.9916490735977496,0.25949703224665266,0.05720937053055129,0.05551971618763943,0.056726983037415746,1.0,6.0,0.0,0.0,0.0005487249694143941,9.929388761520386,,,6.0,0.0001
Con-SR3,20.0,0.01,0.07,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.7559009097826654,0.7684093191793481,4.394053869703171,0.9906150028075558,0.2668812459635185,0.0593186675327269,0.05749798011496255,0.06195559680525342,1.0,6.0,0.0,0.0,2.3129646346357427e-18,1.438276767730713,0.03393221771895328,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.07,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.7559151363068897,0.7685326085413354,4.3917494822939345,0.993894583653692,0.2818892592248876,0.056795556869851695,0.055383321722871116,0.05942817515988019,1.0,6.0,0.0,0.0,2.2782724780808414e-12,10.897294521331787,,,6.0,0.0001
SR3,20.0,0.01,0.08,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.7013235810259593,0.7145919445932938,5.73388026337976,0.9885823899431214,0.38398832539197186,0.07734189504801109,0.07476004617603993,0.07560158667577166,1.0,6.0,0.0,0.0,0.0007855407780228002,1.247610330581665,0.0517947467923121,3.3333333333333335,,
MIOSR,20.0,0.01,0.08,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.7013472503196327,0.7147624946455715,5.730575043647615,0.9861012262928771,0.3348277537797969,0.07360221512524728,0.07140031215509368,0.07216470259306496,1.0,6.0,0.0,0.0,0.0007238876501306062,10.359229564666748,,,6.0,0.0001
Con-SR3,20.0,0.01,0.08,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.7013046089962923,0.7148007272324677,5.730019413267943,0.9846260428406491,0.3422373113868658,0.07613832177852004,0.07376654782345571,0.07892568682590917,1.0,6.0,0.0,0.0,6.938893903907228e-18,1.4439244270324707,0.044984326689694466,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.08,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.7013248626914769,0.7149938899116514,5.726202343063321,0.9898522586786941,0.36356095833263274,0.07307132046297975,0.07119218435778515,0.07579135937724413,1.0,6.0,0.0,0.0,1.0894063429134349e-15,11.25084400177002,,,6.0,0.0001
SR3,20.0,0.01,0.09000000000000001,43,"(-2.4186834925256155, 0.6852852771057627, -2.303472507305873, -1.6299234883635934)",0.6473020814563708,0.6607834988469324,7.245351597819207,0.9825074721380114,0.4754595777156701,0.09592772027682432,0.0927348096739289,0.09317422805238362,1.0,6.0,0.0,0.0,0.0009698701479284704,1.2844319343566895,0.06866488450043001,3.3333333333333335,,
