Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,19,"(-2.5287709601213337, 1.6414803813162866, -1.59003560880642, -2.2736856643826595)",0.9901134598984708,0.9896186385209425,0.09191161804202455,0.9997912638062101,0.04317038652998777,0.0028285862935472535,0.0025502783193559766,0.002969482731221773,1.0,6.0,0.0,0.0,0.0004743777761071812,0.9691007137298584,0.016768329368110083,0.03333333333333333,,
MIOSR,10.0,0.01,0.01,19,"(-2.5287709601213337, 1.6414803813162866, -1.59003560880642, -2.2736856643826595)",0.9901452417019623,0.9896761473752553,0.09126172301069296,0.9999777945658931,0.014975263218705417,0.0021706392931760245,0.002318494942600407,0.0032116198192961853,0.75,6.0,2.0,0.0,0.000485084670859651,10.47946572303772,,,8.0,0.0001
Con-SR3,10.0,0.01,0.01,19,"(-2.5287709601213337, 1.6414803813162866, -1.59003560880642, -2.2736856643826595)",0.9901514095479904,0.9896912473389656,0.09111724282193077,0.9999981279459549,0.004141749902635515,0.0009790357092008383,0.0009769977764285715,0.001021074813712164,1.0,6.0,0.0,0.0,3.23815048849004e-17,1.1324913501739502,0.0026826957952797246,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.01,19,"(-2.5287709601213337, 1.6414803813162866, -1.59003560880642, -2.2736856643826595)",0.9901519532170671,0.989690855936241,0.09111049390477191,0.9999935107405857,0.007370756558630944,0.0012979037382638895,0.00124587525719338,0.0013402697283738663,1.0,6.0,0.0,0.0,0.0,10.058369874954224,,,9.0,0.01
SR3,10.0,0.01,0.020000000000000004,19,"(-2.5287709601213337, 1.6414803813162866, -1.59003560880642, -2.2736856643826595)",0.96145370528948,0.9597896746775991,0.36694517412858524,0.9996128806514063,0.060108513407992246,0.008512739166284509,0.00961016125969313,0.013230517095172978,1.0,6.0,0.0,0.0,0.0008175908359780137,0.975184440612793,0.029470517025518096,0.03333333333333333,,
MIOSR,10.0,0.01,0.020000000000000004,19,"(-2.5287709601213337, 1.6414803813162866, -1.59003560880642, -2.2736856643826595)",0.961557356307482,0.9600146343611815,0.36467853100238745,0.9999004400953094,0.031135279783243035,0.0067089942753963926,0.006487660479417569,0.006911259938640946,1.0,6.0,0.0,0.0,8.383792557994003e-05,10.024891376495361,,,6.0,0.0001
Con-SR3,10.0,0.01,0.020000000000000004,19,"(-2.5287709601213337, 1.6414803813162866, -1.59003560880642, -2.2736856643826595)",0.9615564352876389,0.960024891667492,0.3645728167274985,0.9998378247085137,0.03797841811393031,0.006911833955375055,0.006614987853413029,0.006729446732299471,1.0,6.0,0.0,0.0,1.61907524424502e-17,1.1708471775054932,0.010985411419875584,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.020000000000000004,19,"(-2.5287709601213337, 1.6414803813162866, -1.59003560880642, -2.2736856643826595)",0.9615567133546234,0.9600320190392393,0.3645274140292154,0.9998882616440472,0.031104845509488537,0.00661451647421813,0.006383698677245787,0.0067401666663596815,1.0,6.0,0.0,0.0,7.083662360389079e-13,9.95629072189331,,,6.0,0.0001
SR3,10.0,0.01,0.030000000000000006,19,"(-2.5287709601213337, 1.6414803813162866, -1.59003560880642, -2.2736856643826595)",0.9167354067919367,0.913665336392042,0.8258075819947455,0.9990452180202543,0.09693457057517002,0.02187922669921293,0.023329117139997572,0.03011755740222999,1.0,6.0,0.0,0.0,0.001029333563523677,0.9775066375732422,0.05963623316594643,0.03333333333333333,,
MIOSR,10.0,0.01,0.030000000000000006,19,"(-2.5287709601213337, 1.6414803813162866, -1.59003560880642, -2.2736856643826595)",0.9169492915360451,0.9142375227763654,0.8206878636961189,0.9994570096354771,0.07325247163429913,0.01623203204710657,0.01570832089635527,0.016391020513100485,1.0,6.0,0.0,0.0,0.00015690585028134418,10.156623363494873,,,6.0,0.0001
