Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,29,"(2.285571396673803, -1.3514756789437503, -2.681309192325017, 1.6539681345510768)",0.9602167480144572,-3.296289775674894,4.9847934430494725,-79.7467400279643,30.18785002572538,0.4499230717056801,0.32721803450903264,0.3345785778089673,0.42857142857142855,6.0,8.0,0.0,0.05941808480998675,6.10779881477356,0.019306977288832496,0.03333333333333333,,
MIOSR,10.0,0.01,0.01,29,"(2.285571396673803, -1.3514756789437503, -2.681309192325017, 1.6539681345510768)",0.9812026829006583,0.9840735121490428,0.04174100830850554,-0.34451145105289643,3.7487353094941525,0.03729056434450081,0.04011334881336934,0.05,0.8333333333333334,5.0,0.0,1.0,0.0010862209933159353,11.90820860862732,,,5.0,0.0001
Con-SR3,10.0,0.01,0.01,29,"(2.285571396673803, -1.3514756789437503, -2.681309192325017, 1.6539681345510768)",0.9803445533941616,0.04437906026537464,1.1310055593966721,-14.180094100510237,13.155928280436845,0.13171852362013103,0.12333687028169212,0.1538264053085701,0.75,6.0,2.0,0.0,0.021041486609023236,15.514663934707642,0.09102981779915217,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.01,29,"(2.285571396673803, -1.3514756789437503, -2.681309192325017, 1.6539681345510768)",0.9820339286687503,0.985482620931402,0.04007049290627833,0.8164767357637486,1.3422997407808366,0.010256967452409803,0.012276667412001518,0.017159745565957174,1.0,6.0,0.0,0.0,0.0,12.197670698165894,,,6.0,0.01
SR3,10.0,0.01,0.020000000000000004,29,"(2.285571396673803, -1.3514756789437503, -2.681309192325017, 1.6539681345510768)",0.8857862049934682,-4.170519058759825,6.608670898851837,-104.05905421538375,34.49709024309935,0.59466976673296,0.3533559948932095,0.3715128475566098,0.35294117647058826,6.0,11.0,0.0,0.15507501635317653,4.2255473136901855,0.006250551925273976,3.3333333333333335,,
MIOSR,10.0,0.01,0.020000000000000004,29,"(2.285571396673803, -1.3514756789437503, -2.681309192325017, 1.6539681345510768)",0.9326154073069022,0.9444223736096999,0.162132045817305,-0.3199729467177792,3.716302869828713,0.044015121976092746,0.04508222551235227,0.05,0.8333333333333334,5.0,0.0,1.0,0.0009638124388171553,11.58025050163269,,,5.0,0.0001
Con-SR3,10.0,0.01,0.020000000000000004,29,"(2.285571396673803, -1.3514756789437503, -2.681309192325017, 1.6539681345510768)",0.9326569348699241,-0.705427502432673,2.2207392183268237,-27.64226340162666,17.89228292323607,0.16418047779077927,0.16432841254161196,0.20879162829562753,0.8571428571428571,6.0,1.0,0.0,0.032860500760718336,9.819536447525024,0.09102981779915217,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.020000000000000004,29,"(2.285571396673803, -1.3514756789437503, -2.681309192325017, 1.6539681345510768)",0.9339305628090011,0.9458692577084908,0.16015491918189978,0.5027731396118027,2.208544583039078,0.019261769550920776,0.020472681491417368,0.028043543176428418,1.0,6.0,0.0,0.0,0.0,12.330785989761353,,,6.0,0.01
SR3,10.0,0.01,0.030000000000000006,29,"(2.285571396673803, -1.3514756789437503, -2.681309192325017, 1.6539681345510768)",0.8154964565071732,-2.2909367343352622,4.948091518535527,-79.76674115386692,30.066155758312085,0.6441457732484541,0.3726165129627823,0.30400114701468456,0.35294117647058826,6.0,11.0,0.0,0.28191499604615133,3.177029848098755,0.014563484775012436,3.3333333333333335,,
MIOSR,10.0,0.01,0.030000000000000006,29,"(2.285571396673803, -1.3514756789437503, -2.681309192325017, 1.6539681345510768)",0.867719316381462,0.8887923206799488,0.36235345832253696,-0.2914469564669812,3.6783342335402027,0.052301587001737274,0.05250161373458901,0.05456445019381728,0.8333333333333334,5.0,0.0,1.0,0.0008424855743406091,12.60414719581604,,,5.0,0.0001
