Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,17,"(-1.290157838166112, 0.19218225341347672, -1.9382320590218216, -2.71496212065004)",0.9958462159751218,0.9963668633849674,0.0919474279248774,0.9997880546553404,0.052758326048816195,0.0015408466523002486,0.0011693570555533657,0.0012157939215629021,1.0,6.0,0.0,0.0,0.00046412055033550476,0.9536337852478027,0.0035564803062231283,0.03333333333333333,,
MIOSR,10.0,0.01,0.01,17,"(-1.290157838166112, 0.19218225341347672, -1.9382320590218216, -2.71496212065004)",0.9959790708570035,0.9965743968016109,0.08700268236472375,0.9999957843967247,0.006324704894455352,0.0007326714952137947,0.0007295740676693445,0.0009620621577415278,1.0,6.0,0.0,0.0,5.4899262335062855e-06,12.952399730682373,,,6.0,0.01
Con-SR3,10.0,0.01,0.01,17,"(-1.290157838166112, 0.19218225341347672, -1.9382320590218216, -2.71496212065004)",0.9959346181278453,0.9965131854818792,0.08835243806487719,0.9998762436395058,0.03420530218103177,0.003759550995482965,0.003397894937238021,0.0044040147827892895,0.75,6.0,2.0,0.0,3.700743415417188e-17,1.1228280067443848,0.0026826957952797246,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.01,17,"(-1.290157838166112, 0.19218225341347672, -1.9382320590218216, -2.71496212065004)",0.9959790631283253,0.9965745262725678,0.08700007134051335,0.9999946135454667,0.006408440202091038,0.0007184077077638411,0.0006782367288336297,0.0008440842422057226,1.0,6.0,0.0,0.0,2.254899970447847e-12,13.037873268127441,,,8.0,0.01
SR3,10.0,0.01,0.020000000000000004,17,"(-1.290157838166112, 0.19218225341347672, -1.9382320590218216, -2.71496212065004)",0.9832611406110431,0.9855105890199771,0.3704662138644441,0.9981743997573274,0.15461167135412526,0.010247011534560589,0.00535151385126873,0.0033769841703459235,0.5454545454545454,6.0,5.0,0.0,0.0031603141468714313,0.9437994956970215,0.005428675439323859,0.03333333333333333,,
MIOSR,10.0,0.01,0.020000000000000004,17,"(-1.290157838166112, 0.19218225341347672, -1.9382320590218216, -2.71496212065004)",0.9840953850429985,0.98641492807253,0.3478074367199091,0.9999866366722479,0.01117533496839096,0.0008855743664850792,0.0008234606115373675,0.0010682751100584698,1.0,6.0,0.0,0.0,1.8382508342788817e-05,12.186209440231323,,,6.0,0.01
Con-SR3,10.0,0.01,0.020000000000000004,17,"(-1.290157838166112, 0.19218225341347672, -1.9382320590218216, -2.71496212065004)",0.9838455474672625,0.9860614329311495,0.35566137317245183,0.9994194943218455,0.07745802595749335,0.008195893192724997,0.007956068077042602,0.01067084641074345,0.75,6.0,2.0,0.0,1.0177044392397268e-16,1.1616325378417969,0.005428675439323859,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.020000000000000004,17,"(-1.290157838166112, 0.19218225341347672, -1.9382320590218216, -2.71496212065004)",0.9840953005015785,0.986415757776296,0.34779109470403397,0.9999816931217677,0.011662302311635953,0.0005742638518461238,0.0005733200213920391,0.0007673771235856552,1.0,6.0,0.0,0.0,9.53014750448844e-12,13.141899108886719,,,8.0,0.01
SR3,10.0,0.01,0.030000000000000006,17,"(-1.290157838166112, 0.19218225341347672, -1.9382320590218216, -2.71496212065004)",0.9630837141345145,0.9677623920360094,0.8355074769574522,0.9955497883338632,0.2432717660949347,0.011492434146951447,0.00761603962656978,0.006670104793835061,0.75,6.0,2.0,0.0,0.00393095193465182,0.9640743732452393,0.010985411419875584,0.03333333333333333,,
MIOSR,10.0,0.01,0.030000000000000006,17,"(-1.290157838166112, 0.19218225341347672, -1.9382320590218216, -2.71496212065004)",0.9648565569479939,0.9698742943656249,0.7818882584672642,0.9999672598963991,0.017582889193982883,0.0032569058961904587,0.003495401305404184,0.00451716517694245,1.0,6.0,0.0,0.0,3.930077619320136e-05,12.329361915588379,,,6.0,0.01
