Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.9845437666007273,0.9861143940153534,0.12015907450175549,0.9987358498628389,0.0968179386537218,0.007853112963253564,0.009105719321023269,0.012594509389348585,1.0,6.0,0.0,0.0,0.0006313767140024504,1.0478260517120361,0.09102981779915217,0.03333333333333333,,
MIOSR,10.0,0.01,0.01,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.985887144828534,0.9876302196531057,0.1079725562535302,0.9999658589636186,0.02211787767996117,0.007048039129816188,0.00727221584245369,0.00866897421799473,1.0,6.0,0.0,0.0,0.00010567368079882761,14.29605484008789,,,6.0,0.0001
Con-SR3,10.0,0.01,0.01,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.985772538217565,0.98742971336892,0.10962370794023363,0.9999154208366707,0.02929265193904413,0.005865591440235858,0.006235836555786158,0.007026350699872452,1.0,6.0,0.0,0.0,9.25185853854297e-18,1.297900915145874,0.03906939937054617,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.01,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.9858829813664607,0.9876321747947898,0.10795113236119731,0.9999596387654653,0.021033154058687793,0.007151788651480023,0.0072058743436496965,0.007385898314041128,1.0,6.0,0.0,0.0,0.0,13.0837984085083,,,6.0,0.0001
SR3,10.0,0.01,0.020000000000000004,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.942502075265726,0.9457602989190006,0.48256653662247584,0.9959166299629576,0.16816980413802415,0.053040349668707194,0.059247315698147,0.07779979956980516,0.8571428571428571,6.0,1.0,0.0,0.0008546275576685631,1.0504393577575684,0.06866488450043001,0.03333333333333333,,
MIOSR,10.0,0.01,0.020000000000000004,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.9455768177061417,0.9520170916799179,0.43115018807460803,0.9997913646592641,0.05421427077613457,0.016892252377436474,0.017202119124861796,0.01973145690422906,1.0,6.0,0.0,0.0,0.00020872535704733833,14.494446992874146,,,6.0,0.0001
Con-SR3,10.0,0.01,0.020000000000000004,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.9453391006088516,0.951559274021974,0.43500735896479836,0.9997900866377671,0.049952072427621855,0.014779274442042406,0.015556393016271606,0.016786531588401488,1.0,6.0,0.0,0.0,4.394632805807911e-17,1.2909200191497803,0.07906043210907697,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.020000000000000004,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.9455610325655719,0.9520242982325962,0.4310693494497859,0.9997566796066414,0.05187296801501119,0.017096308641669875,0.017195961925403833,0.017881325162877992,1.0,6.0,0.0,0.0,0.0,13.610116958618164,,,6.0,0.0001
SR3,10.0,0.01,0.030000000000000006,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.8802200459408112,0.8881613904553938,1.04783716025083,0.9913141443671185,0.23383610464590815,0.08924056028166506,0.09354014532325106,0.12141327649931946,0.8571428571428571,6.0,1.0,0.0,0.0007448563072217825,1.1178138256072998,0.07906043210907697,0.03333333333333333,,
MIOSR,10.0,0.01,0.030000000000000006,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.8845723898242501,0.8973744335902436,0.9682360122008851,0.999331047787462,0.09644983526746101,0.029513974041215404,0.02983541199367944,0.033185069470180406,1.0,6.0,0.0,0.0,0.0003088753444244451,15.331889629364014,,,6.0,0.0001
Con-SR3,10.0,0.01,0.030000000000000006,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.8843534125047107,0.896894526379739,0.9724341945522417,0.9994949664330329,0.0819932008325341,0.02724203381237458,0.027982606080106828,0.02928452339005949,1.0,6.0,0.0,0.0,3.23815048849004e-17,1.3834254741668701,0.09102981779915217,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.030000000000000006,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.8845394686750219,0.897388891465353,0.9680657843299145,0.9992309209040325,0.09249984340638881,0.02981429158513719,0.029956728061292976,0.031449760894339374,1.0,6.0,0.0,0.0,0.0,13.877489805221558,,,6.0,0.0001
SR3,10.0,0.01,0.04000000000000001,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.8039865937685485,0.8180813411954833,1.823182080868298,0.9820279291248761,0.3225050592827506,0.13175608371610031,0.13120329145000525,0.16750427167145376,0.8571428571428571,6.0,1.0,0.0,0.0003619810594031765,1.0709474086761475,0.07906043210907697,0.03333333333333333,,
MIOSR,10.0,0.01,0.04000000000000001,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.8101638074815143,0.8295304415468973,1.717667191641109,0.9984003903737119,0.14845644218975634,0.044727423798181225,0.04502036508631916,0.048864953008997736,1.0,6.0,0.0,0.0,0.0004060488957428309,14.938254356384277,,,6.0,0.0001
Con-SR3,10.0,0.01,0.04000000000000001,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.8096066880900319,0.8279498876740181,1.7319671181224436,0.9965039594143985,0.16513569827129612,0.06995561678788484,0.0602416500962364,0.05897862953746191,0.8571428571428571,6.0,1.0,0.0,3.469446951953614e-17,1.4019606113433838,0.0517947467923121,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.04000000000000001,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.8101105066256781,0.8295527119682502,1.7173859477408915,0.9981842683946505,0.14246465924645793,0.04511958845523639,0.04530440608611437,0.04788523631924635,1.0,6.0,0.0,0.0,0.0,13.87526559829712,,,6.0,0.0001
SR3,10.0,0.01,0.05000000000000001,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.7218219341539034,0.7465939946888502,2.7552604660507094,0.9784923584979375,0.4088850849515671,0.22962438582101652,0.181858209386947,0.22081243300201625,0.6,6.0,4.0,0.0,0.02198738423128338,1.1340808868408203,0.022229964825261943,3.3333333333333335,,
MIOSR,10.0,0.01,0.05000000000000001,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.7295605031461929,0.754557429973993,2.677676058724052,0.9967910955855748,0.20957778536942812,0.06231867822457674,0.06256179430960358,0.06658471653387943,1.0,6.0,0.0,0.0,0.0005003151338117175,14.386332988739014,,,6.0,0.0001
Con-SR3,10.0,0.01,0.05000000000000001,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.7284724911283547,0.7526216186930843,2.6967295852945035,0.9925044264571294,0.2577298269755889,0.09672269137420408,0.082190139140748,0.07715871371776828,0.8571428571428571,6.0,1.0,0.0,1.0870933782787991e-16,1.339850902557373,0.0517947467923121,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.05000000000000001,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.7294856150997858,0.7545868404707219,2.6772706257014893,0.9963966157430658,0.2010874666741409,0.06279808786237621,0.06302637612577587,0.06695050573654038,1.0,6.0,0.0,0.0,0.0,14.140506505966187,,,6.0,0.0001
SR3,10.0,0.01,0.06000000000000001,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.6367358399749343,0.672389933083402,3.9023790154961944,0.9662869493789541,0.5354835573246481,0.29194167195003806,0.22701882488998015,0.26976019303062904,0.6,6.0,4.0,0.0,0.025670224193320046,1.062441349029541,0.029470517025518096,3.3333333333333335,,
MIOSR,10.0,0.01,0.06000000000000001,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.6486344087130818,0.6777188617671529,3.8463524500127395,0.9942870945512453,0.27898721254551745,0.08205270787874488,0.08223583066065598,0.08614244140461291,1.0,6.0,0.0,0.0,0.0005918622056994213,13.919235229492188,,,6.0,0.0001
Con-SR3,10.0,0.01,0.06000000000000001,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.6465736540763459,0.6751694630416304,3.874255370597112,0.9857724176854352,0.3675127843024951,0.1261662607363296,0.10629317677420717,0.09640005092787651,0.8571428571428571,6.0,1.0,0.0,2.312964634635743e-17,1.3499412536621094,0.0517947467923121,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.06000000000000001,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.6485382153853336,0.6777538961466864,3.8458180299457028,0.9936422990207031,0.26754683960394593,0.08261473175218502,0.08288864857715571,0.08838451615997944,1.0,6.0,0.0,0.0,2.9040265562644643e-12,14.42458724975586,,,6.0,0.0001
SR3,10.0,0.01,0.07,9,"(-3.0764099223207433, 0.01177840984590972, -0.026557182477288332, -2.3007169235661014)",0.5540823600010453,0.5966806964420344,5.293624620668173,0.9439237512197636,0.6867765513680271,0.35497484527752704,0.27341026228009885,0.3187463184264703,0.6,6.0,4.0,0.0,0.029496971675044045,1.1182594299316406,0.044984326689694466,0.03333333333333333,,
