Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,48,"(-3.0316980402565847, 2.460327399031306, -1.351757151531646, -1.263068671545891)",0.881531107061303,0.6434983454057468,0.749715797787891,0.9241226044135349,0.5047615978055321,0.16528735075683115,0.10993633228619737,0.09914324127522148,0.6,6.0,4.0,0.0,0.034399685101429316,1.535343885421753,0.05963623316594643,0.03333333333333333,,
MIOSR,10.0,0.01,0.01,48,"(-3.0316980402565847, 2.460327399031306, -1.351757151531646, -1.263068671545891)",0.95113640321253,0.9518673796400079,0.10754151395132572,0.999906429454833,0.03125252996935283,0.009686600413272779,0.010868570374505544,0.014546879134514357,1.0,6.0,0.0,0.0,0.000173422638687556,16.894653797149658,,,6.0,0.0001
Con-SR3,10.0,0.01,0.01,48,"(-3.0316980402565847, 2.460327399031306, -1.351757151531646, -1.263068671545891)",0.9444656715613609,0.9478567752072568,0.11495787871711516,0.9990452681960134,0.1143676081465694,0.017352738657943758,0.014876769808924375,0.013591052653936453,0.8571428571428571,6.0,1.0,0.0,5.088522196198634e-17,1.486220359802246,0.014563484775012436,0.1,,
Con-MIOSR,10.0,0.01,0.01,48,"(-3.0316980402565847, 2.460327399031306, -1.351757151531646, -1.263068671545891)",0.9511195508034689,0.9518808278481392,0.10748567944398547,0.9999197332963832,0.03048402729654746,0.009925975254550842,0.010018541685350624,0.01061048941069509,1.0,6.0,0.0,0.0,0.0,11.584267139434814,,,6.0,0.0001
SR3,10.0,0.01,0.020000000000000004,48,"(-3.0316980402565847, 2.460327399031306, -1.351757151531646, -1.263068671545891)",0.7143980796159821,0.11341183079828632,2.0574151512511105,0.8720431167499176,0.7526667110555079,0.2780111510212841,0.20406096744632402,0.2123188030442426,0.6,6.0,4.0,0.0,0.05185874125190596,1.6600375175476074,0.07906043210907697,0.03333333333333333,,
MIOSR,10.0,0.01,0.020000000000000004,48,"(-3.0316980402565847, 2.460327399031306, -1.351757151531646, -1.263068671545891)",0.8274624986148731,0.8312909987491334,0.4301409992625326,0.9991885972004662,0.0935197905212444,0.029194777812574957,0.031222215658998326,0.040006629173665376,1.0,6.0,0.0,0.0,0.00037978114085913256,17.232259511947632,,,6.0,0.0001
Con-SR3,10.0,0.01,0.020000000000000004,48,"(-3.0316980402565847, 2.460327399031306, -1.351757151531646, -1.263068671545891)",0.8153071106986327,0.8196856802128609,0.454718163331122,0.9976542224606415,0.1801306629435436,0.03471140762582499,0.035785783917698155,0.035880707608482165,1.0,6.0,0.0,0.0,4.625929269271486e-17,1.5693540573120117,0.0517947467923121,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.020000000000000004,48,"(-3.0316980402565847, 2.460327399031306, -1.351757151531646, -1.263068671545891)",0.827390028370417,0.8313155377250865,0.42993692049906995,0.9992388421027061,0.09329779670347467,0.0297554756651904,0.029953678319299192,0.031441701386641485,1.0,6.0,0.0,0.0,0.0,12.1024649143219,,,6.0,0.0001
SR3,10.0,0.01,0.030000000000000006,48,"(-3.0316980402565847, 2.460327399031306, -1.351757151531646, -1.263068671545891)",0.5914100032591609,-0.1725100743198843,3.21958152262642,0.8950587166227905,0.8259458964369049,0.3847790770308215,0.2914110594381294,0.32521619565491827,0.6,6.0,4.0,0.0,0.05545453728082059,1.7166290283203125,0.09102981779915217,0.03333333333333333,,
MIOSR,10.0,0.01,0.030000000000000006,48,"(-3.0316980402565847, 2.460327399031306, -1.351757151531646, -1.263068671545891)",0.6759018261395648,0.6846094146827397,0.9673100242400081,0.9968971949222949,0.1842385601586891,0.057538267792780706,0.06027336190861205,0.07493425703091783,1.0,6.0,0.0,0.0,0.0006047172275128904,19.16064453125,,,6.0,0.0001
Con-SR3,10.0,0.01,0.030000000000000006,48,"(-3.0316980402565847, 2.460327399031306, -1.351757151531646, -1.263068671545891)",0.6602385615528081,0.6685142911508419,1.0085639233072485,0.9954722560808491,0.252434977919511,0.06462083329825498,0.0664865056832782,0.06714725801569943,1.0,6.0,0.0,0.0,4.394632805807911e-17,1.5580494403839111,0.03393221771895328,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.030000000000000006,48,"(-3.0316980402565847, 2.460327399031306, -1.351757151531646, -1.263068671545891)",0.6757446911647014,0.6846053329686494,0.966927587382858,0.9969894461230273,0.18493116468671508,0.05849175943945424,0.05880694523302521,0.061409374769694325,1.0,6.0,0.0,0.0,0.0,12.042003154754639,,,6.0,0.0001
SR3,10.0,0.01,0.04000000000000001,48,"(-3.0316980402565847, 2.460327399031306, -1.351757151531646, -1.263068671545891)",0.5309770218752533,-0.6972305051191467,5.756358746468534,0.8810118225676945,0.9643405923490826,0.5597700310247324,0.3939482976866534,0.4448358575645302,0.3333333333333333,6.0,12.0,0.0,0.07413533795504984,1.5546159744262695,0.005428675439323859,0.03333333333333333,,
MIOSR,10.0,0.01,0.04000000000000001,48,"(-3.0316980402565847, 2.460327399031306, -1.351757151531646, -1.263068671545891)",0.5326326489074555,0.5462525827694632,1.7180045535227237,0.9919120322281699,0.29877227983812044,0.09323283452175393,0.09655648262270569,0.11738508626638822,1.0,6.0,0.0,0.0,0.0008340468246548031,18.92088222503662,,,6.0,0.0001
