Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,49,"(-1.2505772065726115, -1.5892573810424488, 2.678742656538237, 2.4605169696278546)",0.9937319026400877,0.7979622299310933,1.918045285307417,0.5973169210749208,1.6090480754685283,0.05521405500929065,0.024622124644030522,0.0172323140183039,0.35294117647058826,6.0,11.0,0.0,0.024064368251364886,1.0042788982391357,0.001,3.3333333333333335,,
MIOSR,10.0,0.01,0.01,49,"(-1.2505772065726115, -1.5892573810424488, 2.678742656538237, 2.4605169696278546)",0.9937941906656124,0.9929325226064329,0.07084058389930437,0.9999847630835212,0.010926057817047518,0.0016305806599088168,0.0021687585670043356,0.0030583473485232826,1.0,6.0,0.0,0.0,1.9501293152868193e-05,12.129530668258667,,,6.0,0.01
Con-SR3,10.0,0.01,0.01,49,"(-1.2505772065726115, -1.5892573810424488, 2.678742656538237, 2.4605169696278546)",0.9938305499789154,0.9886817268213038,0.16123254799164413,0.9633876472034725,0.4782038879864546,0.04193848425906909,0.02008402906528873,0.01564657795285962,0.375,6.0,10.0,0.0,4.144832625267251e-15,1.2514331340789795,0.0017575106248547913,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.01,49,"(-1.2505772065726115, -1.5892573810424488, 2.678742656538237, 2.4605169696278546)",0.9937940999425128,0.9929249702321234,0.07098157387784267,0.9999769895465873,0.01651355608941613,0.0013410561464671695,0.0017853712282520772,0.002515677647999537,1.0,6.0,0.0,0.0,0.0,10.66146445274353,,,8.0,0.01
SR3,10.0,0.01,0.020000000000000004,49,"(-1.2505772065726115, -1.5892573810424488, 2.678742656538237, 2.4605169696278546)",0.9687183724623385,0.7026516408619136,5.48643928925528,0.05662823850297496,2.6246719118115123,0.0996873773438312,0.051600660366427485,0.036902625914561574,0.46153846153846156,6.0,7.0,0.0,0.04097226620561138,1.0305712223052979,0.025595479226995357,3.3333333333333335,,
MIOSR,10.0,0.01,0.020000000000000004,49,"(-1.2505772065726115, -1.5892573810424488, 2.678742656538237, 2.4605169696278546)",0.9757974520090891,0.972359086094369,0.2831847841664348,0.9999525698796784,0.018946625304876077,0.002890935028690344,0.003017040379053159,0.0036964308033371474,1.0,6.0,0.0,0.0,2.6771462027927e-05,12.500012874603271,,,6.0,0.01
Con-SR3,10.0,0.01,0.020000000000000004,49,"(-1.2505772065726115, -1.5892573810424488, 2.678742656538237, 2.4605169696278546)",0.9760455018570866,0.9279311478284356,1.2264861598616401,0.7910512315652927,1.1879679457137706,0.08463257503806688,0.040506047723639964,0.03250523654514059,0.375,6.0,10.0,0.0,1.5247062871518818e-14,1.2756123542785645,0.0017575106248547913,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.020000000000000004,49,"(-1.2505772065726115, -1.5892573810424488, 2.678742656538237, 2.4605169696278546)",0.9757972873649088,0.9723390042358289,0.28355188300058104,0.9999352522994096,0.02761257571421575,0.0024792016873923755,0.0025221613153624902,0.002952768056269983,1.0,6.0,0.0,0.0,2.366236836100673e-11,11.427364349365234,,,6.0,0.01
SR3,10.0,0.01,0.030000000000000006,49,"(-1.2505772065726115, -1.5892573810424488, 2.678742656538237, 2.4605169696278546)",0.9472079764223251,0.5335165605010959,9.784290710525125,-1.0027304471116463,3.8456466834470646,0.1796439128770259,0.08310869880579108,0.059316148945972806,0.3157894736842105,6.0,13.0,0.0,0.05685339531986105,1.0013694763183594,0.0015264179671752333,0.03333333333333333,,
MIOSR,10.0,0.01,0.030000000000000006,49,"(-1.2505772065726115, -1.5892573810424488, 2.678742656538237, 2.4605169696278546)",0.9476058986619493,0.9400862703492433,0.6367255833786125,0.9999103336431171,0.026348128056308106,0.0039056949471897575,0.004477874190108224,0.006099011283708267,1.0,6.0,0.0,0.0,2.353877662909093e-05,13.124099969863892,,,6.0,0.0001
