Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
Con-SR3,20.0,0.01,0.01,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.9914839424755497,0.9725340887585956,0.1387038403557021,-11689.935879872362,166.7135172324272,3.9183761087408446,2.246406702362656,1.9670990783015228,0.3333333333333333,6.0,12.0,0.0,2.696731726814505e-13,466.9281220436096,0.05963623316594643,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.01,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.9914376101291333,0.9926798111299904,0.050073561347398196,0.9999626266185716,0.01638367184949075,0.001294556379542099,0.0015822721684113944,0.002211776577109692,1.0,6.0,0.0,0.0,1.1612053911017977e-12,12.884807586669922,,,6.0,0.01
SR3,20.0,0.01,0.020000000000000004,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.9656808089222795,0.9682539195473344,0.22624087181639882,-10111.259301415817,356.15627378171706,3.6084464326026624,2.958214291930483,3.0066471783047293,0.5454545454545454,6.0,5.0,0.0,4.109833154739007,159.17753863334656,0.13894954943731375,0.1,,
MIOSR,20.0,0.01,0.020000000000000004,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.9672032430148301,0.9704538653321819,0.20432758207569612,-2.2026489319600024,4.862495003283348,0.2892786521967196,0.2682848568017492,0.35108069067621583,0.4444444444444444,4.0,3.0,2.0,0.0931200356845971,16.333577394485474,,,7.0,0.001
Con-SR3,20.0,0.01,0.020000000000000004,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.9671771793509023,0.9709592452127398,0.20252594117134426,-1625.543335799471,63.78507093951713,1.5046021487951733,0.9049733465977792,0.8155298917837968,0.5,6.0,6.0,0.0,2.3222164931742856e-13,298.5447692871094,0.0517947467923121,0.1,,
Con-MIOSR,20.0,0.01,0.020000000000000004,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.9669068438975998,0.9714461129025322,0.20017983013796792,0.9999564589526558,0.017338577631769173,0.004806070563153044,0.005686928896030842,0.007837754771434557,1.0,6.0,0.0,0.0,0.0,13.132352352142334,,,6.0,0.01
SR3,20.0,0.01,0.030000000000000006,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.9305864709801724,0.9333994525629543,0.5266023794842749,-17306.260305070107,465.4031827480063,5.705036153230642,3.879089308991537,3.857251949781566,0.3333333333333333,6.0,12.0,0.0,5.0858923336376805,104.22027492523193,0.025595479226995357,0.03333333333333333,,
MIOSR,20.0,0.01,0.030000000000000006,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.9304487979836875,0.9382819406053488,0.45150494497610527,-0.821983184072853,4.317664118996326,0.31187281670731265,0.30145991504307695,0.39694635639383113,0.5,4.0,2.0,2.0,0.07599137752508439,17.82690691947937,,,6.0,0.01
Con-SR3,20.0,0.01,0.030000000000000006,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.9304883845152466,0.9356040394324578,0.4635453290613305,-7837.897295981359,138.08713004366118,3.338009252615204,1.8914428594542263,1.7183851287452825,0.3333333333333333,6.0,12.0,0.0,1.0131710285558408e-13,249.65678358078003,0.029470517025518096,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.030000000000000006,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.9295670584263053,0.9383920010840294,0.45001932261149563,0.9995149090587319,0.07085856511480754,0.010952104135046034,0.012502304551529272,0.01703800006564793,1.0,6.0,0.0,0.0,0.0,13.575515270233154,,,6.0,0.01
SR3,20.0,0.01,0.04000000000000001,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.8857572262899007,0.8906967913919253,0.8915264701096,-16811.129359372942,458.5938612196418,5.957789157977652,3.849585806155957,3.789754780041663,0.3157894736842105,6.0,13.0,0.0,4.987472065980527,56.505687952041626,0.0071968567300115215,0.03333333333333333,,
MIOSR,20.0,0.01,0.04000000000000001,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.8851764084779286,0.8972535734550664,0.7958025070835646,-0.7600944954294363,4.216467752579751,0.3404815645004188,0.33424247704817645,0.44220530056508667,0.5,4.0,2.0,2.0,0.08036028266982345,21.53325653076172,,,6.0,0.0001
Con-SR3,20.0,0.01,0.04000000000000001,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.8856137290497983,0.8933402551621556,0.8151943050069141,-8352.749615329662,141.8886352710231,3.6379999276064163,1.9829393234622514,1.7632882218279136,0.3157894736842105,6.0,13.0,0.0,1.386298483415279e-13,140.95461440086365,0.029470517025518096,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.04000000000000001,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.8852232619213274,0.89732135328328,0.7946640315498132,-1.0524978578305881,3.5383499632815107,0.40519432645804015,0.36068930932839116,0.4545032878936308,0.625,5.0,2.0,1.0,0.0,14.306890487670898,,,7.0,0.0001
SR3,20.0,0.01,0.05000000000000001,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.8363228325931651,0.8439875669643444,1.334568347607155,-12772.897879503378,399.6247080673977,5.263881280790189,3.388504774872437,3.3402931412280346,0.3157894736842105,6.0,13.0,0.0,4.449942783399051,30.53314971923828,0.006250551925273976,0.03333333333333333,,
MIOSR,20.0,0.01,0.05000000000000001,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.8353431929808556,0.850354011321809,1.2389685706977365,-0.7089157257520163,4.131098854117321,0.3666366436097473,0.36364104272897163,0.4828580185103316,0.5,4.0,2.0,2.0,0.08398519402890053,22.593241214752197,,,6.0,0.0001
Con-SR3,20.0,0.01,0.05000000000000001,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.8360983207196511,0.8476596907741265,1.253073587735451,-5418.611256485766,113.74388511317514,3.1856022875820877,1.6671241147261113,1.421640000530715,0.3157894736842105,6.0,13.0,0.0,1.430085679506495e-11,71.10315489768982,0.001,3.3333333333333335,,
Con-MIOSR,20.0,0.01,0.05000000000000001,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.8329643232351074,0.848782509477396,1.247246074547219,0.9933769628106388,0.2629596334236642,0.030425674215496502,0.03378086200557777,0.04544692837862241,1.0,6.0,0.0,0.0,0.0,14.162929773330688,,,6.0,0.01
SR3,20.0,0.01,0.06000000000000001,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.7854960324128013,0.7945931030802686,1.8699807826876302,-8826.078731655423,332.1830172666105,4.411666517641872,2.858856218085917,2.812146577108798,0.3157894736842105,6.0,13.0,0.0,3.794940188631685,17.427202701568604,0.0020235896477251575,3.3333333333333335,,
MIOSR,20.0,0.01,0.06000000000000001,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.7851269989655382,0.7994046667910458,1.7856183228079676,-0.5682399845765904,4.235120076390922,0.8344649652356491,0.6380464369933994,0.7490575199508147,0.2727272727272727,3.0,5.0,3.0,0.06782837234697588,22.093128442764282,,,8.0,0.0001
Con-SR3,20.0,0.01,0.06000000000000001,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.7851841329335736,0.798978374825994,1.7875003644707572,-2919.424693834182,82.96592006416354,2.6279068080873964,1.329551098776467,1.0471026169734614,0.3157894736842105,6.0,13.0,0.0,1.1482370609883219e-11,40.241368532180786,0.0026826957952797246,3.3333333333333335,,
Con-MIOSR,20.0,0.01,0.06000000000000001,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.7851797791385517,0.7992525914273039,1.7845769803079417,-4.644977998869713,4.150227795214422,0.8003630461116971,0.6360425388730746,0.7971767417102174,0.23076923076923078,3.0,7.0,3.0,0.0,14.400562524795532,,,10.0,0.01
SR3,20.0,0.01,0.07,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.7354164033297765,0.7443547061408538,2.502765322276541,-5897.297716231673,271.6092267697226,3.6561096917642075,2.3882305462846363,2.3237445861681136,0.2631578947368421,5.0,13.0,1.0,3.1689767495493357,10.210585117340088,0.0035564803062231283,3.3333333333333335,,
MIOSR,20.0,0.01,0.07,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.7345382333134058,0.7473773959265719,2.4310802742838438,-0.28484023926746593,3.774490637134658,0.9950446176240051,0.8113387530628294,1.0,0.18181818181818182,2.0,5.0,4.0,0.03882799904568971,23.07508683204651,,,7.0,0.01
Con-SR3,20.0,0.01,0.07,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.7350170614036102,0.7490489214833049,2.4207734002328727,-1443.643529459327,57.84430561256331,2.1553147562869466,1.0786914498433642,0.8839329098788085,0.3157894736842105,6.0,13.0,0.0,1.4637180356658064e-12,22.678529977798462,0.005428675439323859,3.3333333333333335,,
Con-MIOSR,20.0,0.01,0.07,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.7350071265573899,0.749060108518053,2.4196018934604053,-3.887882713506516,4.00087612078303,0.8304195051511927,0.6634418121648739,0.8324104728211483,0.23076923076923078,3.0,7.0,3.0,2.3129646346357427e-18,14.31282091140747,,,10.0,0.0001
SR3,20.0,0.01,0.08,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.6873615560773574,0.6948422777260503,3.233394403180176,-3929.2588021510264,221.8253306573634,3.1699980898560374,2.008936513304149,1.9130075339242207,0.3157894736842105,6.0,13.0,0.0,2.683953732755068,6.458213806152344,0.010985411419875584,0.03333333333333333,,
MIOSR,20.0,0.01,0.08,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.6864538277105126,0.6983794209495539,3.1602178328460284,-0.28966508517475376,3.7836754670394916,1.0037862144796277,0.8144697514431816,1.0,0.18181818181818182,2.0,5.0,4.0,0.042986841472964686,23.192110538482666,,,7.0,0.01
Con-SR3,20.0,0.01,0.08,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.686876659725346,0.6995923568686667,3.152127065082546,-683.2388886800306,39.34075310373006,1.799215407824967,0.921469103916824,0.9034236992185356,0.3157894736842105,6.0,13.0,0.0,3.225864020350855e-12,13.471266031265259,0.009540954763499945,3.3333333333333335,,
Con-MIOSR,20.0,0.01,0.08,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.6868556014377768,0.6996742661852515,3.15074145445533,-3.37205469455654,3.8940979034188423,0.8525224481959438,0.6830544830355068,0.8576825678501341,0.23076923076923078,3.0,7.0,3.0,0.0,14.404628276824951,,,10.0,0.01
SR3,20.0,0.01,0.09000000000000001,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.6419736181891742,0.6472987449698147,4.057786024489362,-2636.910102646164,181.85947428928176,2.8541554154456223,1.7127532129070133,1.5779574419558633,0.3,6.0,14.0,0.0,2.2749542124103463,4.4342427253723145,0.001,0.3333333333333333,,
MIOSR,20.0,0.01,0.09000000000000001,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.641020088745252,0.6510515330279932,3.9856029879715003,-0.29107561032973933,3.7874537898009906,1.0103814966891018,0.8166288058917077,1.0,0.18181818181818182,2.0,5.0,4.0,0.045942037294586215,21.986087799072266,,,7.0,0.01
Con-SR3,20.0,0.01,0.09000000000000001,28,"(1.438935780693205, 0.38477976956255544, -2.356401257196371, -0.6434461243264882)",0.6414022104174877,0.6517943024996903,3.9804000159744577,-315.4025683423751,26.333206500029775,1.5439222787957279,0.8335185553627136,0.9149255185450951,0.3157894736842105,6.0,13.0,0.0,1.0746958878371515e-13,8.409490823745728,0.012648552168552958,0.03333333333333333,,
