Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.9948556991002454,0.9936257415858438,0.0745039946763216,0.949110177481008,0.4363512914681989,0.04997197187232248,0.02315172119780204,0.016524196568179574,0.3333333333333333,6.0,12.0,0.0,0.009696626585198596,1.311173915863037,0.001,3.3333333333333335,,
MIOSR,10.0,0.01,0.01,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.9948817535587937,0.9938481047902417,0.07192204001946689,0.999971936541912,0.01716556248338781,0.0014421529158201007,0.0013574739862978087,0.001503612594794701,1.0,6.0,0.0,0.0,5.588166837976425e-05,15.461187601089478,,,6.0,0.0001
Con-SR3,10.0,0.01,0.01,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.9934849085434498,0.9934859861708958,0.07666767617432588,0.9972939214181752,0.16909585805133426,0.017395600582522836,0.012288617218388023,0.011972215193943425,0.6666666666666666,6.0,3.0,0.0,0.0026677214705688873,1.4855327606201172,0.012648552168552958,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.01,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.9948815480148228,0.9938507189548046,0.07189003750115758,0.999975677590219,0.01778483730981936,0.0015029664057611227,0.001407807371019252,0.0016537086440902016,1.0,6.0,0.0,0.0,1.538700648377282e-11,12.131049156188965,,,6.0,0.0001
SR3,10.0,0.01,0.020000000000000004,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.9789972749406759,0.908697150932883,0.9613929728171038,0.6508066544421194,1.0809542892995105,0.09249400727393452,0.04809288054362205,0.043213306088664104,0.375,6.0,10.0,0.0,0.022176900265664132,1.2008764743804932,0.0030888435964774815,0.03333333333333333,,
MIOSR,10.0,0.01,0.020000000000000004,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.9798098181665322,0.975897721062678,0.28759176237520445,0.9998681478756157,0.037314142638186824,0.004212441686768487,0.0039842089636262555,0.003991764672707232,1.0,6.0,0.0,0.0,7.302410795417592e-05,16.791012287139893,,,6.0,0.0001
Con-SR3,10.0,0.01,0.020000000000000004,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.9697296280215671,0.9624698981669846,0.4751869967083179,0.9844370901650505,0.40995580163136125,0.019969769127261117,0.021676991856959427,0.02997514448600147,1.0,6.0,0.0,0.0,1.4802973661668753e-16,1.6020352840423584,0.03906939937054617,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.020000000000000004,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.9798089349568593,0.975901401794496,0.2875311745372316,0.9998781933550568,0.039856808167074445,0.004236307559547666,0.004044223293277639,0.004687021670229385,1.0,6.0,0.0,0.0,5.384153770974602e-12,12.536134958267212,,,6.0,0.0001
SR3,10.0,0.01,0.030000000000000006,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.9393260150684312,0.599915834646217,4.6847093210942194,0.4469495326147811,1.7023039022954805,0.11530628299990435,0.07861515684694212,0.07824798205949174,0.6666666666666666,6.0,3.0,0.0,0.0299519526548926,1.1798675060272217,0.03393221771895328,0.03333333333333333,,
MIOSR,10.0,0.01,0.030000000000000006,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.9555938903158061,0.9474535953618066,0.6468386556909566,0.9996422714974725,0.061563615788663095,0.008327139943294978,0.007975277574582022,0.008240533771245562,1.0,6.0,0.0,0.0,9.740217737687583e-05,15.39421534538269,,,6.0,0.0001
Con-SR3,10.0,0.01,0.030000000000000006,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.9235035845937747,0.9051098755231569,1.2466317815734167,0.9492189950964607,0.7403055139922635,0.03332476684276326,0.03479913829841478,0.04774314559655046,1.0,6.0,0.0,0.0,1.8503717077085943e-16,1.5741100311279297,0.06866488450043001,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.030000000000000006,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.9555923430205233,0.947459099303503,0.646737079644282,0.999662113217245,0.06640143777718414,0.008359863520758355,0.008070307374446823,0.009247905421464475,1.0,6.0,0.0,0.0,7.424174700935518e-12,12.629999160766602,,,6.0,0.0001
SR3,10.0,0.01,0.04000000000000001,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.9076007600698024,-0.09895752174360628,12.388322230151168,-1.652936983781283,2.8284311773097537,0.2772367903727695,0.1390703437543204,0.13062880285912595,0.3333333333333333,6.0,12.0,0.0,0.08701877151697279,1.2009491920471191,0.010985411419875584,0.03333333333333333,,
MIOSR,10.0,0.01,0.04000000000000001,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.923466664493479,0.910373631671074,1.1493549359882533,0.9992420189202968,0.08968284064719959,0.013810411988313426,0.013341860128395704,0.014111115989606904,1.0,6.0,0.0,0.0,0.0001134136088428254,16.1565363407135,,,6.0,0.0001
Con-SR3,10.0,0.01,0.04000000000000001,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.9238525355340307,0.7223885504525202,4.151813954051932,0.6790381358985693,1.747353750925757,0.1424421353800053,0.07200078783716704,0.06826998894088909,0.3,6.0,14.0,0.0,1.8457457784393227e-14,1.6725444793701172,0.001,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.04000000000000001,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.9234646114948816,0.9103792904666533,1.1492291869544307,0.9992720660210586,0.09742443414581714,0.013849477996087213,0.013460899653639061,0.015288568023374971,1.0,6.0,0.0,0.0,0.0,13.084640741348267,,,6.0,0.0001
SR3,10.0,0.01,0.05000000000000001,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.8469904385556033,-1.121825974429866,25.287302130651803,-4.248610726384636,3.8685562887207228,0.3602194933757936,0.18417068469895861,0.1729849502866015,0.29411764705882354,5.0,11.0,1.0,0.1143974164005544,1.1355068683624268,0.014563484775012436,3.3333333333333335,,
MIOSR,10.0,0.01,0.05000000000000001,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.8849346480729587,0.8667869831751488,1.7947663834666479,0.9986058654829382,0.12165068301080181,0.020629839818563537,0.020050331074212287,0.02149147372579896,1.0,6.0,0.0,0.0,0.0001209621273462654,16.004518747329712,,,6.0,0.0001
Con-SR3,10.0,0.01,0.05000000000000001,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.8856504708024223,0.5422848436226824,7.137619363448698,0.4429451952567846,2.3004323960539432,0.18568942994356288,0.09181133581621898,0.08080015561302822,0.3,6.0,14.0,0.0,7.271960811294775e-15,1.6962125301361084,0.001,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.05000000000000001,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.8849323750931849,0.8667908052813045,1.7946431574102164,0.9986441662546961,0.13285767809177815,0.02067244945299209,0.02018159650886712,0.022752508950915407,1.0,6.0,0.0,0.0,0.0,12.678984880447388,,,6.0,0.0001
SR3,10.0,0.01,0.06000000000000001,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.8080038269315309,-1.5428207154057012,32.890049632250836,-6.155042956683791,4.442057536691996,0.4160554186871522,0.21838862183401625,0.21034660029466837,0.3125,5.0,10.0,1.0,0.1306428848865562,1.191023588180542,0.016768329368110083,0.03333333333333333,,
MIOSR,10.0,0.01,0.06000000000000001,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.841618396001004,0.818835793454262,2.5826284220469384,0.997665680489367,0.15738536299094244,0.028744959222388875,0.028058074463456636,0.03031811031730225,1.0,6.0,0.0,0.0,0.00012008958317607603,19.48961353302002,,,6.0,0.0001
Con-SR3,10.0,0.01,0.06000000000000001,3,"(0.3191726350921127, 1.3078313407954987, -1.3137842722630677, 0.06803184988989752)",0.8427903579371085,0.35009346518590445,10.626988634811688,0.1536809104551911,2.8339973088338937,0.22935735636455867,0.11133148871055236,0.08922837586886367,0.3157894736842105,6.0,13.0,0.0,3.858025010572419e-15,1.6968095302581787,0.0015264179671752333,0.03333333333333333,,
