Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,16,"(-1.7386134258280037, 0.14553956635391252, 0.3185666470434807, -2.855067150536608)",0.9945763960243159,0.9960437791313272,0.07878560192630718,0.9999645161066686,0.01682304265497152,0.0015802234338714836,0.001456473937136881,0.0017499557684553801,1.0,6.0,0.0,0.0,4.6840345297519126e-05,0.9692015647888184,0.004094915062380427,0.03333333333333333,,
MIOSR,10.0,0.01,0.01,16,"(-1.7386134258280037, 0.14553956635391252, 0.3185666470434807, -2.855067150536608)",0.9945747185009668,0.996041448662151,0.07882391780488135,0.9999737152733319,0.01546955863495889,0.001616651975531622,0.0014772831482938588,0.0017799350753971988,1.0,6.0,0.0,0.0,3.5105370674350565e-05,12.653093814849854,,,6.0,0.01
Con-SR3,10.0,0.01,0.01,16,"(-1.7386134258280037, 0.14553956635391252, 0.3185666470434807, -2.855067150536608)",0.9946046255905225,0.9960360939928103,0.07908517671930833,0.9999722299286254,0.01924082192801661,0.001040819893702078,0.0009726796427510542,0.0011637350381699108,1.0,6.0,0.0,0.0,3.700743415417188e-17,1.1103346347808838,0.004714866363457394,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.01,16,"(-1.7386134258280037, 0.14553956635391252, 0.3185666470434807, -2.855067150536608)",0.9946089338429785,0.9960463272811746,0.07882261085967351,0.9999875230088919,0.012838033644810695,0.002067246150130468,0.0020686047473437077,0.002245949692801341,1.0,6.0,0.0,0.0,0.0,11.441722393035889,,,6.0,0.01
SR3,10.0,0.01,0.020000000000000004,16,"(-1.7386134258280037, 0.14553956635391252, 0.3185666470434807, -2.855067150536608)",0.9784679823467666,0.9843103367925531,0.3164596353466355,0.9998483716046863,0.03860830266869379,0.00313285055034787,0.003692239356342674,0.005156885194241068,1.0,6.0,0.0,0.0,0.0002065748196644554,0.9833688735961914,0.009540954763499945,0.03333333333333333,,
MIOSR,10.0,0.01,0.020000000000000004,16,"(-1.7386134258280037, 0.14553956635391252, 0.3185666470434807, -2.855067150536608)",0.9787009800721655,0.9843506118686509,0.31543995960514437,0.9999408672702466,0.02539224444337908,0.0028286054282383767,0.003206164697350823,0.004443665525807772,1.0,6.0,0.0,0.0,8.585753509686433e-05,12.156684637069702,,,6.0,0.01
Con-SR3,10.0,0.01,0.020000000000000004,16,"(-1.7386134258280037, 0.14553956635391252, 0.3185666470434807, -2.855067150536608)",0.9786755715145912,0.9843522034636493,0.31524240122325,0.999923757650261,0.02797922810571062,0.002592888345476919,0.0028520818312691635,0.003956544465319567,1.0,6.0,0.0,0.0,5.551115123125783e-17,1.1251063346862793,0.010985411419875584,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.020000000000000004,16,"(-1.7386134258280037, 0.14553956635391252, 0.3185666470434807, -2.855067150536608)",0.9786992020508746,0.9843569381607169,0.31525929969300376,0.9999560588652484,0.024078807083259973,0.004046834699231655,0.004296891368870576,0.0056445264580309296,1.0,6.0,0.0,0.0,0.0,11.16977334022522,,,6.0,0.01
SR3,10.0,0.01,0.030000000000000006,16,"(-1.7386134258280037, 0.14553956635391252, 0.3185666470434807, -2.855067150536608)",0.9515722620695828,0.965087063041826,0.7171774179918908,0.9980954182172898,0.1391602300444208,0.021326119589416333,0.013724742989833094,0.011976284846167565,0.6,6.0,4.0,0.0,0.0049128589249541445,0.9968411922454834,0.010985411419875584,3.3333333333333335,,
MIOSR,10.0,0.01,0.030000000000000006,16,"(-1.7386134258280037, 0.14553956635391252, 0.3185666470434807, -2.855067150536608)",0.9531074191910309,0.9653999627267315,0.7095703080142087,0.9998703070497872,0.03692819521009337,0.006345838551449664,0.007082522239716483,0.009658367520270716,1.0,6.0,0.0,0.0,0.00013567322053185485,12.214354038238525,,,6.0,0.01
