Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,14,"(0.08760861272552134, 1.7163466416595838, 2.32746579231868, -3.091032184819611)",0.9954644623197904,0.996183996869158,0.09858029508675621,0.9994676535771756,0.07324542080685169,0.0037871765842109294,0.0038039926162482243,0.0050792906896555134,1.0,6.0,0.0,0.0,1.1060892447322298e-05,1.022197961807251,0.025595479226995357,0.03333333333333333,,
MIOSR,10.0,0.01,0.01,14,"(0.08760861272552134, 1.7163466416595838, 2.32746579231868, -3.091032184819611)",0.9958195220820969,0.9963096929180086,0.09461228844229014,0.9999887372200741,0.012538530740782561,0.0031248210589500647,0.003885627990234818,0.005420237425492802,1.0,6.0,0.0,0.0,8.635542414126239e-05,13.765799045562744,,,6.0,0.01
Con-SR3,10.0,0.01,0.01,14,"(0.08760861272552134, 1.7163466416595838, 2.32746579231868, -3.091032184819611)",0.9955988208549291,0.9962971532385494,0.0949450721393252,0.9994263431871488,0.05947455838665897,0.008405727738040035,0.0069708560535408585,0.008029506569720013,0.75,6.0,2.0,0.0,0.0010435520930805464,1.1722960472106934,0.006250551925273976,0.1,,
Con-MIOSR,10.0,0.01,0.01,14,"(0.08760861272552134, 1.7163466416595838, 2.32746579231868, -3.091032184819611)",0.9958183484475969,0.9963124602820131,0.09459850744573425,0.9999909740727453,0.01069667847755923,0.0021150630684426295,0.0029289905872771976,0.004143198076559829,1.0,6.0,0.0,0.0,0.0,12.46372675895691,,,6.0,0.01
SR3,10.0,0.01,0.020000000000000004,14,"(0.08760861272552134, 1.7163466416595838, 2.32746579231868, -3.091032184819611)",0.981977552714014,0.9845449135280436,0.4042886775448769,0.9975255601509264,0.14990862780744768,0.00766683881101734,0.007056265325382259,0.009049072848861472,1.0,6.0,0.0,0.0,8.977487488762148e-05,0.9801709651947021,0.0517947467923121,0.03333333333333333,,
MIOSR,10.0,0.01,0.020000000000000004,14,"(0.08760861272552134, 1.7163466416595838, 2.32746579231868, -3.091032184819611)",0.9834692879413347,0.9853551815641131,0.3778735176696478,0.99996710220988,0.021199242204394723,0.005941330338133328,0.006473340378898114,0.00840344727824971,1.0,6.0,0.0,0.0,0.00017487240279929345,11.802404642105103,,,6.0,0.01
Con-SR3,10.0,0.01,0.020000000000000004,14,"(0.08760861272552134, 1.7163466416595838, 2.32746579231868, -3.091032184819611)",0.9825321015697115,0.9852394284326196,0.3813984018306739,0.9966494711309857,0.1351222822218287,0.016671923887681257,0.013689230718207638,0.015428879158488229,0.75,6.0,2.0,0.0,0.002685573520478638,1.2341091632843018,0.010985411419875584,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.020000000000000004,14,"(0.08760861272552134, 1.7163466416595838, 2.32746579231868, -3.091032184819611)",0.9834645200595988,0.9853677951976765,0.37775522406259177,0.9999776396567095,0.016694539197829723,0.003632730475203095,0.004254958387975876,0.0058086481785628585,1.0,6.0,0.0,0.0,8.389761108062999e-12,12.274595022201538,,,6.0,0.01
SR3,10.0,0.01,0.030000000000000006,14,"(0.08760861272552134, 1.7163466416595838, 2.32746579231868, -3.091032184819611)",0.9596352979799438,0.9646327525013634,0.9388828445067277,0.9930617261412109,0.2417013418631781,0.011552846494210197,0.009724066300164064,0.011510504584411718,1.0,6.0,0.0,0.0,0.0002636935190463152,1.0098986625671387,0.06866488450043001,0.03333333333333333,,
MIOSR,10.0,0.01,0.030000000000000006,14,"(0.08760861272552134, 1.7163466416595838, 2.32746579231868, -3.091032184819611)",0.9634859167336458,0.9675177866892817,0.8488685660490097,0.9999387032550068,0.02825645184628625,0.008412249754827152,0.008509378866190485,0.008585892648766746,1.0,6.0,0.0,0.0,0.00026487129710379514,11.976561069488525,,,6.0,0.01
Con-SR3,10.0,0.01,0.030000000000000006,14,"(0.08760861272552134, 1.7163466416595838, 2.32746579231868, -3.091032184819611)",0.9610099249452084,0.9667616131215993,0.8693254275146185,0.9893536022946364,0.23839129508769993,0.025158319542095946,0.020179400618207118,0.022027958936746472,0.75,6.0,2.0,0.0,0.004833275057999316,1.2707128524780273,0.014563484775012436,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.030000000000000006,14,"(0.08760861272552134, 1.7163466416595838, 2.32746579231868, -3.091032184819611)",0.9634751250036235,0.9675493797796635,0.8484565303244811,0.9999666053085317,0.020337513359268058,0.004830602301190102,0.004983850587340798,0.005309865863200147,1.0,6.0,0.0,0.0,0.0,12.215555906295776,,,6.0,0.01
