Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,41,"(-1.5649930276513264, -2.851964070417254, 1.1109692082165834, -2.868465820076033)",0.991577666701027,0.9890596563703486,0.09588863819802979,0.9999598229895735,0.01886821744273602,0.0036552416429359515,0.004361448669050529,0.006056059924044788,1.0,6.0,0.0,0.0,0.00019882549155052914,1.0204212665557861,0.019306977288832496,0.03333333333333333,,
MIOSR,10.0,0.01,0.01,41,"(-1.5649930276513264, -2.851964070417254, 1.1109692082165834, -2.868465820076033)",0.9916092971964641,0.9891379063998245,0.09526440976488224,0.9999971321106788,0.00516838864393145,0.000743669517199547,0.0007309198190881284,0.000874161710479604,1.0,6.0,0.0,0.0,2.5582958167934728e-05,12.205138683319092,,,6.0,0.01
Con-SR3,10.0,0.01,0.01,41,"(-1.5649930276513264, -2.851964070417254, 1.1109692082165834, -2.868465820076033)",0.9915980324361621,0.9890975023099967,0.09559905580114071,0.9999714984948401,0.01387487269468394,0.0015317033467859213,0.0013649261274708432,0.001445599068830683,1.0,6.0,0.0,0.0,5.551115123125783e-17,1.1725068092346191,0.010985411419875584,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.01,41,"(-1.5649930276513264, -2.851964070417254, 1.1109692082165834, -2.868465820076033)",0.9916091395598321,0.9891390177716766,0.0952552609543603,0.9999979843725463,0.004805887131364557,0.000667722760263558,0.0006760320560218532,0.0008662541853647898,1.0,6.0,0.0,0.0,0.0,10.264988422393799,,,6.0,0.01
SR3,10.0,0.01,0.020000000000000004,41,"(-1.5649930276513264, -2.851964070417254, 1.1109692082165834, -2.868465820076033)",0.9667935125513987,0.9569471105626457,0.3883070472892498,0.9993586536180554,0.0693624655731191,0.014442873942670251,0.01506020261039687,0.019703505631749385,1.0,6.0,0.0,0.0,0.000318662145668204,1.057616949081421,0.03393221771895328,0.03333333333333333,,
MIOSR,10.0,0.01,0.020000000000000004,41,"(-1.5649930276513264, -2.851964070417254, 1.1109692082165834, -2.868465820076033)",0.9671070738664213,0.957757969994496,0.3813651545035236,0.9999621596166651,0.0192985790294548,0.004322991684791299,0.004301387778399623,0.004926229465476495,1.0,6.0,0.0,0.0,6.264718838129106e-05,11.987520456314087,,,6.0,0.01
Con-SR3,10.0,0.01,0.020000000000000004,41,"(-1.5649930276513264, -2.851964070417254, 1.1109692082165834, -2.868465820076033)",0.9669630612761825,0.9573650147173476,0.3847293601255902,0.9996286185160679,0.051933911427491444,0.007161860748966218,0.006586239815752421,0.006738670392598234,1.0,6.0,0.0,0.0,1.850371707708594e-17,1.233185052871704,0.022229964825261943,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.020000000000000004,41,"(-1.5649930276513264, -2.851964070417254, 1.1109692082165834, -2.868465820076033)",0.9671061426210459,0.9577655048813027,0.38130291157273666,0.9999697209754522,0.018757609845533766,0.004138243720340761,0.004069012906225603,0.004349135767811596,1.0,6.0,0.0,0.0,0.0,11.028713941574097,,,6.0,0.01
SR3,10.0,0.01,0.030000000000000006,41,"(-1.5649930276513264, -2.851964070417254, 1.1109692082165834, -2.868465820076033)",0.9271355464352842,0.9057860994950797,0.8903027716743601,0.9966472184529582,0.1534945408836037,0.031590353635903005,0.03173511756237746,0.03988193510468041,1.0,6.0,0.0,0.0,0.00035201751994771063,1.000558853149414,0.09102981779915217,0.03333333333333333,,
MIOSR,10.0,0.01,0.030000000000000006,41,"(-1.5649930276513264, -2.851964070417254, 1.1109692082165834, -2.868465820076033)",0.9284880857681916,0.9092158557560385,0.858530380070456,0.999815798264582,0.04304147231948507,0.010877579426643632,0.010861278252693205,0.012304399660320708,1.0,6.0,0.0,0.0,0.00011064059064622388,12.598374128341675,,,6.0,0.01
Con-SR3,10.0,0.01,0.030000000000000006,41,"(-1.5649930276513264, -2.851964070417254, 1.1109692082165834, -2.868465820076033)",0.9278463813918894,0.907708998110887,0.8721407546813138,0.9982971873652573,0.11290816206856231,0.016902604156862115,0.01571217330098528,0.01594264538404655,1.0,6.0,0.0,0.0,9.25185853854297e-18,1.1970653533935547,0.029470517025518096,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.030000000000000006,41,"(-1.5649930276513264, -2.851964070417254, 1.1109692082165834, -2.868465820076033)",0.928485264383838,0.9092402887702116,0.8583205464571738,0.9998439128556467,0.04258958906491811,0.01055389448043063,0.010419847408145036,0.010580247992223901,1.0,6.0,0.0,0.0,0.0,11.227584838867188,,,6.0,0.01
