Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,6,"(2.468413131279033, -1.0557020186410968, 2.018342106235152, -2.8796050274739367)",0.9945833304898035,0.9940919838736787,0.10781274790814327,0.9997503511896397,0.0547713605633068,0.010013799445984952,0.00930411887893424,0.011515577114741233,0.8571428571428571,6.0,1.0,0.0,0.0005067585602958937,1.0409622192382812,0.022229964825261943,0.03333333333333333,,
MIOSR,10.0,0.01,0.01,6,"(2.468413131279033, -1.0557020186410968, 2.018342106235152, -2.8796050274739367)",0.9946803654155774,0.994209259301194,0.10560472508592919,0.9999801819167923,0.014505473117836998,0.003677499154839,0.004025195647583647,0.005211426539183939,0.8571428571428571,6.0,1.0,0.0,0.00010708383081511518,12.307464838027954,,,7.0,0.0001
Con-SR3,10.0,0.01,0.01,6,"(2.468413131279033, -1.0557020186410968, 2.018342106235152, -2.8796050274739367)",0.9946710010127746,0.9941367824100402,0.10689258795948385,0.9999669323624397,0.019068572293814305,0.004040428885491639,0.004240204845243257,0.005164841505537421,1.0,6.0,0.0,0.0,1.850371707708594e-17,1.2131857872009277,0.010985411419875584,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.01,6,"(2.468413131279033, -1.0557020186410968, 2.018342106235152, -2.8796050274739367)",0.994677884814215,0.9942045388626886,0.10567262512885466,0.9999923797612711,0.008922375708463109,0.003649237935909379,0.0037527902949154074,0.0041570742036940445,1.0,6.0,0.0,0.0,0.0,11.69559359550476,,,6.0,0.0001
SR3,10.0,0.01,0.020000000000000004,6,"(2.468413131279033, -1.0557020186410968, 2.018342106235152, -2.8796050274739367)",0.9785708107891067,0.9766100100601873,0.4338792295039531,0.9990735123030327,0.10305354125554408,0.022058062796057765,0.020094045088407477,0.02380068117770348,0.8571428571428571,6.0,1.0,0.0,0.000966573257296599,1.0148472785949707,0.044984326689694466,0.03333333333333333,,
MIOSR,10.0,0.01,0.020000000000000004,6,"(2.468413131279033, -1.0557020186410968, 2.018342106235152, -2.8796050274739367)",0.9789801060480594,0.9771884910680833,0.422305935614415,0.9999115286699707,0.03155540519880389,0.008888932673620403,0.00961186322194203,0.012262543940063875,1.0,6.0,0.0,0.0,0.00020084629079139085,11.969007015228271,,,6.0,0.0001
Con-SR3,10.0,0.01,0.020000000000000004,6,"(2.468413131279033, -1.0557020186410968, 2.018342106235152, -2.8796050274739367)",0.9788956056293832,0.9766416072835367,0.4321318063863933,0.9995856616510238,0.0663331391885122,0.015462528386494864,0.013349063285252233,0.012703889456217254,0.8571428571428571,6.0,1.0,0.0,1.850371707708594e-17,1.220886468887329,0.008286427728546842,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.020000000000000004,6,"(2.468413131279033, -1.0557020186410968, 2.018342106235152, -2.8796050274739367)",0.9789716755747209,0.9771643513795978,0.4226494225260239,0.9999563825096084,0.02176250743796219,0.008866001055377343,0.009112924909953943,0.01024624568850252,1.0,6.0,0.0,0.0,0.0,11.193888187408447,,,6.0,0.0001
SR3,10.0,0.01,0.030000000000000006,6,"(2.468413131279033, -1.0557020186410968, 2.018342106235152, -2.8796050274739367)",0.9527419525963727,0.9481659564305461,0.986061697352609,0.997693978887314,0.15972961048827203,0.036707011493075314,0.032525579183276906,0.03668152522506114,0.8571428571428571,6.0,1.0,0.0,0.0013731696120607567,1.0081799030303955,0.06866488450043001,0.03333333333333333,,
MIOSR,10.0,0.01,0.030000000000000006,6,"(2.468413131279033, -1.0557020186410968, 2.018342106235152, -2.8796050274739367)",0.9537162909548298,0.9499270008582713,0.9498876458999432,0.9997664610634315,0.05232028866634501,0.015867128105511583,0.01696992922340073,0.021375903343691882,1.0,6.0,0.0,0.0,0.0002900347065061699,12.587645053863525,,,6.0,0.0001
