Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,7,"(-2.6621335309793372, 1.758781642606543, -0.3869862120684764, 1.404073122013643)",0.977803621230922,0.9587645643617524,0.09995049192492539,0.993497681887398,0.2272751019639041,0.05018656930389457,0.04935289337826622,0.0582072750522791,0.8571428571428571,6.0,1.0,0.0,0.00031312324490769444,7.4828901290893555,0.07906043210907697,0.03333333333333333,,
MIOSR,10.0,0.01,0.01,7,"(-2.6621335309793372, 1.758781642606543, -0.3869862120684764, 1.404073122013643)",0.982297755823924,0.9646437052521645,0.09268341955657869,0.9999236397504155,0.030670709233645354,0.0037887894778760225,0.003666606591409018,0.004191948388256206,0.75,6.0,2.0,0.0,7.91905734234702e-05,15.89718246459961,,,8.0,0.01
Con-SR3,10.0,0.01,0.01,7,"(-2.6621335309793372, 1.758781642606543, -0.3869862120684764, 1.404073122013643)",0.9782483252777272,0.9538174873789148,0.10527837840683885,0.9943675835205278,0.2766497028512898,0.06618942112260898,0.07099831185118738,0.08736808428173504,0.8571428571428571,6.0,1.0,0.0,1.942890293094024e-16,17.422797203063965,0.07906043210907697,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.01,7,"(-2.6621335309793372, 1.758781642606543, -0.3869862120684764, 1.404073122013643)",0.9822966206461203,0.9646289250225784,0.0930283731169737,0.9999064959724115,0.0335425681602277,0.004149703883697285,0.0042575820407603744,0.005397104438693345,1.0,6.0,0.0,0.0,8.700679066109274e-14,13.326752185821533,,,8.0,0.01
SR3,10.0,0.01,0.020000000000000004,7,"(-2.6621335309793372, 1.758781642606543, -0.3869862120684764, 1.404073122013643)",0.9186526310887794,0.758425235948927,0.5865236293675962,0.5605707285255117,1.7650836343863012,0.5173396123108801,0.3459746673201781,0.3304056997065775,0.42857142857142855,6.0,8.0,0.0,0.08154461531787123,7.860614776611328,0.008286427728546842,3.3333333333333335,,
MIOSR,10.0,0.01,0.020000000000000004,7,"(-2.6621335309793372, 1.758781642606543, -0.3869862120684764, 1.404073122013643)",0.9331464648720362,0.8760504647776653,0.37402061643438084,0.9996819201642086,0.062212137899871164,0.005438621155230969,0.005414243601466152,0.006699603011072419,1.0,6.0,0.0,0.0,9.276625912771803e-05,16.329564094543457,,,6.0,0.01
Con-SR3,10.0,0.01,0.020000000000000004,7,"(-2.6621335309793372, 1.758781642606543, -0.3869862120684764, 1.404073122013643)",0.9049605625473389,0.8079695015120814,0.4767763162239409,0.9612166880286223,0.7230274089300239,0.18864569266672387,0.2000832560006421,0.24646973563997232,0.8571428571428571,6.0,1.0,0.0,1.3877787807814457e-16,18.48163366317749,0.09102981779915217,0.1,,
Con-MIOSR,10.0,0.01,0.020000000000000004,7,"(-2.6621335309793372, 1.758781642606543, -0.3869862120684764, 1.404073122013643)",0.9331429008196377,0.876326183612847,0.3715143920738895,0.9997171506792251,0.05775543841852192,0.005895136207913664,0.006339986937608693,0.008474552684615055,1.0,6.0,0.0,0.0,2.230391797179247e-14,13.445760488510132,,,8.0,0.01
SR3,10.0,0.01,0.030000000000000006,7,"(-2.6621335309793372, 1.758781642606543, -0.3869862120684764, 1.404073122013643)",0.8143298915230495,0.6887587429171973,0.9956465045874606,0.5843908521098171,1.632649360627746,0.5892434126260909,0.4004429820317941,0.36000299970322525,0.5454545454545454,6.0,5.0,0.0,0.1405543412871159,8.222934007644653,0.06866488450043001,0.03333333333333333,,
MIOSR,10.0,0.01,0.030000000000000006,7,"(-2.6621335309793372, 1.758781642606543, -0.3869862120684764, 1.404073122013643)",0.8620902353386284,0.7692089902715316,0.8393827010608021,0.999467109283265,0.07977403257770138,0.004415479710458431,0.004755405088975415,0.006426362214951187,1.0,6.0,0.0,0.0,0.0001373787589765696,19.010491132736206,,,6.0,0.01
