Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,18,"(0.9448292262764735, 0.034264557725323996, 2.378823199370874, -1.9990568212811433)",0.9943936707605521,0.9850792519944975,0.21553252259341177,0.9975539391904542,0.16621425448568902,0.00529123381832694,0.004558840514889868,0.005588032240762653,1.0,6.0,0.0,0.0,7.331319288172294e-05,1.0122458934783936,0.010985411419875584,0.03333333333333333,,
MIOSR,10.0,0.01,0.01,18,"(0.9448292262764735, 0.034264557725323996, 2.378823199370874, -1.9990568212811433)",0.9944615934168839,0.9889984456834024,0.0793065009524293,0.9999456695034225,0.025549723537611,0.003911655540815126,0.004054952365326476,0.004973430909911314,0.8571428571428571,6.0,1.0,0.0,1.0287683788332244e-05,12.035760879516602,,,7.0,0.0001
Con-SR3,10.0,0.01,0.01,18,"(0.9448292262764735, 0.034264557725323996, 2.378823199370874, -1.9990568212811433)",0.9943715058170881,0.984312223367529,0.2375329439964247,0.9969326727887544,0.14837802262611893,0.005514605853090272,0.004393212478058817,0.004868478285140254,1.0,6.0,0.0,0.0,6.661338147750939e-16,1.2162437438964844,0.008286427728546842,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.01,18,"(0.9448292262764735, 0.034264557725323996, 2.378823199370874, -1.9990568212811433)",0.994461513638788,0.9890001687265333,0.07913439538927307,0.9999552711417283,0.021480360927018886,0.003928600118570059,0.004069690355563387,0.004946357523209266,1.0,6.0,0.0,0.0,0.0,10.598904371261597,,,6.0,0.0001
SR3,10.0,0.01,0.020000000000000004,18,"(0.9448292262764735, 0.034264557725323996, 2.378823199370874, -1.9990568212811433)",0.9779157849478408,0.9455964555253089,0.7567387696073179,0.9915316705004698,0.3118936934380144,0.009448487068230009,0.009078340179378322,0.011875749103923416,1.0,6.0,0.0,0.0,5.956053320740664e-05,1.0478289127349854,0.029470517025518096,0.03333333333333333,,
MIOSR,10.0,0.01,0.020000000000000004,18,"(0.9448292262764735, 0.034264557725323996, 2.378823199370874, -1.9990568212811433)",0.978302533257581,0.9582805738216167,0.3171331829072534,0.9997602572821833,0.05379917656702945,0.009817701271383967,0.010034537586477705,0.011643171792429352,1.0,6.0,0.0,0.0,1.1714843472116858e-06,11.30397653579712,,,6.0,0.0001
Con-SR3,10.0,0.01,0.020000000000000004,18,"(0.9448292262764735, 0.034264557725323996, 2.378823199370874, -1.9990568212811433)",0.9777127308643204,0.9388330784834186,1.0038860583825076,0.9863694898087083,0.314583589188023,0.010339026624319876,0.0090324716973511,0.011012761783777969,1.0,6.0,0.0,0.0,2.9605947323337506e-16,1.276149034500122,0.014563484775012436,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.020000000000000004,18,"(0.9448292262764735, 0.034264557725323996, 2.378823199370874, -1.9990568212811433)",0.978302533011724,0.9582781106859928,0.3172192021648915,0.9997763256385639,0.04853394823297743,0.009812042319659618,0.010030000089783777,0.011649187672536865,1.0,6.0,0.0,0.0,0.0,10.50025749206543,,,6.0,0.0001
SR3,10.0,0.01,0.030000000000000006,18,"(0.9448292262764735, 0.034264557725323996, 2.378823199370874, -1.9990568212811433)",0.9513490264559268,0.8893843712715447,1.5534074221746923,0.9825377378810881,0.45116265706870406,0.013532714221910675,0.014490529381788667,0.01952092198935318,1.0,6.0,0.0,0.0,0.0002947226477489258,1.032334327697754,0.05963623316594643,0.03333333333333333,,
MIOSR,10.0,0.01,0.030000000000000006,18,"(0.9448292262764735, 0.034264557725323996, 2.378823199370874, -1.9990568212811433)",0.9527521399291573,0.9133253807047038,0.713302450632139,0.9993939150640685,0.08550300313688444,0.01800432127768137,0.01828752048185259,0.020292047613311937,1.0,6.0,0.0,0.0,1.880824617144644e-05,11.28009843826294,,,6.0,0.0001
