Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.9930185817740695,0.9881001412919483,0.1028219758969177,0.9998695495722263,0.026410260455196642,0.004787699470104604,0.0048889850774930105,0.006187193755829767,1.0,6.0,0.0,0.0,0.00032168621621370824,1.0514309406280518,0.010985411419875584,0.03333333333333333,,
MIOSR,10.0,0.01,0.01,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.9930179898927871,0.9880984207781316,0.10284533027945972,0.9999048174885828,0.03179374236240364,0.004782876523333862,0.004872600974432674,0.00615473340034578,1.0,6.0,0.0,0.0,0.00032644104088585396,10.483779668807983,,,6.0,0.0001
Con-SR3,10.0,0.01,0.01,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.993029130679432,0.9881612847633952,0.10202095933987827,0.9999721306835591,0.012507768261223153,0.0024355045211571346,0.0027918107580778236,0.003857766384622874,1.0,6.0,0.0,0.0,1.3877787807814457e-17,1.2152838706970215,0.010985411419875584,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.01,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.9930299298475211,0.9881546030162824,0.10204236992024193,0.9999840655373109,0.013254139603924187,0.0030326173522509776,0.0031901295800296843,0.004075597520884933,1.0,6.0,0.0,0.0,0.0,10.845682382583618,,,6.0,0.0001
SR3,10.0,0.01,0.020000000000000004,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.9725785964627223,0.953625529460482,0.4123202498754903,0.9991309830745967,0.06762897798274804,0.009608230138534004,0.012346281606053866,0.017329686499064523,1.0,6.0,0.0,0.0,0.0007310372151279702,1.0260429382324219,0.022229964825261943,0.03333333333333333,,
MIOSR,10.0,0.01,0.020000000000000004,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.9726401364260839,0.9538212720978847,0.4092351312870086,0.9998662692583441,0.04028150714799328,0.008812251215468019,0.010234737572292537,0.01403882996964656,1.0,6.0,0.0,0.0,0.0002817016556091965,10.170257806777954,,,6.0,0.0001
Con-SR3,10.0,0.01,0.020000000000000004,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.9726236200818578,0.9537967032860852,0.40930034744622745,0.9996739861388942,0.04287476464431524,0.008035647635722941,0.008773448657794254,0.011885496441405685,1.0,6.0,0.0,0.0,1.3877787807814457e-17,1.245849609375,0.025595479226995357,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.020000000000000004,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.9726332829005195,0.9538356874225458,0.40864317468060174,0.9998917899883872,0.03428815478953945,0.006310073565549442,0.008178064762417262,0.011540657998093007,1.0,6.0,0.0,0.0,0.0,10.938530921936035,,,6.0,0.0001
SR3,10.0,0.01,0.030000000000000006,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.9400862889603816,0.9005772380102424,0.9299350821508416,0.9970736071859229,0.12561752571583584,0.02101759437663856,0.024180623376733518,0.033326130730081616,1.0,6.0,0.0,0.0,0.0012011748682785525,1.0243473052978516,0.03393221771895328,0.03333333333333333,,
MIOSR,10.0,0.01,0.030000000000000006,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.9402629712865669,0.9010238526153598,0.9218487415572225,0.9995156488549404,0.07602089505532796,0.014098102510815325,0.018963777227407348,0.026784210141945652,1.0,6.0,0.0,0.0,0.00048439781133313015,10.56239652633667,,,6.0,0.0001
Con-SR3,10.0,0.01,0.030000000000000006,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.9401965533349638,0.9007789207131726,0.9238552057358596,0.9984971906948401,0.09366240746622753,0.019252869910563523,0.019348311596189594,0.024132243148982546,1.0,6.0,0.0,0.0,4.85722573273506e-17,1.2345080375671387,0.044984326689694466,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.030000000000000006,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.9402431184448217,0.9010471776761443,0.9204120824099016,0.9995996441465698,0.06583411534000824,0.013779154707025142,0.016218731703192102,0.022488843782637824,1.0,6.0,0.0,0.0,0.0,11.14353895187378,,,6.0,0.0001
SR3,10.0,0.01,0.04000000000000001,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.8976268307092872,0.8346995407984951,1.6565772822471656,0.9929121959526663,0.1986789883578226,0.03795927147756578,0.04052236940674816,0.05369422713527083,1.0,6.0,0.0,0.0,0.001705770233187201,1.0199801921844482,0.06866488450043001,0.03333333333333333,,
MIOSR,10.0,0.01,0.04000000000000001,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.898014935928569,0.8355221836483588,1.6403260580020977,0.9987147779558118,0.12344574006021332,0.024599841799173634,0.03075035761043624,0.04313889923077485,1.0,6.0,0.0,0.0,0.0007227341787333225,11.521900177001953,,,6.0,0.0001
Con-SR3,10.0,0.01,0.04000000000000001,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.897835960504278,0.8347548763998915,1.6474383862909754,0.99559576614277,0.16227715464049458,0.0349003075077431,0.034270267064433556,0.04026619042175028,1.0,6.0,0.0,0.0,4.625929269271485e-18,1.26993727684021,0.06866488450043001,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.04000000000000001,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.8979719050231609,0.8355490698970265,1.6376373515678235,0.9989202470543225,0.10821366423828067,0.025250874295924267,0.027516106014159988,0.036726328223279814,1.0,6.0,0.0,0.0,0.0,11.406217575073242,,,6.0,0.0001
SR3,10.0,0.01,0.05000000000000001,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.8476036055865993,0.761749860218466,2.593847759367006,0.9851700978624894,0.2931954718822171,0.08283708463388482,0.07114837661431352,0.07788333161838534,0.8571428571428571,6.0,1.0,0.0,0.002228984954668542,1.0454199314117432,0.03906939937054617,0.03333333333333333,,
MIOSR,10.0,0.01,0.05000000000000001,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.8483794120022096,0.7632653186523648,2.564593734072515,0.9972015558089687,0.18197411383117548,0.03902841207155782,0.04555185893355863,0.06282256140594833,1.0,6.0,0.0,0.0,0.0009918887899038609,12.345591306686401,,,6.0,0.0001
Con-SR3,10.0,0.01,0.05000000000000001,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.8474644986792392,0.7615849843845277,2.5819973169613437,0.9897714587601387,0.24984816397125234,0.07568193455983689,0.06240198427909208,0.05962366576174505,0.8571428571428571,6.0,1.0,0.0,1.850371707708594e-17,1.2705152034759521,0.044984326689694466,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.05000000000000001,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.8483009016383878,0.7632909752724226,2.5602482650168468,0.9976217480256805,0.16085246107834078,0.03992936946603558,0.041956537876039667,0.05401065869018151,1.0,6.0,0.0,0.0,0.0,12.084998607635498,,,6.0,0.0001
SR3,10.0,0.01,0.06000000000000001,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.7925715280378524,0.6866880584750592,3.7421775760852665,0.9741477658009323,0.39273453147810455,0.11824737785670525,0.10031227546534488,0.10531296589273031,0.8571428571428571,6.0,1.0,0.0,0.002741969350761949,1.0298805236816406,0.03906939937054617,0.03333333333333333,,
MIOSR,10.0,0.01,0.06000000000000001,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.7938981457545209,0.6892579638518819,3.6941848752016604,0.9946906695148913,0.2506297021684546,0.05640690783646404,0.0631918808399791,0.08551435979154731,1.0,6.0,0.0,0.0,0.001286726462507504,12.540993928909302,,,6.0,0.0001
Con-SR3,10.0,0.01,0.06000000000000001,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.7924023468087473,0.6863946938035974,3.7267377974428415,0.980830434229796,0.34451998692466645,0.10496447859698137,0.08647721960038533,0.08214945619293479,0.8571428571428571,6.0,1.0,0.0,1.850371707708594e-17,1.3145864009857178,0.06866488450043001,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.06000000000000001,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.7937706735027645,0.6892822134932336,3.6877926127864438,0.9954508351265927,0.2228269470840519,0.057582710554356965,0.0593314239097457,0.07406058666275528,1.0,6.0,0.0,0.0,0.0,12.88549017906189,,,6.0,0.0001
SR3,10.0,0.01,0.07,31,"(-1.3442634842698717, 2.878362164689362, 1.6984262440582851, 3.0590944499370423)",0.7349057947632714,0.6132196930729383,5.100597847767306,0.959338001592258,0.49890360171033044,0.1576564996155281,0.13290418970735818,0.13540414642715726,0.8571428571428571,6.0,1.0,0.0,0.0032371708631309623,1.0670061111450195,0.044984326689694466,0.03333333333333333,,
