Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
Con-SR3,10.0,0.01,0.04000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.877894694869138,0.8786786518583884,1.6332484234135984,0.9958513389909562,0.1668713966469914,0.020259992671294615,0.018751813007491118,0.02115701441861395,1.0,6.0,0.0,0.0,3.932039878880763e-17,1.2651410102844238,0.0517947467923121,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.04000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.8782136131987903,0.879563204924262,1.6217295671758483,0.9972227733438869,0.1325673429802892,0.02008497901702701,0.01870952549890258,0.01952648505272836,1.0,6.0,0.0,0.0,3.162262118827641e-13,10.632134914398193,,,6.0,0.0001
SR3,10.0,0.01,0.05000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.817939130694174,0.8189517019001042,2.580231415677489,0.9749828455863974,0.34867463872642207,0.10356495746748035,0.0746483548772564,0.0801385250406678,0.6,6.0,4.0,0.0,0.019435559139462783,1.006382942199707,0.012648552168552958,0.03333333333333333,,
MIOSR,10.0,0.01,0.05000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.821753632499493,0.8222781561444799,2.532546098794604,0.9931530159272871,0.18433750561109724,0.03203890178234831,0.02992492777230004,0.031213420710690443,1.0,6.0,0.0,0.0,0.0003920338924056563,12.263530254364014,,,6.0,0.0001
Con-SR3,10.0,0.01,0.05000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.8213757509249637,0.8209475471947332,2.550883069379305,0.9893598075054261,0.26972757087848287,0.034069282167055494,0.03141268418956203,0.03405362577729054,1.0,6.0,0.0,0.0,1.3877787807814457e-17,1.2495815753936768,0.05963623316594643,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.05000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.8217455111505654,0.8223196570157395,2.5318317765641094,0.9938700881752723,0.19760560643722175,0.031593451546053884,0.029584689823872048,0.03071518799034223,1.0,6.0,0.0,0.0,1.6152681044564095e-12,11.369223833084106,,,6.0,0.0001
SR3,10.0,0.01,0.06000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.7556611645526565,0.756637603348278,3.700577543853142,0.9505612529987328,0.49374339251456056,0.14288733960919733,0.09912533023435834,0.10248384532094577,0.6,6.0,4.0,0.0,0.02432458707245121,1.009976863861084,0.014563484775012436,0.03333333333333333,,
MIOSR,10.0,0.01,0.06000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.7615794810145188,0.7604532493591606,3.642571552158309,0.9871034689161918,0.2543279507363828,0.0459484606648588,0.04308783793308979,0.044926299581923845,1.0,6.0,0.0,0.0,0.0005264793037183454,12.473212957382202,,,6.0,0.0001
Con-SR3,10.0,0.01,0.06000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.7611311826008377,0.7584781635543156,3.671770688321112,0.9776667102651079,0.39380644901747075,0.05113656521565996,0.04712304159681626,0.04945463150765361,1.0,6.0,0.0,0.0,1.3877787807814457e-17,1.252854347229004,0.06866488450043001,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.06000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.7615653800109832,0.7605076537746372,3.6415320844792234,0.9883898306407513,0.2727087313739446,0.04534867904097818,0.04262355746277951,0.04407591080503126,1.0,6.0,0.0,0.0,1.6218739314529293e-13,11.972606182098389,,,6.0,0.0001
SR3,10.0,0.01,0.07,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.6920167695788269,0.6928776136742076,5.016060934201294,0.9144072420147371,0.6550298006784372,0.1853984025181822,0.12567218436707583,0.12509902937896936,0.6,6.0,4.0,0.0,0.02922773851322448,1.022275686264038,0.019306977288832496,0.03333333333333333,,
MIOSR,10.0,0.01,0.07,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.7004630394830678,0.6969249221289481,4.950445953205021,0.9782387839735447,0.3320145439316449,0.06187425739437766,0.05820336991283733,0.060664495042479616,1.0,6.0,0.0,0.0,0.000668059343397367,12.375576257705688,,,6.0,0.0001
Con-SR3,10.0,0.01,0.07,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.6998913090066283,0.6941233630488187,4.995065311751272,0.9597674595057761,0.5319517133765722,0.07067614587317776,0.06521041252430511,0.06697108606259583,1.0,6.0,0.0,0.0,6.938893903907228e-18,1.2262699604034424,0.07906043210907697,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.07,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.7004412067000958,0.6969896787182522,4.94905549749671,0.9802953310410889,0.3561716683912104,0.061115098941173285,0.05760979622670451,0.059373293135693284,1.0,6.0,0.0,0.0,5.898591800187111e-13,13.539811134338379,,,6.0,0.0001
SR3,10.0,0.01,0.08,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.629258153129859,0.6299756849498552,6.523886610061764,0.8661982392868603,0.8255054500940204,0.22983669987728983,0.15353589905144957,0.1472643354314861,0.6,6.0,4.0,0.0,0.03403137037308832,0.9886729717254639,0.022229964825261943,0.03333333333333333,,
MIOSR,10.0,0.01,0.08,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.6405016904803332,0.6339958904807013,6.454099981198091,0.9662174083163008,0.41571724707968605,0.07955793950246542,0.07503436101417275,0.07817280633870405,1.0,6.0,0.0,0.0,0.0008107145571356148,12.132665395736694,,,6.0,0.0001
Con-SR3,10.0,0.01,0.08,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.6393204235003014,0.6297602847399368,6.527742545483643,0.932182547232246,0.6901622552039155,0.11146124102953142,0.09027444532405962,0.08611542816074058,0.8571428571428571,6.0,1.0,0.0,6.938893903907228e-18,1.2893168926239014,0.0517947467923121,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.08,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.6404707700028133,0.6340676171960231,6.452351746034821,0.9692172684613795,0.44624684626836375,0.0786435969905433,0.07431396242991688,0.07635889674186647,1.0,6.0,0.0,0.0,1.876343987590919e-12,11.788984298706055,,,6.0,0.0001
SR3,10.0,0.01,0.09000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.5689954757028044,0.5696023535887227,8.22132356873067,0.8065605211728437,0.9999228110756755,0.2752917899168591,0.18218445804252856,0.16858147209034854,0.6,6.0,4.0,0.0,0.03867469342206894,1.0200986862182617,0.025595479226995357,3.3333333333333335,,
MIOSR,10.0,0.01,0.09000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.5831477050541984,0.5733621235413575,8.151267167624527,0.9508802635917734,0.5037975836031193,0.09873778130289307,0.09333962646087524,0.09719114296664355,1.0,6.0,0.0,0.0,0.0009486184654683127,11.93202257156372,,,6.0,0.0001
Con-SR3,10.0,0.01,0.09000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.5816644301598395,0.5680149004498193,8.251946066153074,0.9001394476907303,0.8420222328971733,0.1362970839361,0.1115541782814927,0.10671543376757242,0.8571428571428571,6.0,1.0,0.0,2.0816681711721685e-17,1.277592658996582,0.05963623316594643,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.09000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.5831069484733277,0.5734374969928195,8.149167447021902,0.9549350142537364,0.5412224149494061,0.09768114250137042,0.092502219478491,0.09478074697398575,1.0,6.0,0.0,0.0,9.690674189026065e-13,11.204834938049316,,,6.0,0.0001
SR3,10.0,0.01,0.1,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.5123573088192575,0.5128493064834528,10.105810968300997,0.737750570338249,1.1726430590066612,0.32055287217088757,0.21083597335085838,0.18819507187910736,0.6,6.0,4.0,0.0,0.04303123761949356,1.0689411163330078,0.025595479226995357,3.3333333333333335,,
MIOSR,10.0,0.01,0.1,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.5293067982114469,0.5161586867130947,10.039561460625286,0.9322555238525586,0.5947239148337515,0.11915762930569804,0.11288209789646905,0.11746414575460673,1.0,6.0,0.0,0.0,0.001076528978053444,12.240262508392334,,,6.0,0.0001
Con-SR3,10.0,0.01,0.1,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.5266929034919343,0.5109831906892959,10.146743108266365,0.8669280872813717,0.9968275893468137,0.17919076252245625,0.13687061608592774,0.12850593401796973,0.75,6.0,2.0,0.0,4.625929269271485e-18,1.2971601486206055,0.05963623316594643,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.1,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.5292561733936396,0.51623511903285,10.037121749610979,0.9373872623614374,0.6394851890174265,0.11797899997401777,0.11194381044316465,0.1143914918041311,1.0,6.0,0.0,0.0,8.51334974738549e-12,11.195483207702637,,,6.0,0.0001
SR3,20.0,0.01,0.01,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.9923808156509992,0.9911076427463699,0.09223747936027936,0.999993425483465,0.007571315545670296,0.0016358627603179905,0.0018397424229357581,0.0024966756108794064,1.0,6.0,0.0,0.0,7.387135884322678e-05,1.1788074970245361,0.006250551925273976,3.3333333333333335,,
MIOSR,20.0,0.01,0.01,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.9923808150500384,0.9911076608177773,0.09223730219466666,0.9999933626893174,0.007504507028369206,0.0016401607976408309,0.0018438384265670614,0.0025014477089977394,1.0,6.0,0.0,0.0,7.386060360724718e-05,9.512227535247803,,,6.0,0.01
Con-SR3,20.0,0.01,0.01,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.9923816875467957,0.991120565480713,0.09211993988539764,0.9999965148153815,0.0059656006794647784,0.001484602400765258,0.001508280161664867,0.0018396505173079447,1.0,6.0,0.0,0.0,2.3129646346357427e-18,1.2746758460998535,0.004714866363457394,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.01,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.9923818736005763,0.9911202534724717,0.09212383794505555,0.999997131624669,0.0058524801669710795,0.001429974581599265,0.001442440681047034,0.0017290497674316008,1.0,6.0,0.0,0.0,0.0,10.532387018203735,,,6.0,0.01
SR3,20.0,0.01,0.020000000000000004,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.9701480000956904,0.9652821733166681,0.3684196243323673,0.9999425294395884,0.022534667081853373,0.005993828103165803,0.006207002725911379,0.007681333906948473,1.0,6.0,0.0,0.0,0.00011762841103260073,1.1680543422698975,0.014563484775012436,0.03333333333333333,,
MIOSR,20.0,0.01,0.020000000000000004,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.9701479507092139,0.9652821582208357,0.36841971668650847,0.9999424793666467,0.022491793585838946,0.006027494314966831,0.006245348282082476,0.007735739318391999,1.0,6.0,0.0,0.0,0.0001186068612837159,9.497520923614502,,,6.0,0.01
Con-SR3,20.0,0.01,0.020000000000000004,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.970149339127677,0.9653065206497079,0.3681887464830732,0.9999425700354699,0.023897462991203967,0.0058095663637235595,0.005776723157870804,0.006652032383685502,1.0,6.0,0.0,0.0,2.312964634635743e-17,1.4062960147857666,0.006250551925273976,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.020000000000000004,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.9701505233117431,0.9653029123552841,0.36822716761873364,0.9999603820922462,0.021810325520485972,0.0054535782245804815,0.005417413968284396,0.006066943954725068,1.0,6.0,0.0,0.0,0.0,10.680009603500366,,,6.0,0.01
SR3,20.0,0.01,0.030000000000000006,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.935028909210005,0.9248408801983047,0.828051962156454,0.999718760937206,0.05089050799819776,0.013374226737538386,0.013439611931235643,0.015684139366434202,1.0,6.0,0.0,0.0,0.00013159914616004317,1.1982934474945068,0.022229964825261943,0.03333333333333333,,
MIOSR,20.0,0.01,0.030000000000000006,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.9350337442007217,0.9248557294777318,0.8278892391999713,0.9997943104533539,0.04454648548909699,0.012137834996258114,0.012112277019132065,0.013759427230269017,1.0,6.0,0.0,0.0,5.860083778002253e-05,9.665939331054688,,,6.0,0.01
Con-SR3,20.0,0.01,0.030000000000000006,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.9350286074215794,0.9248549170390441,0.8279024894205598,0.9997046756915811,0.05388871618624147,0.013073691766511419,0.012926029943811526,0.014506950589722734,1.0,6.0,0.0,0.0,2.544261098099317e-17,1.3621189594268799,0.009540954763499945,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.030000000000000006,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.9350332243473556,0.9248574984603657,0.8278725022720925,0.9998090820565093,0.04792156977175875,0.01218282321698251,0.012064762823956396,0.013104834836106583,1.0,6.0,0.0,0.0,0.0,10.591911315917969,,,6.0,0.01
SR3,20.0,0.01,0.04000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.8895305593049923,0.8730666148934669,1.4710363987959527,0.9990970717067986,0.0922969447902129,0.02359608045778927,0.023433119568630877,0.02635003649299139,1.0,6.0,0.0,0.0,0.00011664031577458128,1.2150354385375977,0.03393221771895328,0.03333333333333333,,
MIOSR,20.0,0.01,0.04000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.8895403874754422,0.873104439650777,1.4705676907125222,0.9993726978118511,0.07824790576208186,0.021460441546861886,0.021320759620240468,0.0235361820107568,1.0,6.0,0.0,0.0,7.268204962134854e-05,9.6183180809021,,,6.0,0.0001
Con-SR3,20.0,0.01,0.04000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.8895267151612414,0.8730566880389401,1.471113422644988,0.9990698873114704,0.09536961785095578,0.023159982413718954,0.022843158033175784,0.025259374973358284,1.0,6.0,0.0,0.0,3.23815048849004e-17,1.3551344871520996,0.014563484775012436,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.04000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.889539615743139,0.8731030400814592,1.4705762953358872,0.99941694022301,0.08378586599935102,0.021518306468654432,0.021288503195514952,0.022726671420311928,1.0,6.0,0.0,0.0,0.0,10.687681198120117,,,6.0,0.0001
SR3,20.0,0.01,0.05000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.836536430089591,0.813612230055747,2.2975798285421005,0.9977793798780553,0.1457824731447179,0.03650353283535754,0.03604337778685733,0.03951671038022908,1.0,6.0,0.0,0.0,7.539397043973782e-05,1.1480522155761719,0.044984326689694466,0.03333333333333333,,
MIOSR,20.0,0.01,0.05000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.8365582843788992,0.813759805964253,2.2957396224483233,0.9985168171048956,0.12076447290372974,0.033272758211047096,0.03298981593257792,0.03572671533968452,1.0,6.0,0.0,0.0,8.352444252048008e-05,9.97316861152649,,,6.0,0.0001
Con-SR3,20.0,0.01,0.05000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.836528812223978,0.8135917271894768,2.297772830778876,0.9977661439727823,0.14758097121806668,0.03591468921627212,0.03537846373571306,0.038726905600753425,1.0,6.0,0.0,0.0,1.1564823173178714e-17,1.3506498336791992,0.022229964825261943,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.05000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.8365573077596042,0.8137524016303236,2.2958038666728626,0.9986211657133683,0.12888887648377614,0.03334134605456422,0.032972699813759665,0.03479872259916361,1.0,6.0,0.0,0.0,0.0,10.688887357711792,,,6.0,0.0001
SR3,20.0,0.01,0.06000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.7789227385154681,0.7499722464329543,3.3080497170049856,0.9954254760441792,0.21019975952583425,0.05190686097867294,0.05109173467536228,0.054998265533917956,1.0,6.0,0.0,0.0,1.1603959738956207e-05,1.195586919784546,0.05963623316594643,0.03333333333333333,,
MIOSR,20.0,0.01,0.06000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.7789677718775534,0.7503752464053666,3.302808592945694,0.9970249810576967,0.17148429206117638,0.04741773358450294,0.04696619152955579,0.050161805729228126,1.0,6.0,0.0,0.0,9.128100173122951e-05,10.198476076126099,,,6.0,0.0001
Con-SR3,20.0,0.01,0.06000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.7789134273673837,0.749986709309783,3.30785446612361,0.9954872743862913,0.20960589495765367,0.05115305115389286,0.0503525441539536,0.05469659938657856,1.0,6.0,0.0,0.0,4.625929269271485e-18,1.343858242034912,0.029470517025518096,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.06000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.7789666601568654,0.7503597114344618,3.302959701501618,0.9972346997756913,0.1825795007443832,0.047494656929053664,0.04696314210608499,0.04914959590025658,1.0,6.0,0.0,0.0,0.0,10.866328716278076,,,6.0,0.0001
SR3,20.0,0.01,0.07,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.7192703709741681,0.6851299344326099,4.502804863966484,0.991686622656356,0.2842601614572821,0.06958965370039578,0.06837342454666444,0.0725908837142547,1.0,6.0,0.0,0.0,7.018526872135573e-05,1.1896393299102783,0.07906043210907697,0.03333333333333333,,
MIOSR,20.0,0.01,0.07,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.7193526587489114,0.6859731163884559,4.491109561631112,0.9946831406873977,0.22970920470225215,0.06371985925679031,0.06307867058829558,0.06665868745204295,1.0,6.0,0.0,0.0,9.635494447325411e-05,10.416177988052368,,,6.0,0.0001
Con-SR3,20.0,0.01,0.07,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.7192635865869603,0.6852500078438347,4.501271018059144,0.9919197229858678,0.2804063833855782,0.06866575688055443,0.06756257025992359,0.07293242489850171,1.0,6.0,0.0,0.0,1.3877787807814457e-17,1.36114501953125,0.03906939937054617,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.07,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.7193514827505083,0.6859483792697451,4.491375601073812,0.9950589652458669,0.24411966199500487,0.06380279266038047,0.06308806644133715,0.06559169802319254,1.0,6.0,0.0,0.0,0.0,11.074710130691528,,,6.0,0.0001
SR3,20.0,0.01,0.08,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.6594273881822637,0.6211337303999149,5.886531568732218,0.9855544060509054,0.3750219437722474,0.10886146528072238,0.09283926978223143,0.09238806975426017,0.8571428571428571,6.0,1.0,0.0,0.0001587074560125898,1.1662826538085938,0.03906939937054617,0.03333333333333333,,
MIOSR,20.0,0.01,0.08,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.6598347805916903,0.6228769704518917,5.85989557700189,0.99127925519829,0.2946700102667208,0.08198632393367947,0.08113911329198183,0.08502192185513868,1.0,6.0,0.0,0.0,9.93716680333633e-05,10.556600332260132,,,6.0,0.0001
Con-SR3,20.0,0.01,0.08,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.6597014879440186,0.6217059303892156,5.877795631538829,0.9867681326587437,0.35886176634697925,0.08822572679956817,0.08678879742230666,0.09318288832698962,1.0,6.0,0.0,0.0,2.312964634635743e-17,1.362673044204712,0.0517947467923121,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.08,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.6598335962188464,0.6228429413105542,5.8602995838061265,0.9918970058613711,0.31270003861386253,0.08207329099119022,0.08115912286490132,0.08392242806939532,1.0,6.0,0.0,0.0,0.0,11.085191249847412,,,6.0,0.0001
SR3,20.0,0.01,0.09000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.6014547527293841,0.5600994801098538,7.451424431146425,0.9778425167959665,0.4653671682486946,0.1339808617315947,0.11459949088794177,0.11360013620345688,0.8571428571428571,6.0,1.0,0.0,0.0002602796202781689,1.1813311576843262,0.0517947467923121,0.03333333333333333,,
MIOSR,20.0,0.01,0.09000000000000001,15,"(2.1916862303621505, -2.017556406611873, -2.800018504208568, -0.8699796011477319)",0.6020204346095326,0.5627055270129556,7.408326779617814,0.9866165749045643,0.3655490918614697,0.1020122287865883,0.10094750962775301,0.1050482038549263,1.0,6.0,0.0,0.0,0.00010113214790850172,10.523699283599854,,,6.0,0.0001
