Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.9929012119864442,0.9829756188091816,0.10109330860076012,0.9978737608887662,0.14952838994291862,0.009188518313004719,0.009140191410017031,0.011713585756099043,1.0,6.0,0.0,0.0,0.0007267143928538731,1.4007787704467773,0.0517947467923121,0.03333333333333333,,
MIOSR,10.0,0.01,0.01,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.9942015496157066,0.9847436513220258,0.07424773858180164,0.9999974565972668,0.004809578552938517,0.0005824065413546247,0.000629349638081203,0.0008340872467962335,1.0,6.0,0.0,0.0,1.7829840736708717e-06,18.614022254943848,,,6.0,0.0001
Con-SR3,10.0,0.01,0.01,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.9939828140172574,0.9846550606117077,0.07608258854445418,0.9997192732507418,0.0511204725636706,0.0027049260684551676,0.003337989467904668,0.0046871085522752765,1.0,6.0,0.0,0.0,1.1102230246251565e-15,1.8056156635284424,0.014563484775012436,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.01,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.9942015487323856,0.984743548793536,0.07424940272837384,0.9999980585271034,0.004761027216522864,0.0005561737754128225,0.0006041898007997126,0.0008066542864009207,1.0,6.0,0.0,0.0,4.99866583310767e-12,15.613060712814331,,,8.0,0.0001
SR3,10.0,0.01,0.020000000000000004,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.9762900185290525,0.9418964166102733,0.30817621514634996,0.9986427142695457,0.11677698740392803,0.01325580146266744,0.013085668469839173,0.015415987889693006,1.0,6.0,0.0,0.0,0.0008398682010889377,1.4032723903656006,0.07906043210907697,0.03333333333333333,,
MIOSR,10.0,0.01,0.020000000000000004,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.9771448322036356,0.9426823106454156,0.2970740379452725,0.9999868435967685,0.011065338475040156,0.0014198953796925806,0.0015708004294123707,0.002106347766043015,1.0,6.0,0.0,0.0,7.539445657377593e-06,17.77808928489685,,,6.0,0.0001
Con-SR3,10.0,0.01,0.020000000000000004,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.9770054877977602,0.94261101743213,0.29613072178495786,0.9998305495911834,0.04031122916823489,0.0049844926206217685,0.006372920876749183,0.008974518096465545,1.0,6.0,0.0,0.0,9.62193288008469e-16,1.9782681465148926,0.029470517025518096,0.1,,
Con-MIOSR,10.0,0.01,0.020000000000000004,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.9771448166168932,0.9426833091048188,0.2970593980688916,0.999989852822484,0.010272152435138467,0.0014273356135882055,0.0016325774483955226,0.0022317694980966696,1.0,6.0,0.0,0.0,0.0,15.267072439193726,,,7.0,0.0001
SR3,10.0,0.01,0.030000000000000006,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.9480481325136035,0.879513743379754,0.7335129596309595,0.9955945353254426,0.2115179362590541,0.055421286400518646,0.05225504654863835,0.057018552649600165,0.8571428571428571,6.0,1.0,0.0,0.0011146048483259864,1.3088083267211914,0.09102981779915217,0.03333333333333333,,
MIOSR,10.0,0.01,0.030000000000000006,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.9498111538437131,0.8829179715482973,0.6685204442509737,0.9999483545630825,0.022066842290100037,0.005164766009459622,0.005198859481081312,0.00558077625127773,1.0,6.0,0.0,0.0,2.8141625911066077e-05,18.177290439605713,,,6.0,0.0001
Con-SR3,10.0,0.01,0.030000000000000006,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.9479734986537626,0.8812661447239198,0.6812484220986423,0.9971208866166373,0.1691356493210729,0.011855639091032454,0.014073038956717056,0.01972858378067599,1.0,6.0,0.0,0.0,0.0,1.9947757720947266,0.06866488450043001,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.030000000000000006,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.9497857512969402,0.8829551706125789,0.6677955222944096,0.9999397803035988,0.02428734333559792,0.00914899387494774,0.010365350673122277,0.013784342533386562,1.0,6.0,0.0,0.0,0.0,13.88986086845398,,,6.0,0.0001
SR3,10.0,0.01,0.04000000000000001,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.903020607242152,0.7757633082184363,1.3598436167533405,0.9827607003380905,0.39201504745692184,0.13461959272684235,0.09489149313543213,0.07994119560603366,0.6666666666666666,6.0,3.0,0.0,0.020227204245504924,1.3303229808807373,0.0517947467923121,0.03333333333333333,,
MIOSR,10.0,0.01,0.04000000000000001,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.9136912757091156,0.81527335499128,1.1885713359440881,0.9998417210190093,0.03865404766217194,0.011009454257186501,0.0110748074093992,0.011420186798168475,1.0,6.0,0.0,0.0,5.9677502005121376e-05,20.93441152572632,,,6.0,0.0001
Con-SR3,10.0,0.01,0.04000000000000001,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.9025076872250304,0.8076735356773754,1.283281095856172,0.9846245139901157,0.38860475275425527,0.04339446469998712,0.044493326560435954,0.057545439351741834,0.8571428571428571,6.0,1.0,0.0,2.220446049250313e-16,2.0582263469696045,0.07906043210907697,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.04000000000000001,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.9136903479612747,0.8152920072956804,1.1883200840607007,0.9998603996401781,0.03800371510385285,0.011048253289273554,0.011122961033485715,0.01171512124109475,1.0,6.0,0.0,0.0,0.0,14.314555883407593,,,6.0,0.0001
SR3,10.0,0.01,0.05000000000000001,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.841588954250936,0.6809995810171263,2.2723262632688606,0.959923372971512,0.6374897417392855,0.16979679960839555,0.12034550328416446,0.10444653727335644,0.6666666666666666,6.0,3.0,0.0,0.02493402321960927,1.330472707748413,0.06866488450043001,0.03333333333333333,,
MIOSR,10.0,0.01,0.05000000000000001,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.8705964143320255,0.7469875369016987,1.8571535361470444,0.9996074766433694,0.060795862039650504,0.01890624618789992,0.019086851376004105,0.020553578875489587,1.0,6.0,0.0,0.0,0.00010166783093806114,22.647974729537964,,,6.0,0.0001
Con-SR3,10.0,0.01,0.05000000000000001,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.8386624246394994,0.7221948547171703,2.194089416194664,0.954640624597839,0.665794403575501,0.08287154741904765,0.07095738203252974,0.0827392940851226,0.75,6.0,2.0,0.0,1.8503717077085943e-16,2.0686302185058594,0.05963623316594643,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.05000000000000001,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.8705938170191326,0.7470284362476727,1.8565971161851698,0.9996432097037428,0.0611022288129804,0.01897279347418194,0.019090127723212003,0.0192017108514565,1.0,6.0,0.0,0.0,0.0,14.394749164581299,,,6.0,0.0001
SR3,10.0,0.01,0.06000000000000001,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.7608460592518271,0.5829244886913498,3.6162355909119928,0.9145169911794746,0.9613624213029734,0.20217202518081387,0.14451919216923406,0.1303680648120298,0.6666666666666666,6.0,3.0,0.0,0.028235631555020593,1.2701599597930908,0.06866488450043001,0.03333333333333333,,
MIOSR,10.0,0.01,0.06000000000000001,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.8224573708884497,0.6820789128632172,2.6741352798289384,0.999169101920393,0.08832358378426838,0.028804218600392402,0.029168538861633828,0.032116701375084045,1.0,6.0,0.0,0.0,0.0001535105344394073,21.10631251335144,,,6.0,0.0001
Con-SR3,10.0,0.01,0.06000000000000001,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.7565567215192376,0.6332749843111474,3.4369514961435343,0.9025031384866631,0.9771413475168457,0.11194757708506356,0.09570975302742073,0.11339610594436422,0.75,6.0,2.0,0.0,2.590520390792032e-16,2.0056281089782715,0.07906043210907697,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.06000000000000001,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.8224516914645993,0.6821533858488509,2.6730880287201604,0.9992311505516536,0.08995150006320167,0.02890558480694674,0.029107326927845487,0.02975545643927291,1.0,6.0,0.0,0.0,0.0,14.649707078933716,,,6.0,0.0001
SR3,10.0,0.01,0.07,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.7352403156381433,0.023908013184789134,11.349637479421581,0.5256277080793234,2.108451070533442,0.3102642086516126,0.1805410504153928,0.1516970285883064,0.42857142857142855,6.0,8.0,0.0,0.08457886415084918,1.250793695449829,0.03393221771895328,0.03333333333333333,,
MIOSR,10.0,0.01,0.07,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.7711478538432659,0.6221841699542,3.6393248919271826,0.9984359304349939,0.12102246579697948,0.040635746317320164,0.041245374620679495,0.046020718742407984,1.0,6.0,0.0,0.0,0.0002144941759799022,20.850800037384033,,,6.0,0.0001
Con-SR3,10.0,0.01,0.07,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.7467205241498802,0.3472299976948893,8.789682310106338,0.606719408121074,1.853189835718825,0.20031788519566568,0.13298506066934748,0.14639469198340294,0.5454545454545454,6.0,5.0,0.0,0.015749000476782442,1.898179292678833,0.0517947467923121,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.07,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.7711372688723839,0.6223040748111959,3.6375538197061563,0.998536192792506,0.12431587857738584,0.04077890317584423,0.04110231049390438,0.04272410233019541,1.0,6.0,0.0,0.0,0.0,14.34938383102417,,,6.0,0.0001
SR3,10.0,0.01,0.08,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.6403105711072663,0.011610782821118715,15.929132714390676,0.4504674051936502,2.299205672278723,0.30400437710233996,0.19726301141770614,0.17079520086213382,0.5454545454545454,6.0,5.0,0.0,0.035088649000409484,1.2185916900634766,0.06866488450043001,3.3333333333333335,,
MIOSR,10.0,0.01,0.08,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.7183542108293113,0.5676043477417774,4.7524693575457935,0.9973066621520685,0.1586409022407622,0.05431775568131929,0.05522928357604912,0.062157660693943906,1.0,6.0,0.0,0.0,0.00028381400710985233,21.228278398513794,,,6.0,0.0001
Con-SR3,10.0,0.01,0.08,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.684899435288524,0.13187177325068034,13.58126416990712,0.3572424004958864,2.36479693604195,0.2450996210181015,0.16166073623794008,0.17785311106779034,0.5454545454545454,6.0,5.0,0.0,0.01938166288150171,1.7422754764556885,0.05963623316594643,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.08,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.7183365849585686,0.5677812548256387,4.74969462692232,0.9974597778167628,0.1639280702546225,0.05450955853190409,0.05498938796343493,0.05780019135158809,1.0,6.0,0.0,0.0,0.0,14.33445143699646,,,6.0,0.0001
SR3,10.0,0.01,0.09000000000000001,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.6301890693494403,-0.45948545954679687,24.964929226160972,-0.06831783136263316,3.175907771349861,0.39718660685197216,0.22241766952542952,0.1985595802510972,0.375,6.0,10.0,0.0,0.07822549132615712,1.1978468894958496,0.019306977288832496,0.03333333333333333,,
MIOSR,10.0,0.01,0.09000000000000001,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.6654982566118003,0.5180435930779912,6.013253020067134,0.9956732958233561,0.20089335628490995,0.06975326808269913,0.07101868540721658,0.08040254607093078,1.0,6.0,0.0,0.0,0.000360589924944546,22.11878752708435,,,6.0,0.0001
Con-SR3,10.0,0.01,0.09000000000000001,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.6404246046977251,-0.09603562575668173,19.666289598804862,-0.1442619504818226,3.1518796341717144,0.3163370881478946,0.19308696842763398,0.20994979139469194,0.46153846153846156,6.0,7.0,0.0,0.007073222078539998,1.7743706703186035,0.03906939937054617,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.09000000000000001,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.6654712706222539,0.5182881755742659,6.009149892000379,0.9958966250679564,0.20848631333198986,0.07000043014056523,0.07066951077420808,0.074873318783513,1.0,6.0,0.0,0.0,0.0,14.595723628997803,,,6.0,0.0001
SR3,10.0,0.01,0.1,33,"(-1.5801574721877218, -0.31431369945148724, -0.5595754380813474, -1.506081460345836)",0.586680001097475,-0.5871287312294347,32.66607319648567,-0.4351092895627837,3.6536419689066486,0.40897973729165443,0.23939390581821496,0.22843114152771452,0.42857142857142855,6.0,8.0,0.0,0.047678816793430646,1.1831448078155518,0.0517947467923121,0.03333333333333333,,
