Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
Con-SR3,10.0,0.01,0.030000000000000006,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.9224624548638987,0.9161757691779222,0.791844721552028,0.997718069862285,0.17072703339101453,0.07007656710437749,0.0682457398998618,0.07773022335493418,0.8571428571428571,6.0,1.0,0.0,1.4802973661668753e-16,1.4513623714447021,0.05963623316594643,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.030000000000000006,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.9233454302210538,0.9185673058330129,0.7569178488727468,0.9998322317416439,0.041260497539296885,0.013154318837648993,0.013183988168229618,0.014217465493799653,1.0,6.0,0.0,0.0,0.0,15.930900812149048,,,6.0,0.0001
SR3,10.0,0.01,0.04000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.8168054272428799,0.7886113603411916,2.436873980779729,0.9447929242063806,0.8636772548372749,0.20440064203882208,0.13990830681179034,0.1375756978559092,0.6,6.0,4.0,0.0,0.034069571676968835,1.2779107093811035,0.0517947467923121,3.3333333333333335,,
MIOSR,10.0,0.01,0.04000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.8708938138039034,0.8639483416013525,1.3441879536803656,0.9995220583837225,0.061568875783516955,0.020695135914546487,0.020729220480662884,0.02166358254895495,1.0,6.0,0.0,0.0,0.00023108395577706858,19.94999098777771,,,6.0,0.01
Con-SR3,10.0,0.01,0.04000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.8681089463831266,0.8607430519780002,1.396658204623811,0.994223113434008,0.2767791735737989,0.1032735628212564,0.10032646155736494,0.11598442315591195,0.8571428571428571,6.0,1.0,0.0,8.326672684688674e-17,1.5867838859558105,0.09102981779915217,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.04000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.8708790766990315,0.8638956262486713,1.3445558178042414,0.999538154923021,0.06839433533585276,0.02108127719321634,0.02114713251285438,0.02311986813993716,1.0,6.0,0.0,0.0,0.0,15.140860319137573,,,6.0,0.0001
SR3,10.0,0.01,0.05000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.7245713373604594,0.6855227603069246,3.8353104174119226,0.9004136156409703,1.149542890336456,0.2745940405713656,0.1906660136854835,0.1916597010238452,0.6,6.0,4.0,0.0,0.042310484751375665,1.1596293449401855,0.07906043210907697,0.03333333333333333,,
MIOSR,10.0,0.01,0.05000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.8109812506885932,0.8026195933848442,2.0981338061048875,0.9989524840391615,0.09123447524867342,0.030184685836508768,0.030189952028257874,0.030810955363183123,1.0,6.0,0.0,0.0,0.0003068277476917722,21.245190382003784,,,6.0,0.01
Con-SR3,10.0,0.01,0.05000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.7909277683458,0.7290255780838868,3.1525526229621423,0.952404400902523,0.6630085881568467,0.2478861557524208,0.16407954781503853,0.16671866491682197,0.5454545454545454,6.0,5.0,0.0,0.016100714184468096,1.525294303894043,0.0517947467923121,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.05000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.8109566715990874,0.802532424741695,2.0988646950867924,0.9989717315233879,0.10195388000094316,0.03070029559928511,0.030823571559854893,0.034032458417823874,1.0,6.0,0.0,0.0,0.0,15.36354947090149,,,6.0,0.0001
SR3,10.0,0.01,0.06000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.6642757672869148,0.48767313236225174,6.966770673035647,0.8851752811481288,1.2607050169235667,0.4148832014164941,0.2577201807436448,0.25099011685392725,0.46153846153846156,6.0,7.0,0.0,0.029153090332747957,1.1969325542449951,0.0517947467923121,0.03333333333333333,,
MIOSR,10.0,0.01,0.06000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.7472347594661493,0.7385052117846473,3.0177315819224764,0.9979959834176467,0.12625556553972037,0.041275704831564494,0.041256939661278136,0.041335442534408795,1.0,6.0,0.0,0.0,0.00039015876639545793,19.79322600364685,,,6.0,0.01
Con-SR3,10.0,0.01,0.06000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.7172455404739251,0.6361316179680909,4.55037142406656,0.9255435252852665,0.8465812395464459,0.3169196376148321,0.2097877699568122,0.2150649133769018,0.5454545454545454,6.0,5.0,0.0,0.019016255365752133,1.5586438179016113,0.05963623316594643,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.06000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.7471974283803737,0.7383739355116181,3.019028780996205,0.9980121144647136,0.14163409698135979,0.041933459890735034,0.042137929732905935,0.04687574813450113,1.0,6.0,0.0,0.0,0.0,14.799817323684692,,,6.0,0.0001
SR3,10.0,0.01,0.07,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.5791959212257713,0.31889571753715085,10.04589197024135,0.8248291714022107,1.5386004227980852,0.5122841343725171,0.3191114014741403,0.30951372049356995,0.46153846153846156,6.0,7.0,0.0,0.036301379729931006,1.1883304119110107,0.05963623316594643,0.03333333333333333,,
MIOSR,10.0,0.01,0.07,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.6826891670286398,0.6746008140939186,4.101986945982839,0.9965240148546837,0.1663285894313303,0.053880249030557915,0.053844950237742675,0.05450337816097284,1.0,6.0,0.0,0.0,0.00048114205812876026,19.603745460510254,,,6.0,0.01
Con-SR3,10.0,0.01,0.07,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.6401374077733809,0.5411839137278143,6.207548420282194,0.889727413759392,1.0475897599782802,0.38958817596442497,0.2579430156750184,0.26570159590834663,0.5454545454545454,6.0,5.0,0.0,0.021753833595881053,1.5713412761688232,0.07906043210907697,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.07,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.6826361058109929,0.6744155849088855,4.104111541746848,0.9965265998380509,0.18707801902028212,0.054692666492739246,0.055003990332266856,0.06155601815572109,1.0,6.0,0.0,0.0,0.0,14.773315668106079,,,6.0,0.0001
SR3,10.0,0.01,0.08,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.5202159905566982,0.052989329850648026,14.658376269587851,0.7262561607585708,1.9148715316431002,0.6234156929494086,0.38073861774701767,0.3669022216351541,0.42857142857142855,6.0,8.0,0.0,0.0538742395753786,1.1341111660003662,0.0517947467923121,3.3333333333333335,,
MIOSR,10.0,0.01,0.08,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.6196449424669287,0.6129689572425454,5.34980129121918,0.9944022522630286,0.21111142492419477,0.0679018372258309,0.06785921485140956,0.06945438597720355,1.0,6.0,0.0,0.0,0.0005797554568576132,19.33405566215515,,,6.0,0.01
Con-SR3,10.0,0.01,0.08,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.5889956442650348,0.28893425887241725,9.956881741146155,0.6873925131800431,1.4508144649693215,0.5023995987690889,0.31000913237127614,0.31875217671306366,0.42857142857142855,6.0,8.0,0.0,7.216449660063518e-16,1.5418579578399658,0.03906939937054617,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.08,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.6195731600105503,0.6127198815985381,5.353076530040926,0.9943765320490998,0.23788581838143852,0.06888109756545018,0.06932622302035651,0.07796682684661183,1.0,6.0,0.0,0.0,0.0,13.457651615142822,,,6.0,0.0001
SR3,10.0,0.01,0.09000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.4485915693706132,-0.1287810241039461,19.064069785672444,0.6329681829891198,2.200408324434459,0.7199769298191047,0.44006771599445016,0.4213999399801913,0.42857142857142855,6.0,8.0,0.0,0.06233872026432116,1.200460433959961,0.0517947467923121,3.3333333333333335,,
MIOSR,10.0,0.01,0.09000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.5596803702816323,0.5548811749135389,6.759995395574013,0.9914962010047891,0.26023122943764,0.08323700620854155,0.08319729918100015,0.08590017534824668,1.0,6.0,0.0,0.0,0.0006858897282275081,19.696863889694214,,,6.0,0.01
Con-SR3,10.0,0.01,0.09000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.48060541378799415,0.14827956442325063,12.729228194050993,0.5805725370630148,1.7381112654173034,0.5599288288255022,0.360141698160847,0.3715825624246101,0.5,6.0,6.0,0.0,1.4432899320127035e-15,1.5704824924468994,0.06866488450043001,3.3333333333333335,,
Con-MIOSR,10.0,0.01,0.09000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.5595868968390643,0.5545584852113428,6.7648096221800955,0.9914232786226922,0.2936229072332757,0.08439478311636987,0.08500135255015964,0.09599071903665102,1.0,6.0,0.0,0.0,0.0,13.731878519058228,,,6.0,0.0001
SR3,10.0,0.01,0.1,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.508873534959758,-0.8539711911488044,35.94182732272867,0.3846339422913312,2.9923918017598865,0.8383401073735915,0.49747973756007946,0.4721594658761967,0.375,6.0,10.0,0.0,0.08914949489151791,1.1839120388031006,0.019306977288832496,3.3333333333333335,,
MIOSR,10.0,0.01,0.1,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.5037558521661107,0.501013369160073,8.331333754101449,0.9876766036660694,0.31329153920163677,0.09977690486644303,0.09975085154989578,0.1037149289962459,1.0,6.0,0.0,0.0,0.0007993513796370663,20.28758406639099,,,6.0,0.01
Con-SR3,10.0,0.01,0.1,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.464605509966351,0.06886745329571903,15.854462471439343,0.4858737005706043,1.9306587355040417,0.6693026502770748,0.4116731124578447,0.4217877547764224,0.42857142857142855,6.0,8.0,0.0,2.9605947323337506e-16,1.6030588150024414,0.05963623316594643,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.1,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.5036377589117262,0.5006076330560114,8.338141727588912,0.9875339783942394,0.35382783131832357,0.10112420741443832,0.1019199672044263,0.11550108472717491,1.0,6.0,0.0,0.0,0.0,13.234674215316772,,,6.0,0.0001
SR3,20.0,0.01,0.01,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.9908736682404986,0.9918275484242236,0.07477546087882277,0.9999946836443734,0.006937650414993267,0.0017515596777030907,0.001879746257206478,0.0024542806459880717,1.0,6.0,0.0,0.0,5.610462842214198e-05,1.2303590774536133,0.006250551925273976,3.3333333333333335,,
MIOSR,20.0,0.01,0.01,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.9908742038142062,0.9918294980500557,0.07475667240581457,0.9999943337992796,0.007035922313434875,0.0016990452570802108,0.0018829401506825106,0.002544420461076391,1.0,6.0,0.0,0.0,3.154566855721047e-05,10.305422306060791,,,6.0,0.01
Con-SR3,20.0,0.01,0.01,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.9908738283333701,0.9918293710458022,0.07475739439104517,0.9999934867568582,0.005552986322387364,0.001737380240058778,0.001743978008969623,0.0020875172306025203,1.0,6.0,0.0,0.0,1.850371707708594e-17,1.3344597816467285,0.004094915062380427,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.01,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.9908739001248024,0.9918291406702584,0.07475955741172137,0.9999947925114686,0.005325580849714501,0.0017208605499449473,0.0017419962591666172,0.002144506269207036,1.0,6.0,0.0,0.0,7.996555732396142e-11,10.829102754592896,,,6.0,0.01
SR3,20.0,0.01,0.020000000000000004,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.9643993652758955,0.9680039619914833,0.29882114934967696,0.9999472295776954,0.02281812667319603,0.005403986876072648,0.005645215703700421,0.0070622751447199095,1.0,6.0,0.0,0.0,0.00015539891915780646,1.187683343887329,0.010985411419875584,3.3333333333333335,,
MIOSR,20.0,0.01,0.020000000000000004,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.9644039938106069,0.9680231589888931,0.2986333013312735,0.9999548981226483,0.02089134086839454,0.0052526767329136624,0.005536948621368645,0.007143176800060935,1.0,6.0,0.0,0.0,7.77529139018134e-05,10.214105606079102,,,6.0,0.01
Con-SR3,20.0,0.01,0.020000000000000004,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.9644018383212777,0.9680233287027956,0.29862961580491465,0.9999510399857989,0.017007007000703726,0.005355721937495565,0.005335042398505419,0.0060850787225407155,1.0,6.0,0.0,0.0,6.938893903907228e-18,1.4079842567443848,0.0071968567300115215,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.020000000000000004,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.9644021852912175,0.968022176655578,0.29864049265460224,0.9999598107148877,0.016208852266353067,0.0053065598681385365,0.005296105341560651,0.006157445135367978,1.0,6.0,0.0,0.0,1.2594031373325265e-10,11.037190914154053,,,6.0,0.01
SR3,20.0,0.01,0.030000000000000006,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.9230404444996949,0.9304713788311205,0.6717109659718328,0.999774884919012,0.047801436826058384,0.011052967417799292,0.011421246955963181,0.013909828635050636,1.0,6.0,0.0,0.0,0.00029512330261317887,1.2732880115509033,0.016768329368110083,3.3333333333333335,,
MIOSR,20.0,0.01,0.030000000000000006,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.9230577409996421,0.9305480176091214,0.6709381674161431,0.999826027464452,0.042035661123731374,0.010760165982106851,0.011122747769077134,0.013889113751264781,1.0,6.0,0.0,0.0,0.00013849509094267473,10.216338872909546,,,6.0,0.01
Con-SR3,20.0,0.01,0.030000000000000006,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.9230512701355497,0.930550560504559,0.6709081463811077,0.9998175957589798,0.03468777501684372,0.010951354980520576,0.010890370045875309,0.01208228117746557,1.0,6.0,0.0,0.0,9.25185853854297e-18,1.5128250122070312,0.010985411419875584,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.030000000000000006,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.9230521865249274,0.9305475197339773,0.67093755720918,0.9998428775441575,0.033422717626810504,0.010856308245562456,0.010795583616527209,0.01213251201317056,1.0,6.0,0.0,0.0,0.0,10.909452438354492,,,9.0,0.01
SR3,20.0,0.01,0.04000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.8702754019154145,0.8820531987056663,1.192968777749574,0.9993553715278516,0.08144489461536435,0.018653125209856417,0.01916134539733666,0.02292993952488276,1.0,6.0,0.0,0.0,0.00047043246057692595,1.219620704650879,0.019306977288832496,3.3333333333333335,,
MIOSR,20.0,0.01,0.04000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.8703188661277443,0.8822548465582847,1.1908472063228683,0.9995251821394691,0.07036401262365624,0.01817351942851347,0.018610258705762675,0.02272420364928207,1.0,6.0,0.0,0.0,0.00021343162760659637,10.248103380203247,,,6.0,0.01
Con-SR3,20.0,0.01,0.04000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.8703043799521677,0.8822641438563834,1.1907423159471353,0.999513086951942,0.058479163907155796,0.018476245007872438,0.018367318936414065,0.020022626082685457,1.0,6.0,0.0,0.0,1.61907524424502e-17,1.4027912616729736,0.016768329368110083,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.04000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.8703062364079984,0.8822581058698007,1.1908030639559333,0.9995633085714957,0.05692897950581384,0.01832188394972194,0.018200567807637555,0.020014769292951207,1.0,6.0,0.0,0.0,0.0,10.977933168411255,,,7.0,0.01
SR3,20.0,0.01,0.05000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.8099504053527145,0.825977205496614,1.8620189144785453,0.99853977187215,0.1231099324761066,0.02811309052862702,0.028793339092564884,0.034033787170692165,1.0,6.0,0.0,0.0,0.0006750680863147548,1.2313742637634277,0.022229964825261943,3.3333333333333335,,
MIOSR,20.0,0.01,0.05000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.8100362691692378,0.8263909651149326,1.8574287109644945,0.9989469474425908,0.10563255747618909,0.0274278725604803,0.027939597257579087,0.033571085007007895,1.0,6.0,0.0,0.0,0.00030202291097538675,10.872910499572754,,,6.0,0.01
Con-SR3,20.0,0.01,0.05000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.8100090604722696,0.8264139767135323,1.857164028224771,0.9989364754678529,0.08816649349377045,0.027865321786027863,0.0277031354897694,0.029832357827283107,1.0,6.0,0.0,0.0,4.625929269271485e-18,1.4173171520233154,0.025595479226995357,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.05000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.8100122735000943,0.826403867929747,1.857271150860477,0.9990159127243651,0.08653142618061886,0.02763805893322029,0.02744895560675275,0.02973207211382145,1.0,6.0,0.0,0.0,0.0,11.988616704940796,,,6.0,0.01
SR3,20.0,0.01,0.06000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.7457116112339335,0.7654259907679382,2.678138480910544,0.9971666686992264,0.17204598479226146,0.039353862844111215,0.04022694655906383,0.04711391822670585,1.0,6.0,0.0,0.0,0.0009020491449455668,1.2190232276916504,0.025595479226995357,3.3333333333333335,,
MIOSR,20.0,0.01,0.06000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.7458555542041398,0.7661437615359539,2.6696687509214296,0.9979681438172108,0.14751515954319433,0.03844291332664631,0.03903216321375674,0.046334933550797874,1.0,6.0,0.0,0.0,0.0004035435487638045,10.872254371643066,,,6.0,0.01
Con-SR3,20.0,0.01,0.06000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.7458101967206943,0.7661898963135705,2.6691137955845807,0.9979707340028753,0.12347008320997148,0.039037929270584415,0.03881884906512559,0.04142237811579186,1.0,6.0,0.0,0.0,4.625929269271485e-18,1.3674721717834473,0.03393221771895328,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.06000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.7458151901111981,0.7661748555214438,2.669283362296974,0.9980761733474763,0.12195468449471188,0.03872403744669174,0.038461978292102295,0.04119682552651094,1.0,6.0,0.0,0.0,0.0,12.617858409881592,,,6.0,0.01
SR3,20.0,0.01,0.07,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.6806327656134041,0.7032077703490074,3.640430311047102,0.9950748235040457,0.22745133469751616,0.05228973933218197,0.05335759003454562,0.062047638142533224,1.0,6.0,0.0,0.0,0.0011443249483186872,1.2742822170257568,0.029470517025518096,3.3333333333333335,,
MIOSR,20.0,0.01,0.07,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.6808468381175692,0.7043102526397683,3.6264963156079117,0.9964537175230355,0.19562182828157415,0.051124600973065745,0.051794522732337034,0.06090567639486322,1.0,6.0,0.0,0.0,0.0005171011198339658,11.316909074783325,,,6.0,0.01
Con-SR3,20.0,0.01,0.07,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.6807775292886727,0.7043909078835311,3.625467083282576,0.9964884543062918,0.16405782795304472,0.051899561462336354,0.051621476816731515,0.05469040695250882,1.0,6.0,0.0,0.0,2.3129646346357427e-18,1.4793879985809326,0.03906939937054617,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.07,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.6807846959153143,0.7043704306728968,3.6257145957899475,0.996606275128468,0.16286539424903895,0.051485196196532676,0.0511467547653083,0.05430804335026218,1.0,6.0,0.0,0.0,0.0,12.79585576057434,,,6.0,0.01
SR3,20.0,0.01,0.08,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.6170550803381543,0.6415784365193068,4.747824834732302,0.9921128524631213,0.2885195622363512,0.06680082855539239,0.06806945319892471,0.07870036016711135,1.0,6.0,0.0,0.0,0.001395296155174271,1.262460470199585,0.03906939937054617,3.3333333333333335,,
MIOSR,20.0,0.01,0.08,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.617345754555038,0.6431227753573572,4.7268071901980235,0.9942630508676539,0.2495104233448276,0.06536711259499782,0.06612102336824036,0.07716045562659302,1.0,6.0,0.0,0.0,0.0006416594900641587,11.44369101524353,,,6.0,0.01
Con-SR3,20.0,0.01,0.08,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.6172466480436979,0.6432506703900165,4.725059906450676,0.9943577454062661,0.20955421438564592,0.06634382536650393,0.06600609529904451,0.06952328764065163,1.0,6.0,0.0,0.0,2.0816681711721685e-17,1.4261224269866943,0.0517947467923121,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.08,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.6172563181003649,0.6432247006515783,4.725398404726245,0.9944616077210829,0.20888351589258053,0.06581505208706791,0.0653984677695328,0.06895360674892892,1.0,6.0,0.0,0.0,0.0,12.62056279182434,,,6.0,0.01
SR3,20.0,0.01,0.09000000000000001,23,"(0.10868580963018859, 2.8083488651479707, 1.6679328598900733, -1.3672472359670516)",0.556591482717935,0.5821962380023533,5.999108329528345,0.9881456248358808,0.35447079529729975,0.08276669151428113,0.0842382147367235,0.09692876237607662,1.0,6.0,0.0,0.0,0.0016491613032610698,1.1852836608886719,0.044984326689694466,3.3333333333333335,,
