Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9927320005886335,0.9880673725914328,0.11138546503324098,0.9983801915250942,0.12695911097138443,0.008085139972621643,0.009400535316699113,0.012945584067011628,1.0,6.0,0.0,0.0,0.00011307283998353984,1.1838645935058594,0.044984326689694466,0.03333333333333333,,
MIOSR,10.0,0.01,0.01,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9938935828963691,0.989416345833385,0.08971975874816318,0.9999194690185922,0.02639957899081217,0.001626747183127266,0.0014558720504923618,0.001874311688240926,0.8571428571428571,6.0,1.0,0.0,0.00027166067527710323,11.7086660861969,,,7.0,0.01
Con-SR3,10.0,0.01,0.01,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9926127315220832,0.9878510350855393,0.11416088198236399,0.9976441412917408,0.12545796991410413,0.007292072986289348,0.009796942471238263,0.013840819965476925,1.0,6.0,0.0,0.0,5.088522196198634e-17,1.5404613018035889,0.03393221771895328,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.01,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9938913820649216,0.9895212771309606,0.0890862134350121,0.9999874387675239,0.01057954114820395,0.001482515766043894,0.001412294693736027,0.0015942279768742518,1.0,6.0,0.0,0.0,0.0,10.81492304801941,,,9.0,0.0001
SR3,10.0,0.01,0.020000000000000004,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9703782553079521,0.9483013651786398,0.4913591529976348,0.9905532597907772,0.3078143849431273,0.017004946151791652,0.018232837005834186,0.0249004316529835,1.0,6.0,0.0,0.0,0.0003912656728870395,1.1321990489959717,0.09102981779915217,0.03333333333333333,,
MIOSR,10.0,0.01,0.020000000000000004,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9759771054290298,0.9597240474318729,0.3569589669107232,0.9998551666838515,0.03887907870195464,0.0047456833448269705,0.004389167203422644,0.004923016263411961,0.8571428571428571,6.0,1.0,0.0,0.00038837333969687985,11.004040241241455,,,7.0,0.01
Con-SR3,10.0,0.01,0.020000000000000004,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9702357443430125,0.9512817491441339,0.4799279480245471,0.9883590520184361,0.28161462765994416,0.01469098889224428,0.01801229639527337,0.02530762420294863,1.0,6.0,0.0,0.0,3.885780586188048e-16,1.5512256622314453,0.03906939937054617,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.020000000000000004,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9759688731367508,0.9598626695908739,0.3560632692118708,0.9999290204728778,0.02537758050874414,0.004657822209475748,0.004492526319150309,0.004493414693992004,1.0,6.0,0.0,0.0,0.0,10.963942527770996,,,6.0,0.0001
SR3,10.0,0.01,0.030000000000000006,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9266896949224738,0.6968993760005173,2.4264469863654208,0.9151416275173574,0.9593625914889252,0.1369061601390345,0.08931998805170882,0.08479531127057904,0.6,6.0,4.0,0.0,0.07009475642528219,1.1727113723754883,0.06866488450043001,0.03333333333333333,,
MIOSR,10.0,0.01,0.030000000000000006,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.947382448237059,0.9148961163394073,0.8021099391963658,0.9996150887326737,0.06120508393013714,0.009477355970716424,0.009170438207870779,0.00928141272647287,1.0,6.0,0.0,0.0,0.00045045682738752146,12.775225400924683,,,6.0,0.01
Con-SR3,10.0,0.01,0.030000000000000006,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9300020496924948,0.8948276457384237,1.0826670409575485,0.9567318796052409,0.5232368844465474,0.03541917805988537,0.03208708422193022,0.036264185537856264,0.8571428571428571,6.0,1.0,0.0,0.008821698927881429,1.5260519981384277,0.0517947467923121,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.030000000000000006,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9473800228007597,0.9150977384309358,0.8007112189486258,0.999782030325264,0.04471127650877334,0.00967960187876028,0.009463221546441034,0.010033064914957146,1.0,6.0,0.0,0.0,0.0,11.624598503112793,,,6.0,0.0001
SR3,10.0,0.01,0.04000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.8892452346000749,0.38512727966794374,5.857078185883439,0.7972905907222101,1.4931305438700762,0.22063787026579015,0.12620786179214236,0.11107920855977749,0.5,6.0,6.0,0.0,0.08203995031657625,1.143803596496582,0.05963623316594643,0.03333333333333333,,
MIOSR,10.0,0.01,0.04000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9098398696832926,0.8602056201657311,1.4223997976920932,0.9995325328042727,0.07600049488247576,0.015928142795241382,0.016041618555668137,0.017086703702619332,1.0,6.0,0.0,0.0,0.0003353629822344384,13.176912307739258,,,6.0,0.01
Con-SR3,10.0,0.01,0.04000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.877704005927328,0.8200637259936606,1.991257133261749,0.9151052951902849,0.7387882937679725,0.04760529151380577,0.04040469238496877,0.043467319814602945,0.8571428571428571,6.0,1.0,0.0,0.011640868891713818,1.5462918281555176,0.06866488450043001,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.04000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9098384400236188,0.8601743014728154,1.4225918259028822,0.99948982057318,0.0686212470181642,0.016511743461931253,0.016302089249934648,0.01785896289415634,1.0,6.0,0.0,0.0,0.0,11.897135496139526,,,6.0,0.0001
SR3,10.0,0.01,0.05000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.8446331892415233,0.05444011058770587,9.854076467710371,0.6503317190883486,1.89426119912589,0.30846947002532843,0.15949559398698993,0.13255495772770864,0.4,6.0,9.0,0.0,0.096009771192824,1.107208251953125,0.016768329368110083,3.3333333333333335,,
MIOSR,10.0,0.01,0.05000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.865379317781402,0.7998328349917092,2.2203175080362403,0.9990956707717643,0.10946577870956484,0.024862576834254694,0.024842261716640467,0.027566361667517136,1.0,6.0,0.0,0.0,0.00013921856822601367,13.18438720703125,,,6.0,0.0001
Con-SR3,10.0,0.01,0.05000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.8521448584220677,0.6239847021124552,5.218109374375875,0.7390457420076655,1.0414052143999344,0.08136665626833632,0.058713189137708045,0.053781128730051364,0.75,6.0,2.0,0.0,0.014548393372528987,1.5440399646759033,0.0517947467923121,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.05000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.8653790541621447,0.7997389856646239,2.2210685127021588,0.9989839714788842,0.0970235343188812,0.025103797602288817,0.024963930864637888,0.027898401907805126,1.0,6.0,0.0,0.0,0.0,11.81561017036438,,,6.0,0.0001
SR3,10.0,0.01,0.06000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.789580643505513,-0.2608043532661411,14.36194612390509,0.5086277453130161,2.2546059410188084,0.34309131768491086,0.17981916836993242,0.1480661361673936,0.4,6.0,9.0,0.0,0.11226732340285296,1.109778642654419,0.022229964825261943,3.3333333333333335,,
MIOSR,10.0,0.01,0.06000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.8161125220689591,0.7373646839777938,3.19644918835829,0.9980167324603283,0.15874557633972602,0.03557141007624264,0.0354844674597932,0.04034297489357075,1.0,6.0,0.0,0.0,0.00010570550981753996,12.958521842956543,,,6.0,0.0001
Con-SR3,10.0,0.01,0.06000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.7977251873712836,0.48243086132508595,7.757044919755987,0.611056293289354,1.277458487756125,0.09784879839010076,0.06813109634460754,0.05701091860285956,0.75,6.0,2.0,0.0,0.01692399134688537,1.5597312450408936,0.06866488450043001,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.06000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.8161123587001977,0.7374884771417491,3.195326044682008,0.9981866762715516,0.12976724656229233,0.035398976862434095,0.03539421147414033,0.04008846867069171,1.0,6.0,0.0,0.0,0.0,11.873979568481445,,,6.0,0.01
SR3,10.0,0.01,0.07,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.7637069396906189,-0.5346890404730604,19.515164282868547,0.3171175694394681,2.5918033265783484,0.37076226505192794,0.1947667391397635,0.15745826967672077,0.375,6.0,10.0,0.0,0.11376382388403637,1.1319310665130615,0.012648552168552958,0.03333333333333333,,
MIOSR,10.0,0.01,0.07,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.764501437690088,0.1836194065579584,9.447025843707442,0.5323912666647619,1.686935997536743,0.07920447028104671,0.0646066222438517,0.07445714870296041,0.75,6.0,2.0,0.0,0.032951830768902464,13.91825819015503,,,8.0,0.01
Con-SR3,10.0,0.01,0.07,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.7283729813654034,0.32440503134452925,10.646593451041902,0.388335054263931,1.574613230564801,0.16048438266779072,0.08709110019452897,0.05857730163030617,0.5454545454545454,6.0,5.0,0.0,0.012555451916339194,1.5992729663848877,0.0517947467923121,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.07,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.7640245493477604,0.6760248006574432,4.344391504069822,0.9970143218837249,0.16662976033244029,0.04730613829538535,0.04750217564145132,0.054326878194955075,1.0,6.0,0.0,0.0,0.0,11.727057933807373,,,6.0,0.01
SR3,10.0,0.01,0.08,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.7103054760693506,-0.8482278085947051,25.90282928935268,0.12900483730888573,2.9549225853239527,0.3958547312275551,0.20585416204167029,0.16059646370176597,0.29411764705882354,5.0,11.0,1.0,0.12245454156081909,1.0634887218475342,0.014563484775012436,3.3333333333333335,,
MIOSR,10.0,0.01,0.08,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.4222076796728279,0.2653736184392963,11.475148794273373,0.46825815781657953,2.5036092630923763,0.9841729385514862,0.9992844564544132,1.0,0.3333333333333333,2.0,0.0,4.0,0.0,13.665018081665039,,,2.0,0.0001
Con-SR3,10.0,0.01,0.08,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.6690566825769702,0.1883082210696131,13.831375919757544,0.22488968399060116,1.7792738633599388,0.1881659947032328,0.10282968064398064,0.07348513348507649,0.5454545454545454,6.0,5.0,0.0,0.014753557918496356,1.5701813697814941,0.044984326689694466,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.08,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.7108457220504103,0.6170012177342092,5.667155876268128,0.9953796061486037,0.20737247435083375,0.06074481259386561,0.06120575304954115,0.07051127428509496,1.0,6.0,0.0,0.0,0.0,11.788594961166382,,,6.0,0.01
SR3,10.0,0.01,0.09000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.622006621195822,-0.9471690341185526,30.221179456285086,0.08749478684751336,3.1009423374661518,0.4015005142909829,0.21155569924844325,0.1629031802556698,0.3333333333333333,5.0,9.0,1.0,0.1389094035421747,1.1274268627166748,0.03393221771895328,3.3333333333333335,,
MIOSR,10.0,0.01,0.09000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.39398297130271565,0.24548175491996932,12.847087665065938,0.4675714162696651,2.5059313962103786,0.9842817728289293,0.9992883333853323,1.0,0.3333333333333333,2.0,0.0,4.0,0.0,13.059903860092163,,,2.0,0.0001
Con-SR3,10.0,0.01,0.09000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.6444842107552056,0.07369247404971496,17.07630080749209,-0.20703815794380379,2.148761856669741,0.26069581271663095,0.1252375529913377,0.09866831341967397,0.375,6.0,10.0,0.0,0.005177225829223367,1.556624174118042,0.012648552168552958,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.09000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.6579857610833169,0.5613628523109138,7.162395185692178,0.993195274019914,0.2517209946226349,0.07561738043265157,0.07640416999537315,0.08851652632570695,1.0,6.0,0.0,0.0,0.0,11.643738269805908,,,6.0,0.01
SR3,10.0,0.01,0.1,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.5785868040093114,-1.0093565112254583,35.12886791419283,-0.0062060767118645496,3.2354340694618093,0.4273793520444683,0.2155500732408957,0.17519666721890298,0.3125,5.0,10.0,1.0,0.1282531911215589,1.085484266281128,0.019306977288832496,0.03333333333333333,,
MIOSR,10.0,0.01,0.1,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.602675422900737,0.1435842394473884,14.274658199854429,0.43469197663293846,2.077196764476818,0.13204607624779047,0.1262243748071088,0.15569308324452213,0.8333333333333334,5.0,0.0,1.0,0.015114646369799282,12.861257076263428,,,5.0,0.01
Con-SR3,10.0,0.01,0.1,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.5920183693426565,-0.029177813812916287,20.553688441320507,-0.3881696244691232,2.322019847544545,0.28911297536852926,0.14552140062200636,0.12744613728665302,0.375,6.0,10.0,0.0,0.005468689255496596,1.524111032485962,0.012648552168552958,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.1,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.6065239451157429,0.5095721304469127,8.828791783103917,0.9903770673619745,0.2993785504824847,0.09181802676472317,0.09298709420225776,0.10820368313030004,1.0,6.0,0.0,0.0,0.0,11.531372547149658,,,6.0,0.01
SR3,20.0,0.01,0.01,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9939811813734696,0.9936996583354569,0.07913770938593649,0.9999845870663654,0.010159854410139361,0.0007408002024389184,0.0006659260742413624,0.0008528826825241476,1.0,6.0,0.0,0.0,4.619693830631988e-05,1.1478919982910156,0.005428675439323859,0.03333333333333333,,
MIOSR,20.0,0.01,0.01,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9939857643451402,0.9937046742310067,0.07908040508158085,0.9999952605905229,0.007137584194845922,0.0005183123773393668,0.0005646728703259541,0.0007801877350507302,1.0,6.0,0.0,0.0,1.864583231938009e-05,9.949326038360596,,,6.0,0.01
Con-SR3,20.0,0.01,0.01,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9939852763869899,0.9937061699751262,0.07906604134823848,0.9999965248334008,0.006901929787847955,0.0005934679410416774,0.0005924380545886787,0.000727159153934176,1.0,6.0,0.0,0.0,1.850371707708594e-17,1.3247179985046387,0.004094915062380427,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.01,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9939856664549178,0.9937053008989337,0.07907406723442931,0.9999964613678362,0.005886023815223137,0.0004958937246927904,0.0004405718014982731,0.0004680320960629425,1.0,6.0,0.0,0.0,5.2696629467459864e-11,10.593430995941162,,,6.0,0.01
SR3,20.0,0.01,0.020000000000000004,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9763009483123266,0.9752523299699276,0.3164718473520549,0.999917528556384,0.02403630901099091,0.003229586271738537,0.003104072219837967,0.003498083216419756,1.0,6.0,0.0,0.0,0.00010900703158745843,1.1795659065246582,0.012648552168552958,0.03333333333333333,,
MIOSR,20.0,0.01,0.020000000000000004,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9763251430527424,0.975278167521513,0.3161678079774428,0.999970310905302,0.018700757697244684,0.002771396935665645,0.002806640092858332,0.003271139214685248,1.0,6.0,0.0,0.0,3.398957031102804e-05,9.993873596191406,,,6.0,0.01
Con-SR3,20.0,0.01,0.020000000000000004,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9763232959370889,0.9752826936649079,0.31612536491175197,0.9999717938887167,0.019563033944823546,0.0030667745768604643,0.0030333886942941826,0.0032598407256396733,1.0,6.0,0.0,0.0,4.625929269271485e-18,1.3152306079864502,0.009540954763499945,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.020000000000000004,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9763248224469898,0.9752803849325874,0.316144821600006,0.9999783626338165,0.015559008551280252,0.002705312977351563,0.0027232366586841784,0.0027357590888243966,1.0,6.0,0.0,0.0,1.0075019522363486e-12,10.743573427200317,,,6.0,0.01
SR3,20.0,0.01,0.030000000000000006,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.948030920060144,0.9459090496752043,0.7117111329026731,0.9997539460526346,0.042400895783117,0.007726357761242225,0.007593645773963555,0.008069953287354159,1.0,6.0,0.0,0.0,0.00018636056811391585,1.2086231708526611,0.019306977288832496,0.03333333333333333,,
MIOSR,20.0,0.01,0.030000000000000006,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9480973878650336,0.9459777265623834,0.7108715099034281,0.999894299002503,0.03615970870464089,0.007029557175810837,0.007094796962358044,0.007617126051176704,1.0,6.0,0.0,0.0,4.543603521550005e-05,9.989267110824585,,,6.0,0.01
Con-SR3,20.0,0.01,0.030000000000000006,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9480934671739913,0.9459846266342302,0.710809979561681,0.9998881347760943,0.038750902811829135,0.007572788673838553,0.00752221834784414,0.007743041558936792,1.0,6.0,0.0,0.0,6.938893903907228e-18,1.3280696868896484,0.016768329368110083,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.030000000000000006,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9480968281432105,0.94598196968314,0.7108258684959429,0.9999191729168778,0.030480965814549326,0.006992009188837453,0.007029405144664944,0.007191899418511838,1.0,6.0,0.0,0.0,0.0,10.6965651512146,,,8.0,0.01
SR3,20.0,0.01,0.04000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9107856856718226,0.9075024912587765,1.264336430093445,0.9994344739914831,0.06540193726050382,0.014156530809034597,0.014093423922678134,0.014515630901954624,1.0,6.0,0.0,0.0,0.00027559777619092185,1.1749937534332275,0.029470517025518096,0.03333333333333333,,
MIOSR,20.0,0.01,0.04000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.910920816814951,0.9076373253504835,1.2626094762899553,0.9997178287924656,0.05975145155208387,0.013294672060960903,0.013372906607457012,0.013772878863873905,1.0,6.0,0.0,0.0,5.261783054645586e-05,9.938901901245117,,,6.0,0.01
Con-SR3,20.0,0.01,0.04000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.910914242913645,0.9076440600376194,1.2625595627096557,0.9996877847277211,0.06448380102278958,0.014071931820791474,0.014016027019903838,0.01413412616144627,1.0,6.0,0.0,0.0,3.23815048849004e-17,1.3268592357635498,0.025595479226995357,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.04000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.9109200890537957,0.9076434861577085,1.262539953629456,0.9997728262565561,0.05089584352966159,0.01325221407821042,0.013320730557096719,0.013731789055968724,1.0,6.0,0.0,0.0,1.952889701802481e-11,10.817431926727295,,,6.0,0.01
SR3,20.0,0.01,0.05000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.8665101578261044,0.8621806033105558,1.9736041873806118,0.9988893899837521,0.09292306899012484,0.022460738156616727,0.022550415118148894,0.022766830086235146,1.0,6.0,0.0,0.0,0.00037369552741989043,1.1762750148773193,0.03906939937054617,0.03333333333333333,,
MIOSR,20.0,0.01,0.05000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.866738604004071,0.8624011665538195,1.9706230166607646,0.9993750396633676,0.08938483253297835,0.02147695581768262,0.02158497262435022,0.021679360740071596,1.0,6.0,0.0,0.0,5.5246333464274246e-05,10.329578161239624,,,6.0,0.01
Con-SR3,20.0,0.01,0.05000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.8667288921239438,0.8624038475623212,1.9706355021864237,0.9992954443672515,0.09659386620646485,0.02250785299734179,0.022458165874806642,0.02253283709985887,1.0,6.0,0.0,0.0,3.23815048849004e-17,1.3440313339233398,0.03393221771895328,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.05000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.8667378313726186,0.8624086711578274,1.9705333246232248,0.9994757480555245,0.07673575154839109,0.021433434241611656,0.0215445558572384,0.02230505719880893,1.0,6.0,0.0,0.0,0.0,10.622636556625366,,,8.0,0.01
SR3,20.0,0.01,0.06000000000000001,4,"(2.9344350225051805, 0.2967689740459436, 2.9699634254649476, 1.349728695201951)",0.8172563820277834,0.8121449864558079,2.838567433877293,0.9980410919625481,0.12476591900892664,0.03256603023702541,0.03289627506508645,0.033043726966593856,1.0,6.0,0.0,0.0,0.000477708335558195,1.1734809875488281,0.0517947467923121,0.03333333333333333,,
