Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
SR3,10.0,0.01,0.01,10,"(1.704757879308132, -3.011204310279467, 0.8397366260192594, 1.563280899135842)",0.9808456528896492,0.9742174031454098,0.09845888322197838,0.9982106528285589,0.11016868496884628,0.005565747236187796,0.004927299751314859,0.005576357952724154,1.0,6.0,0.0,0.0,0.0006127591037991473,1.6657633781433105,0.09102981779915217,0.03333333333333333,,
MIOSR,10.0,0.01,0.01,10,"(1.704757879308132, -3.011204310279467, 0.8397366260192594, 1.563280899135842)",0.9831687403960123,0.9780233096047808,0.08738824501196746,0.9999913607514139,0.008756941735523736,0.0020375013970760475,0.0021718530421391703,0.002857904493009933,1.0,6.0,0.0,0.0,9.38595626796592e-06,18.146316051483154,,,6.0,0.01
Con-SR3,10.0,0.01,0.01,10,"(1.704757879308132, -3.011204310279467, 0.8397366260192594, 1.563280899135842)",0.9825969217100363,0.9771272823064621,0.09001153332962679,0.9996183686995186,0.07165900480835803,0.006622727706396138,0.007392013619777554,0.010231914207494586,1.0,6.0,0.0,0.0,7.401486830834377e-17,1.9431207180023193,0.09102981779915217,0.1,,
Con-MIOSR,10.0,0.01,0.01,10,"(1.704757879308132, -3.011204310279467, 0.8397366260192594, 1.563280899135842)",0.9831687103037867,0.9780233540285608,0.08738837965041735,0.9999918638227454,0.008802252431034182,0.0020481628043804846,0.002130232866718114,0.0027351207636674424,1.0,6.0,0.0,0.0,2.0741417842510637e-12,17.008655786514282,,,8.0,0.01
SR3,10.0,0.01,0.020000000000000004,10,"(1.704757879308132, -3.011204310279467, 0.8397366260192594, 1.563280899135842)",0.9181435364182609,0.8919274332078709,0.44297222122137186,0.9853431349355043,0.33271049674518316,0.0755962830889991,0.08279733032362749,0.10995973406018149,0.8571428571428571,6.0,1.0,0.0,0.0009324012683834121,1.8182168006896973,0.09102981779915217,0.03333333333333333,,
MIOSR,10.0,0.01,0.020000000000000004,10,"(1.704757879308132, -3.011204310279467, 0.8397366260192594, 1.563280899135842)",0.9356397527998244,0.9174777699732014,0.3490888735826143,0.9999101566373568,0.03005943632198138,0.007691677352287743,0.007790821671239,0.00940280918195635,1.0,6.0,0.0,0.0,2.1596580246456092e-05,20.212677717208862,,,6.0,0.01
Con-SR3,10.0,0.01,0.020000000000000004,10,"(1.704757879308132, -3.011204310279467, 0.8397366260192594, 1.563280899135842)",0.9250944365037489,0.9041700445933422,0.3966047132591406,0.9940245201325706,0.26906222123161344,0.08409723363512729,0.07573232658445339,0.08973859567179909,0.75,6.0,2.0,0.0,1.850371707708594e-17,2.1107096672058105,0.05963623316594643,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.020000000000000004,10,"(1.704757879308132, -3.011204310279467, 0.8397366260192594, 1.563280899135842)",0.935639599740657,0.9174780062026244,0.34908668329335096,0.9999150463141074,0.03007385599465474,0.007716105002474997,0.007743191951098833,0.009120906715969324,1.0,6.0,0.0,0.0,0.0,18.607253551483154,,,6.0,0.01
SR3,10.0,0.01,0.030000000000000006,10,"(1.704757879308132, -3.011204310279467, 0.8397366260192594, 1.563280899135842)",0.8076438512716433,0.7338786341690792,1.1939883917733354,0.923489491776069,0.7235982344661662,0.22113788668736964,0.1946772853392446,0.24176474305381684,0.6666666666666666,6.0,3.0,0.0,0.022357942261701753,1.8101134300231934,0.07906043210907697,0.03333333333333333,,
MIOSR,10.0,0.01,0.030000000000000006,10,"(1.704757879308132, -3.011204310279467, 0.8397366260192594, 1.563280899135842)",0.8650206838899404,0.8314487877878785,0.783856114075937,0.999600127764419,0.06516707540097791,0.01696224086426308,0.01699514175533774,0.019611388788635886,1.0,6.0,0.0,0.0,3.640569463195705e-05,22.47579860687256,,,6.0,0.01
Con-SR3,10.0,0.01,0.030000000000000006,10,"(1.704757879308132, -3.011204310279467, 0.8397366260192594, 1.563280899135842)",0.8554624045174939,0.7697009223071799,1.0673164972284241,0.9776951076363198,0.5198059071564876,0.24671608764217437,0.1704145065169479,0.18394317687424255,0.5,6.0,6.0,0.0,0.00599281187438951,2.2138242721557617,0.022229964825261943,3.3333333333333335,,
