Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
Con-SR3,10.0,0.01,0.1,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.36008196087520405,0.3404633865730767,10.121856641982589,-654.6905844245232,58.95571350063475,7.786966790278744,7.13483874938095,7.212306650120746,0.3333333333333333,6.0,12.0,0.0,1.5797548454562123e-15,40.036823987960815,0.0011513953993264468,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.1,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.3559806080235572,0.40034539275865094,9.13192365695436,-10.335373849926023,10.454060440374578,0.975196326493906,0.7039705004691222,0.7644839253149347,0.3333333333333333,3.0,3.0,3.0,0.0,22.18897533416748,,,6.0,0.01
SR3,20.0,0.01,0.01,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.9867088265798594,0.9873576226555568,0.08160017452554144,0.9998419918941153,0.04249049537713592,0.004463728097831504,0.005663905970054479,0.007962550575823402,1.0,6.0,0.0,0.0,0.0002735899494929565,1.7276966571807861,0.06866488450043001,0.03333333333333333,,
MIOSR,20.0,0.01,0.01,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.9869183882253374,0.98766591545979,0.07940039823583794,0.9999887101142286,0.01230893026669332,0.002177140354717479,0.0025356797594554017,0.0035202038399440028,1.0,6.0,0.0,0.0,1.1126044792903375e-05,16.79717707633972,,,6.0,0.0001
Con-SR3,20.0,0.01,0.01,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.9855563962870723,0.9874403661922482,0.08069571631323419,0.9982705707006229,0.0964443469042651,0.021101326417253513,0.015569584525076305,0.013610501593466662,0.6666666666666666,6.0,3.0,0.0,4.468647674116255e-15,2.150956392288208,0.022229964825261943,3.3333333333333335,,
Con-MIOSR,20.0,0.01,0.01,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.9869183389132994,0.9876661893500769,0.07939766031688783,0.9999843299830473,0.012334992609673941,0.0021940330095694084,0.0026496344918819363,0.003709429222539029,1.0,6.0,0.0,0.0,0.0,16.782578945159912,,,7.0,0.0001
SR3,20.0,0.01,0.020000000000000004,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.9370870123455044,0.9467953691476563,0.36290897178203385,0.9835802551955156,0.3897312003096329,0.0954302175815213,0.06656118320177208,0.051284732157662785,0.6666666666666666,6.0,3.0,0.0,0.016338972741371097,1.7079963684082031,0.09102981779915217,0.03333333333333333,,
MIOSR,20.0,0.01,0.020000000000000004,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.9493914993941418,0.9523814180365309,0.31756238551185145,0.9999186928493661,0.03300931084557874,0.006514763042243187,0.007108615184374227,0.009478684141209115,1.0,6.0,0.0,0.0,2.4176256046425555e-05,18.13822054862976,,,6.0,0.0001
Con-SR3,20.0,0.01,0.020000000000000004,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.943650933649115,0.951293729967168,0.323876788909925,0.9935681147090711,0.19820483179866533,0.024512540187582532,0.020827639361225465,0.020331403272281,0.75,6.0,2.0,0.0,2.715420481062362e-15,2.341156005859375,0.03906939937054617,0.1,,
Con-MIOSR,20.0,0.01,0.020000000000000004,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.9493913933673672,0.9523834276417094,0.3175438181540283,0.9999056392227503,0.030662930637989905,0.006557956770711767,0.007276808920991756,0.009804515791047352,1.0,6.0,0.0,0.0,0.0,16.83046269416809,,,7.0,0.0001
SR3,20.0,0.01,0.030000000000000006,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.8330763300529308,0.8687906075689863,0.9291061373153511,0.8570695304098453,1.146994565955183,0.2447657800014279,0.14517412132381458,0.1098974683119455,0.5454545454545454,6.0,5.0,0.0,0.0680943650085543,1.7500028610229492,0.05963623316594643,0.03333333333333333,,
MIOSR,20.0,0.01,0.030000000000000006,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.8921734902142595,0.8986412010209053,0.7142728922043465,0.9997105247775876,0.06272619418350912,0.013270681421812916,0.013950777703672207,0.017905735005760426,1.0,6.0,0.0,0.0,2.4155713173023192e-05,19.16624641418457,,,6.0,0.0001
Con-SR3,20.0,0.01,0.030000000000000006,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.8773101418731479,0.8953904910369964,0.7334051722432688,0.9834120042495499,0.34136422094906915,0.03416863188677106,0.029269082287613057,0.02868002637882272,0.75,6.0,2.0,0.0,9.205599245850256e-16,2.486069440841675,0.0517947467923121,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.030000000000000006,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.8921732748179351,0.8986427892050811,0.7142552016031428,0.9996841036901916,0.05671808232573371,0.013299608072759,0.014115979828615741,0.01831748268585276,1.0,6.0,0.0,0.0,0.0,15.8328378200531,,,7.0,0.0001
SR3,20.0,0.01,0.04000000000000001,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.7760974036094049,0.6194772052535312,3.1390130794943527,0.5079329711767621,2.0352507869110767,0.3666970991464715,0.20761046112414994,0.15276596831614586,0.5,6.0,6.0,0.0,0.09759291744915004,1.736879587173462,0.06866488450043001,0.03333333333333333,,
MIOSR,20.0,0.01,0.04000000000000001,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.8216920724839988,0.8323600231228533,1.2692128962658105,0.9992370935136385,0.10227364030708452,0.022273386975268848,0.023001196773982515,0.02870576752033749,1.0,6.0,0.0,0.0,2.63614923274406e-05,19.87006378173828,,,6.0,0.0001
Con-SR3,20.0,0.01,0.04000000000000001,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.7787537545358061,0.8203490165413247,1.3542566030475682,0.9526735568484476,0.6148964377718806,0.0578468410677452,0.04581036938429296,0.043922396280218656,0.75,6.0,2.0,0.0,1.1472304587793285e-15,2.551717519760132,0.07906043210907697,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.04000000000000001,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.8216918317353711,0.8323621395072983,1.269187462174877,0.9992009343996415,0.09094254250220393,0.022305200930742914,0.023158771447170507,0.029155486073732084,1.0,6.0,0.0,0.0,1.0680899683220464e-10,17.75728154182434,,,6.0,0.0001
SR3,20.0,0.01,0.05000000000000001,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.7437856168378834,0.3729224247000592,5.508581066694567,-0.471975615263483,3.4105743403336035,0.5335083301627435,0.27688961130106204,0.21240540104023142,0.35294117647058826,6.0,11.0,0.0,0.19118346564912148,1.7377305030822754,0.002329951810515372,0.03333333333333333,,
MIOSR,20.0,0.01,0.05000000000000001,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.7444694312791096,0.7594899792641068,1.9818780684007749,0.9983461712664263,0.15105301474375307,0.033454859117005464,0.03419684730750118,0.04175845087838059,1.0,6.0,0.0,0.0,2.598279941228715e-05,22.01161217689514,,,6.0,0.0001
Con-SR3,20.0,0.01,0.05000000000000001,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.7383400912857039,0.6782131200962168,2.709824715343565,0.7613304553519008,1.2126979226179326,0.23414920950213997,0.11163910886658972,0.07818118563724674,0.35294117647058826,6.0,11.0,0.0,0.004037978563243084,2.371349573135376,0.010985411419875584,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.05000000000000001,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.7444692144428383,0.7594923212259874,1.9818473125708012,0.9983053724207609,0.13322270441513442,0.033486438765555404,0.03433638817785623,0.04220200141303876,1.0,6.0,0.0,0.0,9.488794472378714e-11,18.663869380950928,,,6.0,0.0001
SR3,20.0,0.01,0.06000000000000001,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.6661414640405121,0.11555427274318725,8.579279099510288,-1.2013911851268277,4.184149860579662,0.6172872891770234,0.32175602398107755,0.2564339895709951,0.3333333333333333,6.0,12.0,0.0,0.22340254564526849,1.6855390071868896,0.0020235896477251575,0.03333333333333333,,
MIOSR,20.0,0.01,0.06000000000000001,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.6659915760876265,0.6850436284685721,2.8516404155339137,0.9968616438428075,0.20855160144741766,0.04670518822484659,0.04743366702123454,0.056922096314193094,1.0,6.0,0.0,0.0,2.329162626392665e-05,22.33958148956299,,,6.0,0.0001
Con-SR3,20.0,0.01,0.06000000000000001,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.6559904246164918,0.5225206700403462,4.486149995721398,0.5774325066967164,1.6408935348342297,0.30402102054746,0.14195326980111744,0.09712446199457325,0.3333333333333333,6.0,12.0,0.0,0.005390584829940324,2.4491705894470215,0.014563484775012436,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.06000000000000001,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.665991415916559,0.6850458491946054,2.8516081817513177,0.9968234229020922,0.18319364948559175,0.046733681394816116,0.04754821655102481,0.05731990967490297,1.0,6.0,0.0,0.0,2.071486500850502e-12,19.04477596282959,,,6.0,0.0001
SR3,20.0,0.01,0.07,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.5909118113923472,-0.12682309181408719,12.095860657435669,-1.9720966824951027,4.87707780003121,0.6840791388608501,0.3601637586206778,0.29968912192664576,0.3157894736842105,6.0,13.0,0.0,0.250058549040724,1.694573163986206,0.0015264179671752333,0.03333333333333333,,
MIOSR,20.0,0.01,0.07,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.590224007159077,0.6126854584932429,3.8777576139375967,0.9945949620375322,0.27414855349757933,0.06189591560508183,0.06258672354918196,0.07403743943516294,1.0,6.0,0.0,0.0,1.8585043748881036e-05,23.56671452522278,,,6.0,0.0001
Con-SR3,20.0,0.01,0.07,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.5768145510047727,0.37068755020678407,6.5876651139981846,0.3800572889045309,2.0191509499126674,0.3624910104687973,0.1649944279236876,0.10926065035879429,0.3333333333333333,6.0,12.0,0.0,0.006611582372076911,2.566770553588867,0.019306977288832496,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.07,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.5902239139133183,0.6126872473893966,3.8777286157923774,0.9945676686750247,0.24035285589486502,0.06191878745904952,0.06267157055965057,0.07435498439003951,1.0,6.0,0.0,0.0,5.328231837224232e-11,19.35487127304077,,,6.0,0.0001
SR3,20.0,0.01,0.08,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.520921188095279,-0.33163295482282823,15.819800065893679,-2.709933803727185,5.466892711159728,0.7305839662967271,0.39306799850801916,0.34187116476585355,0.3157894736842105,6.0,13.0,0.0,0.27128716338708314,1.6887881755828857,0.0011513953993264468,0.03333333333333333,,
MIOSR,20.0,0.01,0.08,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.519635929696699,0.5447533091826304,5.059393293322225,0.9913553675520038,0.34714510689079475,0.078883223650205,0.07951500610060087,0.09293164463844383,1.0,6.0,0.0,0.0,1.2169960126107623e-05,22.345032453536987,,,6.0,0.0001
Con-SR3,20.0,0.01,0.08,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.5034910177387052,0.23196097939604587,8.950684434850357,0.17808380356526637,2.3583728184110226,0.4085250212103073,0.18697963374078994,0.11634303369484211,0.35294117647058826,6.0,11.0,0.0,0.0077227768524267435,2.5113492012023926,0.012648552168552958,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.08,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.5196358932334387,0.5447544458295522,5.059372510784872,0.9913474643727186,0.3041101725910172,0.07889828334419456,0.0795670991307554,0.09313963398307679,1.0,6.0,0.0,0.0,1.4034768717567185e-12,19.788949728012085,,,6.0,0.0001
SR3,20.0,0.01,0.09000000000000001,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.45731401788626097,-0.4803935488412066,19.456770134992542,-3.33779604616576,5.932423970138797,0.783858598051719,0.4224242621214449,0.38256058436543666,0.3157894736842105,6.0,13.0,0.0,0.28684662853986626,1.6693923473358154,0.001,0.03333333333333333,,
MIOSR,20.0,0.01,0.09000000000000001,44,"(2.1038752687204516, -2.483139310363369, 1.5371214800300832, -0.8764990959983447)",0.4554878955594897,0.48250260836105097,6.395638192233936,0.9869597575991381,0.426786672631454,0.09751131371084837,0.09806538095003983,0.11342236014292995,1.0,6.0,0.0,0.0,4.3497407002842286e-06,24.50250506401062,,,6.0,0.0001
