Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,constraint_violation,runtime,threshold,nu,group_sparsity,alpha
Con-SR3,10.0,0.01,0.06000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8779194089068147,0.8597106770390008,2.9337649323919566,0.9660389185151317,0.6790709851110213,0.09045282280700773,0.07032354829036463,0.07805393404656424,0.6666666666666666,6.0,3.0,0.0,0.01028912318537839,1.2415931224822998,0.05963623316594643,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.06000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8819334648978279,0.8640406410577139,2.8511799358003005,0.9981304270223141,0.15013820056035407,0.034841949424980194,0.03640791864814737,0.04561885009747657,1.0,6.0,0.0,0.0,0.0,12.110853433609009,,,6.0,0.01
SR3,10.0,0.01,0.07,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8445079538026964,0.813666819740329,4.224947512836936,0.8267009104000795,1.274880865682283,0.2342954812851993,0.15726139512961745,0.19898695701815075,0.3333333333333333,6.0,12.0,0.0,0.03492288919401768,1.0256309509277344,0.005428675439323859,0.03333333333333333,,
MIOSR,10.0,0.01,0.07,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8454013430062378,0.8244890691295337,3.857991753483537,0.9811608618833694,0.36444221995628434,0.0530546861054559,0.045470304440934646,0.05330883669291997,0.8571428571428571,6.0,1.0,0.0,0.008589083153847694,12.920678853988647,,,7.0,0.01
Con-SR3,10.0,0.01,0.07,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8391470729562539,0.8176494336030179,4.0002915704406234,0.9460953362400387,0.8558328847248303,0.11383970944679296,0.08617035598689075,0.0955341943720005,0.6666666666666666,6.0,3.0,0.0,0.012915470262437832,1.302156925201416,0.06866488450043001,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.07,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8452103200834139,0.8242874392734181,3.8672579729993037,0.997066409106473,0.188937727678096,0.04686688591389929,0.04821220374468828,0.058266701976949165,1.0,6.0,0.0,0.0,0.0,12.432459354400635,,,6.0,0.01
SR3,10.0,0.01,0.08,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8051087023621577,0.7682544623878997,5.553406261098201,0.7601329084937851,1.4903791809718026,0.28185703253086886,0.18600661412216152,0.23418658557148406,0.3333333333333333,6.0,12.0,0.0,0.04018380269847304,1.0440070629119873,0.006250551925273976,0.03333333333333333,,
MIOSR,10.0,0.01,0.08,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.806353796960674,0.7833086984910582,5.018887292997228,0.9727987324640365,0.4406323249298529,0.0679538890645758,0.058143941399968285,0.06677082660353406,0.8571428571428571,6.0,1.0,0.0,0.010356261832455608,13.154199600219727,,,7.0,0.01
Con-SR3,10.0,0.01,0.08,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.7976758384195881,0.7738114554537339,5.22774781318574,0.9215380395850337,1.0331835856599894,0.13847075611256518,0.10243210569910392,0.11300151387293234,0.6666666666666666,6.0,3.0,0.0,0.015505902532342268,1.3177273273468018,0.07906043210907697,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.08,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8060675219529061,0.7830254668769897,5.0320880701113895,0.9956156108680183,0.23174347570523643,0.06044787862624731,0.06161157261009326,0.07211152640004959,1.0,6.0,0.0,0.0,0.0,12.465082883834839,,,6.0,0.01
SR3,10.0,0.01,0.09000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.764250921944382,0.7218350473921602,7.062192261246706,0.6860424281473125,1.6962854376911332,0.3299276449701673,0.21468671774159145,0.2689756846934127,0.3333333333333333,6.0,12.0,0.0,0.04501856511517726,1.109229564666748,0.0071968567300115215,0.03333333333333333,,
MIOSR,10.0,0.01,0.09000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.7658127899936193,0.7416208986747338,6.325338086976421,0.9630581677058239,0.5176359898998879,0.08424603148423405,0.07220337579294707,0.08139328818578362,0.8571428571428571,6.0,1.0,0.0,0.012066190834234033,13.024147748947144,,,7.0,0.01
Con-SR3,10.0,0.01,0.09000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.7631873653838611,0.7239469343773894,7.027497615603519,0.7667205625425051,1.5914907165642007,0.22257786362745313,0.1258367459528738,0.13087025552402287,0.375,6.0,10.0,0.0,0.008387796559164535,1.34013032913208,0.016768329368110083,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.09000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.7654093011810512,0.7412456737804707,6.343128744851201,0.9937049574225201,0.2783411729800613,0.07546826375495846,0.07649671748831502,0.08704524063081343,1.0,6.0,0.0,0.0,0.0,12.242537021636963,,,6.0,0.01
SR3,10.0,0.01,0.1,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.7227905932138671,0.6753580341414227,8.745607991168853,0.6072542162933618,1.8891813269975561,0.37783613563925195,0.24296044173765757,0.30286488751537993,0.3333333333333333,6.0,12.0,0.0,0.04984747449070857,1.0298058986663818,0.008286427728546842,0.03333333333333333,,
MIOSR,10.0,0.01,0.1,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.7245886183318964,0.7002072673330947,7.774858756771739,0.9521512461959464,0.5945995747082138,0.10178295961014323,0.08755694136768043,0.09705929039308814,0.8571428571428571,6.0,1.0,0.0,0.013690791463435473,13.245203495025635,,,7.0,0.01
Con-SR3,10.0,0.01,0.1,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.7216572987882512,0.6784808359353692,8.672740645391924,0.7036128270410928,1.7978572643705015,0.2559625207994573,0.14332354878287204,0.14752423047674035,0.375,6.0,10.0,0.0,0.009125657070023148,1.3271076679229736,0.016768329368110083,0.03333333333333333,,
Con-MIOSR,10.0,0.01,0.1,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.7240474291397254,0.6997332675692659,7.797782205143406,0.9912633041850576,0.32846035889534675,0.09180288213186884,0.09274586145594124,0.10295826937878227,1.0,6.0,0.0,0.0,0.0,12.253902196884155,,,6.0,0.01
SR3,20.0,0.01,0.01,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9965890868776504,0.9957300034781633,0.09005329412903444,0.9999766202773115,0.018403611174173194,0.0012349732814364472,0.0012068212836521043,0.0015500732498724412,1.0,6.0,0.0,0.0,1.9952697108548134e-05,1.124218463897705,0.009540954763499945,0.03333333333333333,,
MIOSR,20.0,0.01,0.01,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9965921840921016,0.9957403719545868,0.08982876891041774,0.9999857606745437,0.010863676952622607,0.001154076810676614,0.0012628438055503897,0.0017070404796254435,1.0,6.0,0.0,0.0,4.1458869307886094e-05,10.879216194152832,,,6.0,0.01
Con-SR3,20.0,0.01,0.01,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9965900607271294,0.9957389433404147,0.08986207265124307,0.9999747077906157,0.015171003331768487,0.001341693145697449,0.0017020317908131774,0.0023956498467705423,1.0,6.0,0.0,0.0,5.551115123125783e-17,1.2614426612854004,0.006250551925273976,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.01,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9965918046728302,0.9957415852889113,0.08980557745044049,0.9999812896549856,0.01577030228641822,0.0013851208765925523,0.0017964531989286363,0.002524696313644159,1.0,6.0,0.0,0.0,3.817680986154907e-10,11.456260204315186,,,6.0,0.01
SR3,20.0,0.01,0.020000000000000004,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9864676002180602,0.9831012368570142,0.36020583321014193,0.9998695165938454,0.04313604401231296,0.004453130142591872,0.004228843636109054,0.004873440393588613,1.0,6.0,0.0,0.0,1.1417892449206804e-05,1.188586711883545,0.022229964825261943,0.03333333333333333,,
MIOSR,20.0,0.01,0.020000000000000004,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9864976501047653,0.9831513074041561,0.3591064466857614,0.9999333294581678,0.02446253204889253,0.0042783155936370575,0.0043849247105017765,0.005323830353764825,1.0,6.0,0.0,0.0,7.913226523806327e-05,10.885889053344727,,,6.0,0.01
Con-SR3,20.0,0.01,0.020000000000000004,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9864836425613903,0.9831358476198253,0.35945194483855314,0.9998663382003296,0.03499076133425831,0.004404637230701302,0.0047516623117365864,0.006404159157272549,1.0,6.0,0.0,0.0,4.394632805807911e-17,1.3577816486358643,0.014563484775012436,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.020000000000000004,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.986496274573023,0.9831553410496269,0.35902901158960676,0.9999126666689115,0.03426533703460445,0.004363439095257193,0.005038344406045873,0.006886489687341846,1.0,6.0,0.0,0.0,0.0,11.607868194580078,,,6.0,0.01
SR3,20.0,0.01,0.030000000000000006,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9699557071334951,0.9626444480102712,0.81036857071214,0.999585632959351,0.07592187148785917,0.009924547105666842,0.009452550142038697,0.010243880671457761,1.0,6.0,0.0,0.0,9.089655912225779e-05,1.2533998489379883,0.03393221771895328,0.03333333333333333,,
MIOSR,20.0,0.01,0.030000000000000006,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9700783857875384,0.9627769672669251,0.8074054528486179,0.9998142809185888,0.04243833529394528,0.009721182646373595,0.009829208079227568,0.011131670875175748,1.0,6.0,0.0,0.0,0.00011269696385004847,10.801449060440063,,,6.0,0.01
Con-SR3,20.0,0.01,0.030000000000000006,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9700309679556136,0.9627188882287058,0.8087052694408463,0.9996047923093135,0.06031508071757089,0.009771477067423782,0.009866596831629977,0.012293408523679439,1.0,6.0,0.0,0.0,2.312964634635743e-17,1.305307149887085,0.025595479226995357,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.030000000000000006,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9700756199226704,0.9627842258113002,0.8072646230799871,0.9997630298942983,0.05660511991274625,0.00984427179583979,0.010472985951633994,0.013359640823571217,1.0,6.0,0.0,0.0,3.0898515690491735e-10,11.358574867248535,,,7.0,0.01
SR3,20.0,0.01,0.04000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9475640576511186,0.9351918218305642,1.4402391941269015,0.9989944782811317,0.11702454581907037,0.01757155648798498,0.016821283121623603,0.017588415497773457,1.0,6.0,0.0,0.0,0.00021247933030274965,1.2401096820831299,0.0517947467923121,0.03333333333333333,,
MIOSR,20.0,0.01,0.04000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9478958831167672,0.9354602039843072,1.434097796560637,0.9995827886333857,0.06521719200558641,0.01738754037418114,0.0175403204450564,0.019051309629933844,1.0,6.0,0.0,0.0,0.00014196562604978694,11.079758882522583,,,6.0,0.01
Con-SR3,20.0,0.01,0.04000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9477794915731604,0.9353163962341131,1.4373654021368212,0.9990961746991498,0.09134067130582361,0.0172684380132321,0.017098097703569726,0.019993071262368822,1.0,6.0,0.0,0.0,2.0816681711721685e-17,1.3399407863616943,0.03393221771895328,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.04000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9478915476588397,0.935470069075926,1.4339033228051412,0.9994857440113579,0.08344079880509306,0.017544756464171828,0.018150969358142546,0.021860675072751135,1.0,6.0,0.0,0.0,0.0,10.96227765083313,,,6.0,0.01
SR3,20.0,0.01,0.05000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.919964349727473,0.9017967674191102,2.2492794401841096,0.9979455181265514,0.1660386772014788,0.027296785064751295,0.026249238021278425,0.02681770845342868,1.0,6.0,0.0,0.0,0.000368678872568827,1.2443244457244873,0.06866488450043001,0.03333333333333333,,
MIOSR,20.0,0.01,0.05000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9206670379476992,0.9022603702246755,2.238367351153264,0.9991781478950603,0.09294235747738651,0.027185055387447265,0.02742529836088484,0.02898587403504893,1.0,6.0,0.0,0.0,0.00016678867674267683,11.20795464515686,,,6.0,0.01
Con-SR3,20.0,0.01,0.05000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9204325054838994,0.9019769821338288,2.244963698711208,0.9982304686955873,0.1279309145975847,0.02680695320075965,0.026380425192722306,0.029420247991240434,1.0,6.0,0.0,0.0,3.700743415417188e-17,1.4161241054534912,0.044984326689694466,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.05000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.9206611469846815,0.9022714848726157,2.238144031168761,0.999021106952326,0.11504640800967529,0.027372058044296668,0.027997500443945448,0.03228923741476941,1.0,6.0,0.0,0.0,0.0,11.155466556549072,,,6.0,0.01
SR3,20.0,0.01,0.06000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.88794923917562,0.8636413502340662,3.2367031247148663,0.9962855248593785,0.22221941571574383,0.03898465932944667,0.03763244365098762,0.03782854425497029,1.0,6.0,0.0,0.0,0.0005512326805931547,1.131185531616211,0.09102981779915217,0.03333333333333333,,
MIOSR,20.0,0.01,0.06000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8892121289363928,0.864359760291971,3.2192241405298496,0.9985280094371509,0.1255669853759255,0.039002759838290046,0.039371446580587326,0.040823207403173245,1.0,6.0,0.0,0.0,0.00018705568099825626,11.723310470581055,,,6.0,0.01
Con-SR3,20.0,0.01,0.06000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8887995394362709,0.863877533725097,3.2308051655021783,0.9968896515025328,0.16976520614422502,0.03828109740967986,0.03761615393038458,0.04048112932376169,1.0,6.0,0.0,0.0,3.0068540250264654e-17,1.3442425727844238,0.05963623316594643,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.06000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8892048571234452,0.8643703643305072,3.2190073715213674,0.9982994322453456,0.15143914516702492,0.039214800295419856,0.03990370722699004,0.04453061248640133,1.0,6.0,0.0,0.0,0.0,11.467368125915527,,,6.0,0.01
SR3,20.0,0.01,0.07,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8511573771744521,0.82147522286326,4.413074741350849,0.9931678303905134,0.29837850490620765,0.09427104862970251,0.06865685711345752,0.05153250170559724,0.75,6.0,2.0,0.0,0.0007834436339953394,1.2066113948822021,0.025595479226995357,0.03333333333333333,,
MIOSR,20.0,0.01,0.07,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8544012974701651,0.8229727393932762,4.375520897191718,0.9975520707018912,0.1629108880177918,0.052713686744772545,0.05324970581627732,0.05443841116712367,1.0,6.0,0.0,0.0,0.00020269619552019022,11.996112585067749,,,6.0,0.01
Con-SR3,20.0,0.01,0.07,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8537445716013861,0.8222329242543251,4.393962407609191,0.9949554770160342,0.21641731017161198,0.051570068795844345,0.05068996316859191,0.05307276256824123,1.0,6.0,0.0,0.0,2.0816681711721685e-17,1.3786334991455078,0.06866488450043001,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.07,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8543929403192623,0.8229810025996422,4.375351891541996,0.9972445136186735,0.19246941218579064,0.05294568080102375,0.05374158011570896,0.05845820623792508,1.0,6.0,0.0,0.0,0.0,11.517863035202026,,,6.0,0.01
SR3,20.0,0.01,0.08,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8124606923967645,0.7772985762749434,5.757537237209602,0.9895929022710257,0.36812120404031506,0.1172551432582714,0.08554854747485292,0.06651414276735612,0.75,6.0,2.0,0.0,0.000998173035765081,1.2086434364318848,0.029470517025518096,0.03333333333333333,,
MIOSR,20.0,0.01,0.08,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8171051745337854,0.7792684283035728,5.705971431486011,0.9961659870553508,0.20470261805484294,0.06817774289873307,0.06891753632006459,0.06969649790018673,1.0,6.0,0.0,0.0,0.00021368004336857807,12.281010627746582,,,6.0,0.01
Con-SR3,20.0,0.01,0.08,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.8161374944371673,0.7782183331208208,5.733279013352737,0.9923163427301593,0.26740091993118004,0.06654088986530023,0.06547312361468016,0.06708487596966872,1.0,6.0,0.0,0.0,6.245004513516506e-17,1.3472440242767334,0.09102981779915217,0.03333333333333333,,
Con-MIOSR,20.0,0.01,0.08,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.817096105844089,0.7792727366075801,5.705892377260293,0.995777252787583,0.23787972711667468,0.06842435328944972,0.06936898982065082,0.07393621493710123,1.0,6.0,0.0,0.0,0.0,11.95670223236084,,,6.0,0.01
SR3,20.0,0.01,0.09000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.7719341544533547,0.7318448999540443,7.276857688774696,0.9850036851166726,0.4421311474264,0.14181221604194946,0.10379015893498603,0.08379252484510702,0.75,6.0,2.0,0.0,0.0012152901172198666,1.297766923904419,0.03393221771895328,0.03333333333333333,,
MIOSR,20.0,0.01,0.09000000000000001,36,"(1.4357530288191338, 0.6384609261651502, 2.8411349256361245, -2.24200735049077)",0.7781537107163876,0.7343131157906984,7.2091703462178,0.9942852676097962,0.25060885729750326,0.08524470776215991,0.08622192630425227,0.08645506387396573,1.0,6.0,0.0,0.0,0.00022001696887938063,12.933783054351807,,,6.0,0.01
