Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.25,0.002,0.002,49,"(-1.9903554414408542, -2.5293816803818556, 37.79005405177527)",-9.057915206279274,-15.47555238701004,722.3243704618835,-0.0001264394619252466,64.83428180129206,1.0,1.0,1.0,0.0,0.0,0.0,7.0,3.62009859085083,1.2067926406393288,0.2,,
E-STLSQ,0.25,0.002,0.002,49,"(-1.9903554414408542, -2.5293816803818556, 37.79005405177527)",-9.057915206279274,-15.47555238701004,722.3243704618835,-0.0001264394619252466,64.83428180129206,1.0,1.0,1.0,0.0,0.0,0.0,7.0,17.61436676979065,0.29470517025518095,0.2,,
SR3,0.25,0.002,0.002,49,"(-1.9903554414408542, -2.5293816803818556, 37.79005405177527)",0.909107280913414,-45584412592.52737,2038474551809.341,-1.4772266313527341e+19,239172893829.85098,870385.7441354435,361406.7005368889,184228.445606799,0.04827586206896552,7.0,138.0,0.0,27.920437812805176,27.464741148160503,,0.03333333333333333,
SSR,0.25,0.002,0.002,49,"(-1.9903554414408542, -2.5293816803818556, 37.79005405177527)",0.694777685078872,0.4875644176069686,16.122625250211854,-4363390.076866135,137628.5057209613,2.2777508117800167,1.585325956888526,1.0528083364969933,0.13333333333333333,2,8,5,1.0214574337005615,,"(0.001, 1e-05, 0.2)",,
MIOSR,0.25,0.002,0.002,49,"(-1.9903554414408542, -2.5293816803818556, 37.79005405177527)",0.34238371866887257,-0.7590683340722336,46.70878156070578,-0.782707837960488,90.12043326484117,1.1695474108228106,1.046680255616208,1.0,0.2,2,3,5,1683.6756789684296,,"(0.05, 0, 0)",,"(1, 2, 2)"
STLSQ,0.3513325357035531,0.002,0.002,49,"(-1.9903554414408542, -2.5293816803818556, 37.79005405177527)",-4.196478179194407,-4.995024973189768,1607.3723254303538,-0.0001264394619252466,64.83428180129206,1.0,1.0,1.0,0.0,0.0,0.0,7.0,3.8688864707946777,1.2067926406393288,0.2,,
E-STLSQ,0.3513325357035531,0.002,0.002,49,"(-1.9903554414408542, -2.5293816803818556, 37.79005405177527)",-4.196478179194407,-4.995024973189768,1607.3723254303538,-0.0001264394619252466,64.83428180129206,1.0,1.0,1.0,0.0,0.0,0.0,7.0,19.44589352607727,0.3906939937054617,0.2,,
SR3,0.3513325357035531,0.002,0.002,49,"(-1.9903554414408542, -2.5293816803818556, 37.79005405177527)",0.942856464362341,-25344781831.3862,6303164570060.062,-3425941014930235.0,3451205453.6358504,88360.56941650301,28505.26283697587,15041.965198909018,0.04929577464788732,7.0,135.0,0.0,29.337204933166504,20.716983998953076,,0.03333333333333333,
SSR,0.3513325357035531,0.002,0.002,49,"(-1.9903554414408542, -2.5293816803818556, 37.79005405177527)",0.35365594200360423,-2.1818298418677293,986.081137872345,-0.2871247738173936,58.720607576844166,1.3584587518789994,1.1495473143330168,1.0,0.2,2,3,5,1.0044541358947754,,"(0.0, 0.0, 0.01)",,
MIOSR,0.3513325357035531,0.002,0.002,49,"(-1.9903554414408542, -2.5293816803818556, 37.79005405177527)",0.8537489343251404,0.9311563824141498,15.7409444957775,0.5913122774605336,32.0894591885325,1.0083111338573678,1.004215275270312,1.0,0.4444444444444444,4,2,3,1634.8577861785889,,"(0, 0, 0)",,"(2, 2, 2)"
